xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PL02092	Locken	Locken	Substantiv	'2.1a	Bündel, Traglast	Trinken	0	-0.0548	0.0000
PS11412	Strabeler	Strabeler	Substantiv	x3	Necknameame für Mitglieder einer evangelikalen Sekte	Trinken	0	0.0324	0.0000
PA03175	auf-leben	aufleben	Verb	x2	durch Kränkung aufreiben	Trinken	0	-0.0756	0.0000
PH00135	habig	habig	Adjektiv	-	habgierig	Trinken	0	-0.0684	0.0000
PH01792	Haus-herr	Hausherr	Substantiv	-	wer Wohnungen in seinem Haus vermietet	Trinken	0	0.0091	0.0000
PH01837	Haus-platz	Hausplatz	Substantiv	-	Bauplatz	Trinken	0	0.0513	0.0000
PS06175	Schwärmerei	Schwärmerei	Substantiv	1	schwärmerische Begeisterung	Trinken	0	-0.0269	0.0000
PB00416	balgen	balgen	Verb	1	sich raufen	Trinken	0	-0.0572	0.0000
PS00783	Sau-blatt	Saublatt	Substantiv	-	Wegerich (Plantago maior)	Trinken	0	0.0466	0.0000
PW01896	Weiß-haar	Weißhaar	Substantiv	-	Neckname	Trinken	0	0.0409	0.0000
PA03996	Aus-schnaffler, -schnafflerin	Ausschnaffler, Ausschnafflerin	Substantiv	-	Aushorcher, -horcherin	Trinken	0	-0.0487	0.0000
PG03891	Gras	Gras	Substantiv	1b	Grasschnitt	Trinken	0	0.0544	0.0000
PB04081	Blatt	Blatt	Substantiv	1a	Pflanzenblatt	Trinken	0	0.0807	0.0000
PS03373	Schlittel	Schlittel	Substantiv	'2	Eisbahn, auf der Kinder zum Vergnügen hingleiten	Trinken	0	-0.0079	0.0000
PS09709	Städter-kind	Städterkind	Substantiv	-	Kind aus der Stadt im Gegensatz zum Dorfkind	Trinken	0	0.0205	0.0000
PS03486	Schlot-barone	Schlotbarone	Substantiv	-	Bez. für die Deutsche Volkspartei	Trinken	0	-0.0045	0.0000
PK01305	Kautsch (Couch)	Kautsch Couch, Kautsch 	Substantiv	-	Liegesofa	Trinken	0	-0.0227	0.0000
PH04892	hinein-regnen	hineinregnen	Verb	2	ununterbrochen regnen	Trinken	0	-0.0516	0.0000
PE01319	Elias	Elias	Substantiv	-	volkstümliche Bez. für die Schmalspurbahnzwischen NW-Meckh und Lu'haf	Trinken	0	-0.0103	0.0000
PA01770	ane-machen	anemachen	Verb	1	irgendwo hingehen, -reisen	Trinken	0	0.0099	0.0000
PE00006	ebbe	ebbe	Adjektiv	1	Mangel haben, kein Geld mehr haben	Trinken	0	-0.0622	0.0000
PA03760	aus-hülchen, -(ge)hüllichen	aushülchen, ausgehüllichen, aushüllichen	Verb	-	aushöhlen	Trinken	0	-0.0304	0.0000
PR02543	rück-fällig	rückfällig	Adjektiv	-	rückfällig	Trinken	0	-0.0647	0.0000
PD03044	Dorf-meister	Dorfmeister	Substantiv	+	Bürgermeister des Dorfes	Trinken	0	0.0758	0.0000
PA00895	ab-wischen	abwischen	Verb	1a'a	durch Wischen reinigen	Trinken	0	0.0395	0.0000
PS07869	Sommer-gast	Sommergast	Substantiv	-	Sommergast	Trinken	0	0.0026	0.0000
PE00666	ein-kochen	einkochen	Verb	2	infolge Verdampfung beim Kochen weniger werden	Trinken	0	0.2642	0.0000
PH04938	hinein-stechen	hineinstechen	Verb	-	hineinstechen	Trinken	0	-0.0169	0.0000
PK01601	Kessel	Kessel	Substantiv	2d	Mulde im Gelände, abgeschlossenes Waldtal	Trinken	0	0.0069	0.0000
PO00322	Ochsen-zunge	Ochsenzunge	Substantiv	x2b	Acker-Ochsenzunge (Lycopsis arvensis)	Trinken	0	-0.0146	0.0000
PH04730	hinaus-leiern	hinausleiern	Verb	1	auf einen späteren Zeitpunkt verschieben	Trinken	0	0.1165	0.0000
PA02122	an-plotzen	anplotzen	Verb	-	durch Fallen, Schlagen ein wenig beschädigen (bes. Obst)	Trinken	0	-0.0626	0.0000
PR02373	Rott-stück	Rottstück	Substantiv	-	Flurname	Trinken	0	0.0511	0.0000
PS04357	Schnaufer	Schnaufer	Substantiv	-	Atemzug, vor allem der letzte Atemzug vor dem Tod	Trinken	0	0.0758	0.0000
PS09631	Stabaus-stock	Stabausstock	Substantiv	-	der von Kindern am Sommertagsumzug getragene, geschmückte Stab	Trinken	0	-0.0095	0.0000
PS01766	Schar-hebel	Scharhebel	Substantiv	-	Vorrichtung am Grubber	Trinken	0	-0.0375	0.0000
PH06052	höhnisch	höhnisch	Adjektiv	-	höhnisch	Trinken	0	-0.0317	0.0000
PU00863	Unter	Unter	Substantiv	'2	Bauer im Kartenspiel Schafkopf	Trinken	0	-0.1090	0.0000
PS04211	Schnäpper	Schnäpper	Substantiv	8d	vorlautes Mädchen	Trinken	0	-0.0524	0.0000
PS06126	Schwanz-griebe	Schwanzgriebe	Substantiv	1	der obere, dicke Teil des Schwanzes, die Schwanzwurzel	Trinken	0	-0.0569	0.0000
PH00474	hain-buchen, -büchen	hainbuchen, hainbüchen	Adjektiv	2b'b	urwüchsig, ungeschlacht, grob (vom Menschen)	Trinken	0	-0.0766	0.0000
PK00975	Kasten	Kasten	Substantiv	2a'b	Kasten des Kippkarrens zur Aufnahme der Ladung	Trinken	0	-0.0390	0.0000
PR02427	Rotz-pritsche	Rotzpritsche	Substantiv	-	Nase mit triefendem Schleim, auch der Ausfluß selbst	Trinken	0	-0.0568	0.0000
PZ00488	Zerr-himmel	Zerrhimmel	Substantiv	+	ehemaliger Flurname	Trinken	0	0.0216	0.0000
PM02181	Mist-haufen	Misthaufen	Substantiv	2	Flecken, Pickel, Ausschlag im Gesicht	Trinken	0	-0.0076	0.0000
PD03493	Trag-schelle	Tragschelle	Substantiv	-	Ring am Geschirr der Zugtiere, durch den der Strang oder die Lanne geht	Trinken	0	-0.0507	0.0000
PF05587	Fuchteler	Fuchteler	Substantiv	1b	wer oft schimpft	Trinken	0	-0.0899	0.0000
PS03392	Schlittschuh-arm	Schlittschuharm	Substantiv	-	Spannbacken zum Anschrauben des Schlittschuhs am Schuh	Trinken	0	-0.0608	0.0000
PH05474	hinunter-wuppen	hinunterwuppen	Verb	-	hinunterwerfen	Trinken	0	0.0291	0.0000
PB07157	Pulle, Pülle	Pulle, Pülle	Substantiv	1	junges Huhn, vor der Legereife	Trinken	0	-0.0755	0.0000
PZ01811	zu-zwinkern	zuzwinkern	Verb	-	durch Augenblinzeln ein Zeichen geben	Trinken	0	-0.0365	0.0000
PF00779	fehl-gehen	fehlgehen	Verb	2b	mißlingen	Trinken	0	-0.0132	0.0000
PS04607	Schneppe	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	Trinken	0	-0.0440	0.0000
PN01393	Nudel	Nudel	Substantiv	3b	(Verb) geizige Nudel = geizige Frau (Schimpfw)	Trinken	0	-0.1047	0.0000
PS08416	Spatzen-narr	Spatzennarr	Substantiv	-	Vogelscheuche	Trinken	0	-0.0435	0.0000
PK01294	Kaute	Kaute	Substantiv	1g'b	Grube für das Hußsauspiel	Trinken	0	-0.0254	0.0000
PH02281	Heilig-kreuz	Heiligkreuz	Substantiv	-	in Flüchen	Trinken	0	0.0574	0.0000
PG02296	Ge-scheitigkeit	Gescheitigkeit	Substantiv	-	Gescheitheit	Trinken	0	-0.0457	0.0000
PR02844	Rüpel, Rupel	Rüpel, Rupel	Substantiv	2	ein von den Burschen aufgeführter Tanz	Trinken	0	0.0797	0.0000
PM01426	Mehl-stube	Mehlstube	Substantiv	-	Vorratsraum für Mehl im Bauernhaus	Trinken	0	-0.0066	0.0000
PF02311	ver-schwinden	verschwinden	Verb	3b	entwenden	Trinken	0	0.0584	0.0000
PM00091	Madd(e)rich	Madderich, Maddrich	Substantiv	2	Eisenleiste entlang der Futterkrippezum Anbinden des Viehes	Trinken	0	-0.0493	0.0000
PW03514	Wonne-berg	Wonneberg	Substantiv	-	Flurname (Bergname)	Trinken	0	-0.0266	0.0000
PN00520	nängern, nangern	nängern, nangern	Verb	-	weinerlich bitten, nörgeln; wehleidig tun	Trinken	0	-0.0622	0.0000
PF00863	Feld	Feld	Substantiv	1a'a	nur Ackerland	Trinken	0	0.0451	0.0000
PW03915	Wustheit	Wustheit	Substantiv	-	Rüpelhaftigkeit, Unfreundlichkeit, Unverschämtheit	Trinken	0	-0.0782	0.0000
PB07113	Bügeleisen-stahl	Bügeleisenstahl	Substantiv	-	Nase	Trinken	0	0.0914	0.0000
PF04644	Vor-sänger	Vorsänger	Substantiv	-	guter Sänger, der den Chor stimmlich führt	Trinken	0	0.0717	0.0000
PB05426	Bottrasch	Bottrasch	Substantiv	-	ein Spiel, ähnlich dem Hussauspiel	Trinken	0	-0.0449	0.0000
PA02186	an-schicken	anschicken	Verb	1	sich zu etwas fertig machen	Trinken	0	0.0367	0.0000
PK03149	Kneip	Kneip	Substantiv	1a'b	das schwach sichelartig gebogene Messer zum Hauen	Trinken	0	-0.0772	0.0000
PM00373	Mako-strumpf	Makostrumpf	Substantiv	-	Strumpf aus Mako, einem Gewebe aus der gleichnamigen Baumwollsorte	Trinken	0	0.1046	0.0000
PJ00104	Jakobine	Jakobine	Substantiv	-	weiblicher Vorname	Trinken	0	0.1134	0.0000
PG00613	Gätsel	Gätsel	Substantiv	-	beim Jäten ausgerufpftes Unkraut	Trinken	0	0.0160	0.0000
PK05270	Krülle	Krülle	Substantiv	-	Hahnenkamm	Trinken	0	-0.0354	0.0000
PN00932	Nest-hocker	Nesthocker	Substantiv	2	Langschläfer	Trinken	0	-0.0645	0.0000
PD02305	Tiefen-graben	Tiefengraben	Substantiv	-	Flurname	Trinken	0	0.0511	0.0000
PB06208	pritschen	pritschen	Verb	6a	sich putzen, flott kleiden	Trinken	0	-0.0169	0.0000
PH01240	Harfe	Harfe	Substantiv	-	Harfe	Trinken	0	0.0474	0.0000
PN01423	Nundidjee	Nundidjee	Substantiv	2	lebhaftes, unartiges Kind	Trinken	0	-0.0655	0.0000
PS06748	Sechsprenkel-haft	Sechsprenkelhaft	Substantiv	-	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	Trinken	0	-0.0644	0.0000
PH06165	Holper, Hulper(er)	Holper, Hulperer, Hulper	Substantiv	x'2.2	Unebenheit im Boden	Trinken	0	-0.0535	0.0000
PA02387	an-treten	antreten	Verb	1	durch Treten festdrücken	Trinken	0	-0.0622	0.0000
PF00802	Feier-tag	Feiertag	Substantiv	2	Weihnachtsfest	Trinken	0	0.2069	0.0000
PK00541	kapitel-fest	kapitelfest	Adjektiv	2a	(vom Menschen) gesund	Trinken	0	-0.0199	0.0000
PS11732	Streit-sack	Streitsack	Substantiv	-	streitsüchtiger Mensch	Trinken	0	-0.0672	0.0000
PH00856	Han-apfel	Hanapfel	Substantiv	2	Frucht vom Weißdorn	Trinken	0	0.0477	0.0000
PR01320	Reiste	Reiste	Substantiv	+	zusammengedrehtes Bund gehechelten Flachsesgrobes Tuch	Trinken	0	-0.0571	0.0000
PF00748	Feder-tute	Federtute	Substantiv	-	Kästchen für das Schreibzeug des Schülers	Trinken	0	-0.0383	0.0000
PS10295	Steier	Steier	Substantiv	-	eine weißbauchige Schwalbe	Trinken	0	-0.0782	0.0000
PB00786	Papp-michel	Pappmichel	Substantiv	-	schmutziger Mensch	Trinken	0	-0.0248	0.0000
PM01494	Meisen-nuß	Meisennuß	Substantiv	-	Nuß mit dünnen Stellen in der Schale, die von Meisen aufgepickt werden kann	Trinken	0	-0.0547	0.0000
PB02510	Betzen-loch	Betzenloch	Substantiv	2	Nische in der inneren Kellerwand, in der man etwas aufbewahrt	Trinken	0	0.0017	0.0000
PS05310	Schreib-lehrer	Schreiblehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	Trinken	0	0.0160	0.0000
PS02634	schlachten	schlachten	Verb	2b	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	Trinken	0	-0.0034	0.0000
PK03111	knausern	knausern	Verb	-	geizen	Trinken	0	-0.0300	0.0000
PR01480	Rettich	Rettich	Substantiv	2	kleiner Mensch	Trinken	0	0.0624	0.0000
PL01126	legen	legen	Verb	I1a'g	ausbreiten, bereitstellen	Trinken	0	-0.0429	0.0000
PG03307	Glinde	Glinde	Substantiv	-	Gleitbahn auf dem Eis	Trinken	0	-0.0131	0.0000
PS08214	Spanier-äcker	Spanieräcker	Substantiv	-	Flurname	Trinken	0	0.0511	0.0000
PG02721	Ge-weber(s)	Gewebers, Geweber	Substantiv	1b	leichtfertiges, unüberlegtes Gerede	Trinken	0	-0.1027	0.0000
PB05510	Brache	Brache	Substantiv	1	das Brachliegen	Trinken	0	-0.0078	0.0000
PE02352	Ewigkeit	Ewigkeit	Substantiv	2	sehr lange Zeit, unerträglich lange Zeit	Trinken	0	-0.0069	0.0000
PK00339	kalt-schnauzig	kaltschnauzig	Adjektiv	-	rücksichtslos, egoistisch	Trinken	0	-0.0478	0.0000
PS08852	spielig	spielig	Adjektiv	x2b	zum Geschlechtsverkehr geneigt	Trinken	0	-0.0613	0.0000
PG03899	Gras-bollen	Grasbollen	Substantiv	-	Rasenstück zum Auffüllen nasser Stellen der Wiese	Trinken	0	-0.0008	0.0000
PM00907	Mase	Mase	Substantiv	+	Wundmal, Fleck, Narbe	Trinken	0	-0.0514	0.0000
PA00746	ab-spulen	abspulen	Verb	-	abspulen	Trinken	0	-0.0053	0.0000
PE02380	Expeller	Expeller	Substantiv	-	schmerzstillende Flüssigkeit	Trinken	0	0.7817	1.0000
PH01047	Hanf	Hanf	Substantiv	1	die Pflanze Cannabis sativa	Trinken	0	0.6079	1.0000
PR01298	Reiß-haken	Reißhaken	Substantiv	1a	lange Stange mit Schneide zum Astabschneiden von Waldbäumen	Trinken	0	-0.0495	0.0000
PO00129	Obern-dorf	Oberndorf	Substantiv	-	Ort im . RO	Trinken	0	-0.0000	0.0000
PG01417	geistes-abwesend	geistesabwesend	Adjektiv	-	verrückt	Trinken	0	0.0249	0.0000
PH01494	Hasen-lager	Hasenlager	Substantiv	-	Erdvertiefung, in der der Feldhase schläft	Trinken	0	-0.0626	0.0000
PN00494	Namen	Namen	Substantiv	+2b	Rechtstitel	Trinken	0	0.0840	0.0000
PS12022	strunken	strunken	Verb	1	Äste, Baumstämme kürzen, abhauen	Trinken	0	-0.0386	0.0000
PL02064	Loch	Loch	Substantiv	'1.4	Schadstelle, Lücke	Trinken	0	0.0015	0.0000
PW00510	wälgerisch	wälgerisch	Adjektiv	-	zusammengeknautscht, wellig	Trinken	0	-0.1068	0.0000
PW00734	Wanzen-orchis	Wanzenorchis	Substantiv	-	Knabenkraut	Trinken	0	0.2583	0.0000
PB02399	Bettel-krämer	Bettelkrämer	Substantiv	-	kleiner Kaufmann	Trinken	0	0.0802	0.0000
PS10168	Stech-blume	Stechblume	Substantiv	-	eine nicht näher beschriebene Pflanze	Trinken	0	0.2169	0.0000
PD04404	Driller-loch	Drillerloch	Substantiv	-	tiefe Stelle im Bach, über der das Wasser drehende Bewegungen zeigt	Trinken	0	0.0393	0.0000
PA03476	Augbrau-deckel	Augbraudeckel	Substantiv	-	Augendeckel	Trinken	0	-0.0128	0.0000
PF00219	fällig	fällig	Adjektiv	1	fällig	Trinken	0	0.1158	0.0000
PD02320	Diel, Diele, Dielen	Diel, Diele, Dielen	Substantiv	1b'a	Einzelbrett als Belag des Fußbodens	Trinken	0	-0.0299	0.0000
PS01384	Schaff-bucksen	Schaffbucksen	Substantiv	-	Anzug, den man bei gewerblicher Arbeit trägt	Trinken	0	-0.0027	0.0000
PW01630	Weihnachts-krippe	Weihnachtskrippe	Substantiv	-	figürliche Darstellung des Weihnachtsgeschehens	Trinken	0	0.0389	0.0000
PS02509	Schinder	Schinder	Substantiv	2b	altes, mageres, abgetriebenes Pferd	Trinken	0	-0.0595	0.0000
PB00564	Bandel	Bandel	Substantiv	-	unreinlicher Mensch	Trinken	0	-0.0341	0.0000
PS08436	Spauchets	Spauchets	Substantiv	-	Speichel	Trinken	0	0.0356	0.0000
PH00119	Haber-geiß	Habergeiß	Substantiv	2b'a	überaus große weibliche Person; Mädchen mit langen Beinen;	Trinken	0	-0.0765	0.0000
PS09101	Spitzen-hübel	Spitzenhübel	Substantiv	-	Flurname	Trinken	0	0.0511	0.0000
PK04001	köpfen	köpfen	Verb	1b'a	den blühenden Gipfeltrieb beim Tabak entfernen	Trinken	0	0.0477	0.0000
PW02042	welschen	welschen	Verb	1	undeutlich, unverständlich sprechen	Trinken	0	-0.0034	0.0000
PB01511	Beck	Beck	Substantiv	-	Bäcker	Trinken	0	0.1970	0.0000
PA00563	ab-rüffeln	abrüffeln	Verb	-	derb ausschelten	Trinken	0	-0.0725	0.0000
PG02471	Ge-sicht	Gesicht	Substantiv	2d	Aussehen	Trinken	0	0.1624	0.0000
PK05940	kuranzen	kuranzen	Verb	1	peinigen, plagen	Trinken	0	-0.0323	0.0000
PB00930	Barro	Barro	Substantiv	-	Gericht	Trinken	0	0.1260	0.0000
PH04468	Himmel-bett	Himmelbett	Substantiv	2	Kinderbett mit Gardinen	Trinken	0	0.0386	0.0000
PI00220	Institut	Institut	Substantiv	-	Bildungsanstalt	Trinken	0	0.0885	0.0000
PF00097	Fahl-schecke	Fahlschecke	Substantiv	-	fahlscheckige Kuh	Trinken	0	-0.0514	0.0000
PH02906	heraus-steigen	heraussteigen	Verb	-	heraussteigen	Trinken	0	0.0428	0.0000
PS03981	Schmoll-kopf	Schmollkopf	Substantiv	-	dicker Kopf	Trinken	0	-0.0388	0.0000
PU01162	Urin	Urin	Substantiv	-	Urin	Trinken	0	0.7824	1.0000
PF04366	Vor-bühne	Vorbühne	Substantiv	-	Kirchenempore	Trinken	0	0.0417	0.0000
PS10073	Staß-weiler	Staßweiler	Substantiv	+	Flurname und Name einer Wüstung bei KU-Altkch	Trinken	0	-0.0303	0.0000
PW00572	wälzen	wälzen	Verb	2	etwas vor sich her rollen	Trinken	0	-0.0285	0.0000
PZ02126	Zwitter	Zwitter	Substantiv	-	zweigeschlechtiges oder geschlechtlich unentwickeltes Lebewesen	Trinken	0	-0.0435	0.0000
PN01193	Niesel-priem	Nieselpriem	Substantiv	-	alberner, mürrischer Mensch	Trinken	0	-0.0697	0.0000
PG03411	glücklich	glücklich	Adjektiv	1b	beglückt, voll Freude	Trinken	0	-0.0092	0.0000
PE02359	Examen-weck	Examenweck	Substantiv	-	Weck, den der Schüler nach der Schlußprüfung erhielt	Trinken	0	-0.0280	0.0000
PZ00266	Zaupe	Zaupe	Substantiv	1a	Hündin	Trinken	0	-0.0254	0.0000
PD02508	tippen	tippen	Verb	2b	vom Tippen im Toto	Trinken	0	-0.0592	0.0000
PK05946	Kuratel	Kuratel	Substantiv	-	Pflegschaft, Vormundschaft	Trinken	0	-0.0213	0.0000
PF05206	freuen	freuen	Verb	2	erfreuen	Trinken	0	0.0056	0.0000
PS00293	sälen	sälen	Adjektiv	+	aus Weidenholz	Trinken	0	0.0494	0.0000
PE01486	Engels-brünnchen	Engelsbrünnchen	Substantiv	-	Flurname	Trinken	0	0.0511	0.0000
PD01293	taub-stumm	taubstumm	Adjektiv	-	taubstumm	Trinken	0	-0.0426	0.0000
PB01814	be-kohlen	bekohlen	Verb	-	betrügen	Trinken	0	-0.0333	0.0000
PH04349	Hexen-fett	Hexenfett	Substantiv	1a	Mittel in der Volksmedizin	Trinken	0	0.4463	0.0000
PE02349	ewig	ewig	Adjektiv	+1a'e	die ewige Messe	Trinken	0	0.3042	0.0000
PF01469	ver-größern	vergrößern	Verb	-	vergrößern	Trinken	0	0.1068	0.0000
PE00995	ein-verstanden	einverstanden	Adjektiv	-	einverstanden	Trinken	0	0.0900	0.0000
PE01195	Eis-stück	Eisstück	Substantiv	-	Eisstück (von unterschiedlicher Größe)	Trinken	0	-0.0422	0.0000
PS05533	Schuh	Schuh	Substantiv	2c	das Hufeisen	Trinken	0	-0.0561	0.0000
PD00766	Tapen-schlenkerer	Tapenschlenkerer	Substantiv	-	wer mit den Händen heftig hin und her schlenkert	Trinken	0	-0.0665	0.0000
PD00310	Dagobert	Dagobert	Substantiv	-	Frankenkönig aus dem Geschlecht der Merowinger	Trinken	0	0.0358	0.0000
PH02832	heraus-machen	herausmachen	Verb	2a'a	ins Freie gehen (vom Menschen)	Trinken	0	0.0044	0.0000
PD03553	Tram	Tram	Substantiv	+x	Längsbalken im Dachstuhl	Trinken	0	-0.0375	0.0000
PS01636	Scham, Schämde	Scham, Schämde	Substantiv	1	Schamgefühl	Trinken	0	0.0030	0.0000
PB03711	Birne	Birne	Substantiv	1b	andere Früchte in Zusammensetzungen	Trinken	0	0.7137	1.0000
PH02845	heraus-platschen	herausplatschen	Verb	-	unüberlegt aussprechen	Trinken	0	-0.0500	0.0000
PG00638	Gaub-loch	Gaubloch	Substantiv	x2	Lichtloch im Dachgiebel	Trinken	0	0.0071	0.0000
PK03329	Knopf	Knopf	Substantiv	1i'b	englisches Pfund	Trinken	0	0.0063	0.0000
PS08859	Spiel-mann	Spielmann	Substantiv	2	das dritte Kind, wenn die älterenBube und Mädchen waren	Trinken	0	0.0363	0.0000
PB05083	Bonem, Ponem	Bonem, Ponem	Substantiv	x2a	Aussehen	Trinken	0	0.1624	0.0000
PM01984	Militär-soldat	Militärsoldat	Substantiv	-	Soldat	Trinken	0	0.0794	0.0000
PK03371	Knorkser	Knorkser	Substantiv	-	ungeschickter Mensch	Trinken	0	-0.0518	0.0000
PS01104	Sau-pech	Saupech	Substantiv	-	großes Mißgeschick, Unglück	Trinken	0	-0.0535	0.0000
PH06694	Hosen-rappler	Hosenrappler	Substantiv	-	wer in die Hosen pißt	Trinken	0	-0.0319	0.0000
PW00834	Wäsche	Wäsche	Substantiv	3c	Bezeichnung für ein Kaiserslauterer Schwimmbad	Trinken	0	0.0169	0.0000
PF03095	vier-jährig	vierjährig	Adjektiv	-	vierjährig	Trinken	0	-0.0167	0.0000
PS05036	Schon-zeit	Schonzeit	Substantiv	-	gesetzlich bestimmte Zeit, in der Wild nicht gejagt werden darf	Trinken	0	0.0136	0.0000
PL00888	laustern	laustern	Verb	2	beim Kartenspiel zusehen	Trinken	0	-0.0157	0.0000
PG03902	grasen	grasen	Verb	2	Unkraut jäten	Trinken	0	-0.0101	0.0000
PB04628	blutt	blutt	Adjektiv	1b	ohne schützende Decke	Trinken	0	0.0006	0.0000
PH07257	Hunds-steuer	Hundssteuer	Substantiv	-	Hundesteuer	Trinken	0	0.1048	0.0000
PW01582	Wei-fuß	Weifuß	Substantiv	-	Beifuß (Artemisia vulgaris)	Trinken	0	-0.0559	0.0000
PS08809	Spiegel	Spiegel	Substantiv	1a	Fläche mit Reflexionsschicht, in der man sich betrachten kann	Trinken	0	-0.0055	0.0000
PS11701	Streif-wolken	Streifwolken	Substantiv	-	Zirruswolke	Trinken	0	-0.0201	0.0000
PB01039	basten	basten	Verb	'2	dulfen, brechen	Trinken	0	-0.0832	0.0000
PW01914	Weiß-kuchen	Weißkuchen	Substantiv	-	Hefekuchen	Trinken	0	0.7192	1.0000
PD02747	Dol, Dole	Dol, Dole	Substantiv	1b	mit Steingeröll gefüllter Abzugsgraben	Trinken	0	-0.0411	0.0000
PB07809	Butter-wurzel	Butterwurzel	Substantiv	-	Leinkraut (Linaria vulgaris)	Trinken	0	0.7571	1.0000
PA01474	altern	altern	Verb	-	alt werden	Trinken	0	0.0439	0.0000
PS04837	Schnuller	Schnuller	Substantiv	5	Necknameame für ein Kaiserslauterer Stadtoriginal	Trinken	0	-0.0631	0.0000
PS06156	Schwappel-licht	Schwappellicht	Substantiv	-	Öllicht	Trinken	0	0.0675	0.0000
PB00693	Panz-stich	Panzstich	Substantiv	-	Stich, der bei Blähsucht des Rindes vorgenommen wird	Trinken	0	-0.0227	0.0000
PO00638	Onkel	Onkel	Substantiv	1c	älterer entfernterer männlicher Verwandter	Trinken	0	-0.0392	0.0000
PH00851	Hamster-tasche	Hamstertasche	Substantiv	2	Schimpfwort auf den Geizhals	Trinken	0	-0.0744	0.0000
PW01278	wegeln	wegeln	Verb	3	etwas mit Anstrengung bugsieren	Trinken	0	-0.0682	0.0000
PD03653	trappen	trappen	Verb	'2.1	schwer und laut auftreten	Trinken	0	-0.0596	0.0000
PK02892	Klotz	Klotz	Substantiv	1d'b	Johannisbeertraube	Trinken	0	0.0683	0.0000
PB07595	Buß	Buß	Substantiv	'2	Kuß	Trinken	0	0.0517	0.0000
PD00387	daher-taumeln	dahertaumeln	Verb	-	taumelnd gehen	Trinken	0	-0.0611	0.0000
PS09656	Stachel	Stachel	Substantiv	1b	Ährengranne (bes. von der Gerste)	Trinken	0	-0.0374	0.0000
PG03318	glitschen	glitschen	Verb	1	gleiten, ausgleiten	Trinken	0	-0.0668	0.0000
PE00031	Eber-barg	Eberbarg	Substantiv	-	verschnittenes männliches Schwein	Trinken	0	-0.0500	0.0000
PM00746	Mark	Mark	Substantiv	+'3.2	Gewichtseinheit für Edelmetall	Trinken	0	0.0185	0.0000
PE01734	Erbsen-klicker	Erbsenklicker	Substantiv	-	Frucht der Erbse	Trinken	0	0.0226	0.0000
PW03912	Wüst-gesicht	Wüstgesicht	Substantiv	-	häßliches Gesicht	Trinken	0	-0.0842	0.0000
PE02414	Eze	Eze	Substantiv	-	Hinweis, Anregung	Trinken	0	0.0170	0.0000
PA00292	ab-handeln	abhandeln	Verb	1	unter viel Handeln, Feilschen etwas abkaufen	Trinken	0	-0.0546	0.0000
PZ00944	Zolches	Zolches	Substantiv	-	Herumstreicher, Vagabund	Trinken	0	-0.0709	0.0000
PK01043	Katechismus	Katechismus	Substantiv	-	Religionsbuch in Fragen und Antworten	Trinken	0	0.1531	0.0000
PS10303	steif-holzig	steifholzig	Adjektiv	x	aufsässig, stur	Trinken	0	-0.0851	0.0000
PW02804	Winde	Winde	Substantiv	1a	Gerät zum Heben schwerer Lasten	Trinken	0	-0.0208	0.0000
PA00769	ab-stellen	abstellen	Verb	2a	ein Gehwerk zum Stehen bringen	Trinken	0	-0.0592	0.0000
PB01062	Pate	Pate	Substantiv	2	Onkel	Trinken	0	0.1420	0.0000
PK00669	karcheln, kärcheln	karcheln, kärcheln	Verb	2	im Spazierwagen ausfahren	Trinken	0	-0.0053	0.0000
PW02366	wetzeln	wetzeln	Verb	-	necken	Trinken	0	-0.0266	0.0000
PG01562	Gelb-rübe	Gelbrübe	Substantiv	2d	Neckname	Trinken	0	0.0409	0.0000
PK05248	Krubbel-kopf	Krubbelkopf	Substantiv	2	Mensch mit krausem Haar	Trinken	0	0.0121	0.0000
PD01563	Deck-stein	Deckstein	Substantiv	-	Stein über der Unruh in Uhren	Trinken	0	0.0328	0.0000
PB02665	Pfarrer	Pfarrer	Substantiv	2	Anführer des Kerwezuges	Trinken	0	0.0041	0.0000
PE01708	erblich	erblich	Adjektiv	x2	ansteckend	Trinken	0	-0.0307	0.0000
PM02923	Moses-kalb	Moseskalb	Substantiv	-	dummer Mensch	Trinken	0	0.0174	0.0000
PZ01143	Zucker-schnute	Zuckerschnute	Substantiv	3	Necknameame für die Bewohner von Frankth	Trinken	0	-0.0322	0.0000
PS11088	stock-fremd	stockfremd	Adjektiv	x	unbekannt	Trinken	0	0.0909	0.0000
PG00031	gabisch	gabisch	Adjektiv	-	ungeschickt, linkisch	Trinken	0	-0.0526	0.0000
PU00427	Um-kehr	Umkehr	Substantiv	1	das Umkehren, Zurückkehren	Trinken	0	0.0071	0.0000
PF00126	fahren	fahren	Verb	I2b	das Vieh auf die Weide treiben	Trinken	0	0.0048	0.0000
PG02294	ge-scheit	gescheit	Adjektiv	1c	recht, ordentlich	Trinken	0	-0.0181	0.0000
PS03689	Schmal-geiß	Schmalgeiß	Substantiv	-	magere, unfruchtbare Ziege	Trinken	0	-0.1091	0.0000
