xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Distanz_minimal	Distanz_Durchschnitt	Kante_min
ES00306	süfflen, säufflen	Verb	kleine Schlücke nehmen, aber anhaltend dabei bleiben	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
ES00608	suckelen	Verb	langsam saugen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
ES01152	surpfen	Verb	mit Geräusch trinken oder vom Löffel schmatzen	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
ES02175	schuren II	Verb	nach einer Hochzeit bei den Eingeladenen von Haus zu Haus gehen und zechen: die Männer trinken Wein, die Frauen Kaffee Andolsh. u. Umg	Trinken; Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
ES02377	schaskenen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
ES02451	dran schütten	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
ES02583	schleifen, schleipfen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
ES02767	schlamperen	Verb	die Tränke saufen, vom Vieh; verächtlich auch vom Menschen	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
ES03013	schletzen	Verb	gierig, essen oder trinken	Trinken.Schnell_große_Mengen_trinken	kein_Trinken		9	9.0	
ES03030	schlutzen, schlotzen	Verb	schlürfen, mit Wohlbehagen trinken	Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	2	2.0	geräuschvoll trinken → langsam, kleine Mengen trinken
ES03507	schnapsen	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
ES03508	schnäpslen	Verb	Schnäpschen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
ES03812	schwächen	Verb	trinken, zechen, saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
ES03991	schwerzen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
ES04525	spritzen, spretzen	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Geräuschvoll_trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Geräuschvoll_trinken	1	1.0	trinken → schnell, große Mengen trinken
ES04592	stäüben	Verb	derb für trinken	Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1	1.0	trinken → geräuschvoll trinken
ET00171	düchlen	Verb	scherzh. trinken	Trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""düchlen,"" considering its humorous connotation often associated with social drinking, is:

Trinken.Alkohol_trinken"	1	1.0	trinken → Alkohol trinken
ET00270	dudlen, düdlen	Verb	zechen, trinken	Trinken; Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.5	Alkohol trinken → Alkohol trinken
ET01807	trudlen, truttlen	Verb	trinken	Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
ET02159	trinken	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
ET02161	nach trinken	Verb	einem andern nachtrinken, nach einem andern aus demselben Glas trinken	Trinken	kein_Trinken		9	9.0	
EZ00046	zëchen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
EZ00154	ziehe(n), ziegen	Verb	gierig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LB00626	be-schipsen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
LB00676	be-trinken	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
LB01560	bruddelen	Verb	mit Geräusch Wasser schlürfen (vom Vieh)	Trinken.Geräuschvoll_trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	8	8.0	
LD00392	dieschten	Verb	dursten	Durst	Durst	Durst	0	0.0	Durst → Durst
LD00590	tompen	Verb	schlummern, nippen	Trinken.Langsam_kleine_Mengen_trinken	kein_Trinken		9	9.0	
LD00701	dranken	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
LD00816	drenken	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
LD00870	trinken	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
LD01185	tuten II	Verb	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LD01188	duttlen	Verb	trinken, saugen	Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
LF00496	ver-lechen	Verb	austrocknen, verschmachten vor Durst	Durst	Durst	Durst	0	0.0	Durst → Durst
LL00146	läppsen	Verb	nippen; essen od. trinken wie einer, dem es nicht recht schmeckt	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
LL00196	lebbern	Verb	nippen' schlürfen	Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	1.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
LL00467	literen	Verb	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LR00037	rädelen	Verb	zuviel essen od. trinken	Trinken.Schnell_große_Mengen_trinken	kein_Trinken		9	9.0	
LS00441	schepplen	Verb	trinken, mit dem Nebenbegriff des Gewohnheitsmäßigen	Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1	1.0	trinken → Alkohol trinken
LS00742	schlirpsen	Verb	schlürfen beim Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
LS00772	schlotzen	Verb	schlürfen, mit Wohlbehagen trinken, schmatzen	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
LS00789	schluppen	Verb	einen Schluck tun, zechen	Trinken.Alkohol_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	2	2.0	Alkohol trinken → langsam, kleine Mengen trinken
LS00790	schlurben	Verb	schlürfen, geräuschvoll trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
LS00824	schmatzen	Verb	mit Wohlbehagen trinken	Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1	1.0	trinken → geräuschvoll trinken
LS01070	schocken	Verb	anstoßen mit den Gläsern, um auf das Wohl jds. zu trinken	Trinken	kein_Trinken		9	9.0	
LS01524	sifflen	Verb	anhaltend u. viel trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LS02448	suffen	Verb	saufen	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
LU00253	us-suffen	Verb	leer saufen	Trinken.Austrinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	austrinken → schnell, große Mengen trinken
PA00305	ab-heben	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PA00579	ab-saufen	Verb	oben heruntersaufen	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PA00610	ab-schießen	Verb	einen (Wein) trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PA00825	ab-trinken	Verb	von oben wegtrinken	Trinken	Trinken.Austrinken	Trinken.Austrinken	1	1.0	trinken → austrinken
PA00825	ab-trinken	Verb	ein Glas Bier oder Wein leeren	Trinken.Alkohol_trinken;Trinken.Austrinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PA01737	an-dudeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PA01739	an-duseln	Verb	sich einen Dusel antrinken	Trinken.Alkohol_trinken	Getränk	Getränk	8	8.0	
PA01829	an-feuchten	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PA02138	an-rauchen	Verb	sich einen kleinen Rausch antrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PA02174	an-säufeln	Verb	sich einen kleinen Rausch antrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PA02175	an-saufen	Verb	mit dem Saufen (Trinken) beginnen	Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1	1.0	trinken → Alkohol trinken
PA02175	an-saufen	Verb	sich volltrinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PA02176	an-säuseln	Verb	sich leicht betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA02250	an-schwipsen	Verb	sich einen Rausch antrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA02391	an-trudeln	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA03164	auf-laden	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA03607	aus-bürsten	Verb	austrinken, leer trinken	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PA03624	aus-dudeln	Verb	saugend austrinken	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PA03730	aus-gluckern	Verb	austrinken	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PA03809	aus-läppern	Verb	in kleinen Schlucken austrinken	Trinken.Austrinken;Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	1.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PA03882	aus-pitschen	Verb	austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry defines ""aus-pitschen"" as ""austrinken,"" which means to drink something completely. The appropriate concept from the list that matches this action is directly under the ""Trinken"" category as ""Austrinken."" 

**Answer:** Trinken.Austrinken"	0	1.0	austrinken → austrinken
PA03957	aus-saufen	Verb	leer saufen	Trinken.Austrinken	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	2	5.0	austrinken → Alkohol trinken
PA04011	aus-schöppeln	Verb	zu Ende schöppeln, trinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	1.0	austrinken → austrinken
PA04077	aus-stauben	Verb	austrinken	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PA04127	aus-trinken	Verb	durch Trinken leer machen	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PB00514	bambuschieren	Verb	zechen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	0	4.0	Alkohol trinken → Alkohol trinken
PB00550	bamscheln	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PB00551	bamschen	Verb	viel trinken, saufen	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PB00669	panschen	Verb	zechen, saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB01491	bechern	Verb	viel trinken, zechen	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PB01537	be-diaduseln	Verb	betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PB01548	be-dudeln	Verb	betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB01633	be-hauen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB01838	be-ledern	Verb	betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB01910	bemschen	Verb	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PB01928	be-nebeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02056	perlen	Verb	trinken	Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
PB02122	be-rußen	Verb	sich betrinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
PB02130	be-sabeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02133	be-saufen	Verb	besaufen	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PB02138	be-schaskeln, -schassen	Verb	sich betrinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PB02160	be-schlagen	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PB02172	be-schnussen	Verb	betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02193	be-seibeln	Verb	betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02354	be-trudeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02495	be-tutern	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02576	be-zechen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB02917	pfetzen	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PB02931	pfiffeln	Verb	ein kleines Glas Wein trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PB02932	pfiffen	Verb	ein kleines Glas Wein trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PB03816	pitschen	Verb	trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	"The word ""pitschen"" refers to a specific way of drinking, typically quickly and in large amounts, which aligns with ""Trinken.Schnell_große_Mengen_trinken."" While it might involve alcohol, since the definition only mentions ""trinken,"" we choose the method rather than the type.

Trinken.Schnell_große_Mengen_trinken"	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PB03948	plämpern	Verb	oft trinken	Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	1	1.0	trinken → Alkohol trinken
PB04011	blasen	Verb	einen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	8	8.0	
PB04398	blitzen	Verb	trinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PB06369	prosten	Verb	trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB06370	prostern	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PB07095	büffeln	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PB07098	büffen	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB07195	pulvern, pülvern	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PB07266	pumpen	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB07289	bumpsen, bumsen	Verb	ein Glas Wein trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PB07510	bürsten	Verb	trinken, zechen	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PD00646	tanken	Verb	trinken (vom Alkohol)	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PD00850	daran-gießen	Verb	einen Schoppen, ein Gläschen u.ä. trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PD00873	daran-schütten	Verb	einen Schoppen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	8	8.0	
PD01207	tätschern	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PD01473	dawider-schütten	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PD02843	tönen	Verb	tüchtig, viel trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PD03186	torschen	Verb	tüchtig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PD03599	tränken	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PD04435	trinken	Verb	Flüssigkeit zu sich nehmen	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
PD04435	trinken	Verb	regelmäßig und zuviel Alkohol trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	1.0	Alkohol trinken → Alkohol trinken
PD04751	trudeln	Verb	trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PD04968	dudeln	Verb	(Alkohol) trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PD05009	dulfen	Verb	übermäßig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	1.0	Alkohol trinken → Alkohol trinken
PD05031	tulpen	Verb	(Alkohol) trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PD05457	durch-saufen	Verb	einen Zeitraum hindurch unmäßig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	1.0	Alkohol trinken → Alkohol trinken
PD05551	durch-zechen	Verb	lange Zeit zechen	Trinken.Alkohol_trinken; Trinken.Häufig_lange_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PD05716	dürsten, dursten	Verb	dürsten, dursten	Durst	Durst	Durst	0	0.0	Durst → Durst
PD05778	tutchen	Verb	trinken	Trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	1	1.0	trinken → langsam, kleine Mengen trinken
PD05783	tuten	Verb	tüchtig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PD05792	tutern	Verb	saufen	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PE00499	ein-binden	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PE00686	ein-läppern	Verb	in kleinen Schlucken trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PE00745	ein-nehmen	Verb	Alkohol trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PE00863	ein-schlürfen	Verb	einschlürfen	Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	2	2.0	geräuschvoll trinken → langsam, kleine Mengen trinken
PE00983	ein-tun	Verb	einen Rausch antrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PE01003	ein-wärmen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PE01015	ein-wickeln	Verb	einen über den Durst trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PE02364	exen	Verb	auf einen Zug austrinken	Trinken.Austrinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	austrinken → schnell, große Mengen trinken
PF01241	ver-bürsten	Verb	trinkend vergeuden	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PF01305	ver-drücken	Verb	einen Schoppen trinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Trinken.Schnell_große_Mengen_trinken;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	2	5.0	Alkohol trinken → schnell, große Mengen trinken
