xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Konzeptübereinstimmung
PS02128	Schenk-wirt	Schenkwirt	Substantiv	-	wer in einer Schenke ausschenkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02273	schicker	schicker	Adjektiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02275	Schicker	Schicker	Substantiv	2	Schwips, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02429	Schikores	Schikores	Substantiv	-	Trunkenheit, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02430	schikorum	schikorum	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02437	Schild-gerechtigkeit	Schildgerechtigkeit	Substantiv		Konzession für die Eröffnung einer Gastwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02441	Schild-wirt	Schildwirt	Substantiv	-	zum Dauerausschank gekaufter Weine berechtigter Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02768	Schläger, Schlager	Schläger, Schlager	Substantiv	3	Alkoholrausch, Alkoholexzeß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS02791	Schlag-seite	Schlagseite	Substantiv	-	wie schd»Schlag-seite	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03077	Schleh-büchse	Schlehbüchse	Substantiv	2a	Bierfäßchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03518	Schluck	Schluck	Substantiv	1	Menge, die auf einmal geschluckt wird; der einmalige Schluckvorgang	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03531	Schluck-specht	Schluckspecht	Substantiv	-	wer gerne und viel trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03532	schluck-weise	schluckweise	Adverb	-	schluckweise	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS03990	schmorig	schmorig	Adjektiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04250	Schnaps-bude	Schnapsbude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04251	Schnaps-butelle	Schnapsbutelle	Substantiv	-	Schnapsflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04252	Schnaps-butik	Schnapsbutik	Substantiv	-	Gastwirtschaft mit bescheidenen Ansprüchen, Branntweinschenke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04256	Schnapser	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04258	Schnaps-fahne	Schnapsfahne	Substantiv	-	nach Schnaps riechender Atem	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04260	Schnaps-flasche	Schnapsflasche	Substantiv	-	Glasflasche für Branntwein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04276	Schnaps-kneipe	Schnapskneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04279	Schnaps-kram	Schnapskram	Substantiv	-	Schnapsausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04281	Schnaps-laden	Schnapsladen	Substantiv	-	Branntweinausschank, meist mit Kramladen verbunden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04283	Schnaps-nase	Schnapsnase	Substantiv	1a	blaurot verfärbte, aufgedunsene Nase eines Gewohnheitstrinkers	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04286	Schnaps-rausch	Schnapsrausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04293	Schnaps-vergiftung	Schnapsvergiftung	Substantiv	-	schwere Vergiftung durch übermäßigen Genuß von Branntwein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS04295	Schnaps-wirtschaft	Schnapswirtschaft	Substantiv	-	Gasthaus mit Schnapsausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05058	Schöppeler	Schöppeler	Substantiv	-	Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05069	Schoppen-pitscher	Schoppenpitscher	Substantiv	-	wer gerne einen Schoppen Wein trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05070	Schoppen-schlücker	Schoppenschlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05071	Schoppen-stecher	Schoppenstecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05075	Schöppler	Schöppler	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS05507	schucker	schucker	Substantiv	1	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06097	Schwanen-wirt, -wirtin	Schwanenwirt, Schwanenwirtin	Substantiv	-	"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06119	Schwänzel-bübchen	Schwänzelbübchen	Substantiv	-	Kellner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06191	schwarz	schwarz	Adjektiv	2c'b	betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06206	Schwarz-brenner	Schwarzbrenner	Substantiv	-	wer unerlaubt Schnaps brennt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06297	Schwede	Schwede	Substantiv	2	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06623	Schwips	Schwips	Substantiv	-	leichter Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06625	schwipsig	schwipsig	Adjektiv	-	angeheitert, leicht betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS06628	Schwitte	Schwitte	Substantiv	3	kleines Glas Wein, Viertelchen	kein_Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein ; Getränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk ; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein
PS07146	selig	selig	Adjektiv	2b	angeheitert, betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07297	servieren	servieren	Verb	1	Essen, Getränke auftragen, auftischen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07299	Servier-Mädchen	ServierMädchen	Substantiv	-	Mädchen, das serviert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS07972	Sonne	Sonne	Substantiv	4	Name von Gasthäusern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08616	Speise-karte	Speisekarte	Substantiv	-	Speisekarte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08618	Speise-kellner	Speisekellner	Substantiv	-	Kellner, der Speisen aufträgt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS08876	Spiel-zettel	Spielzettel	Substantiv	-	einen Spielzettel haben = betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09038	Spitz	Spitz	Substantiv	2a	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09048	Spitz-bohnen	Spitzbohnen	Substantiv	-	Getreidekörner als Kaffee-Ersatz	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09418	spritzen	spritzen	Verb	1b	ein Getränk mit Wasser verdünnen	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk ; Trinken.Alkohol_trinken	kein
PS09424	Spritzer	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09466	Sprudel-flasche	Sprudelflasche	Substantiv	-	Flasche für Mineralwasser	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09628	Stab-aus	Stabaus	Substantiv	5	betrunken sein	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09634	Stäbel	Stäbel	Substantiv	5	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09911	Stamm-gast	Stammgast	Substantiv	-	wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09912	Stamm-glas	Stammglas	Substantiv	-	persönliches Trinkglas des Stammgastes in der Wirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09918	Stamm-kneipe	Stammkneipe	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09920	Stamm-lokal	Stammlokal	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09923	Stamm-tisch	Stammtisch	Substantiv	2	regelmäßige Wirtshausbesuche von Stammgästen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09924	Stammtisch-bruder	Stammtischbruder	Substantiv	-	wer zum Stammtisch geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09927	Stamm-wirtschaft	Stammwirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09941	stampferig	stampferig	Adjektiv	1	angetrunken, betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS09970	Ständer	Ständer	Substantiv	5b	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10105	staubig	staubig	Adjektiv	2a	mehr oder weniger betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10172	Stecher	Stecher	Substantiv	1d	der Stechheber, mit dem man Weinproben zieht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10177	stechgranaten-voll	stechgranatenvoll	Adjektiv	-	volltrunken, besoffen	kein_Trinken	Trinken.Austrinken	Trinken.Austrinken ; Trinken.Alkohol_trinken ; Trinken	Trinken.Austrinken ; Trinken.Alkohol_trinken ; Trinken ; Trinken.Schnell_große_Mengen_trinken ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	kein
PS10178	Stech-hahnen, Stech-hahn	Stechhahnen, Stechhahn	Substantiv	-	Vorrichtung am Faß zum Ablassen von Wein, Bier usw.	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10179	Stech-heber	Stechheber	Substantiv	-	unten spitzes, offenes Gerät, um Weinproben aus dem Faß zu nehmen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10185	stechkanonen-voll	stechkanonenvoll	Adjektiv	-	volltrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10261	Stefze, Stefzen	Stefze, Stefzen	Substantiv	2c	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10310	steif-voll	steifvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10311	steifvoll-gesoffen	steifvollgesoffen	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10595	stemperig	stemperig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	2b	Stern als Wirtshauszeichen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	6b	Gasthausnamen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10661	sternenkanonen-voll, sternkanonen-voll	sternenkanonenvoll, sternkanonenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10669	Sternen-wirt, Stern-wirt	Sternenwirt, Sternwirt	Substantiv	-	Gastwirt eines Gasthauses mit Namen Stern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10672	sterngranatenhagel-voll	sterngranatenhagelvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10674	sterngranatenkrotten-voll	sterngranatenkrottenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10675	sterngranaten-voll	sterngranatenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10677	sternhagelgranaten-voll	sternhagelgranatenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10680	sternhagel-voll	sternhagelvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10703	sterns-voll, stern-voll	sternsvoll, sternvoll	Adjektiv		stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10758	stichgranate-voll	stichgranatevoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10803	Stieben	Stieben	Substantiv	3	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10810	Stieben-süffer, Stieber-	Stiebensüffer, Stiebersüffer	Substantiv	-	Quartalssäufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10811	Stieber	Stieber	Substantiv	3b'a	Rausch durch Alkohol, bes. vom Quartalsrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10811	Stieber	Stieber	Substantiv	3b'b	betrunkener Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10815	Stiebes	Stiebes	Substantiv	2	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10820	Stiefel	Stiefel	Substantiv	1.2c	Wirtshausname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10820	Stiefel	Stiefel	Substantiv	1.2b	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10842	stiefel-steif	stiefelsteif	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10956	Stink-bude	Stinkbude	Substantiv	-	ein schlechtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11264	Storax	Storax	Substantiv	2	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11270	Storch	Storch	Substantiv	3	"Name eines Gasthauses ""Zum Storchen"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11316	Storren	Storren	Substantiv	8	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11339	Stoß	Stoß	Substantiv	9	ein kleiner Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11418	strack	strack	Adjektiv	1d	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11432	strack-voll	strackvoll	Adjektiv	-	schwer betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11474	stramig	stramig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11504	Strand-kanone	Strandkanone	Substantiv	-	vom Zustand des Betrunkenen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11616	Strauß	Strauß	Substantiv	2.1k	Strauß als Zeichen des Ausschanks an Straußwirtschaften	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11631	Strauß-wirt	Straußwirt	Substantiv	-	Wirt einer Straußwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11632	Strauß-wirtschaft	Straußwirtschaft	Substantiv	-	zeitlich begrenzter Gastwirtschaftsbetrieb	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11667	Streiche	Streiche	Substantiv	1a	flaches Holz zum Abstreichen des Bierschaums	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11694	Streifer	Streifer	Substantiv	2	leichter Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11780	Strich	Strich	Substantiv	1b'b	Vermerk des Wirts über konsumierte Getränke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11977	strubbelig	strubbelig	Adjektiv	2a	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12192	Stuff	Stuff	Substantiv	2	Weinglas für 18 Liter	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12341	Sturm, Sturmen	Sturm, Sturmen	Substantiv	2b	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12346	Stürmer	Stürmer	Substantiv	2	Rausch durch Alkohol	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12353	stürmisch	stürmisch	Adjektiv	2b	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12382	Stürzen-becher	Stürzenbecher	Substantiv		ein Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12385	Stürzer	Stürzer	Substantiv	-	ein herumtorkelnder Betrunkener	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12520	Suff	Suff	Substantiv	1b	Zustand des Betrunkenseins, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12521	Süff-chen	Süffchen	Substantiv	-	versoffener Kerl	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12523	Süffel	Süffel	Substantiv	-	Mensch, der gerne einen über den Durst trinkt, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12525	Süffer	Süffer	Substantiv	2a	wer etwas trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12525	Süffer	Süffer	Substantiv	1	Säufer, Alkoholiker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12527	Suff-hafen	Suffhafen	Substantiv	2	wer oft zuviel Alkohol trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12528	süffig	süffig	Adjektiv	1	gut zu trinken, wohlschmeckend	kein_Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken ; Trinken ; Getränk	Trinken.Geräuschvoll_trinken ; Trinken ; Getränk ; Trinken.Langsam_kleine_Mengen_trinken ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	kein
PS12528	süffig	süffig	Adjektiv	2	dem Alkohol zusprechend	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12529	Suff-kopf	Suffkopf	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12530	Suff-kuh	Suffkuh	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12531	Suff-lappen	Sufflappen	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12532	Süffling	Süffling	Substantiv	-	Trinker, Alkoholiker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12533	Suff-loch	Suffloch	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12534	Suff-nase	Suffnase	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12535	Suff-sack	Suffsack	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12688	Surrer	Surrer	Substantiv	-	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PU00214	Über-sitz	Übersitz	Substantiv	-	das Sitzen im Wirtshaus nach der Sperrstunde	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PU00215	über-sitzen	übersitzen	Verb		über den Sperrstundentermin im Wirtshaus sitzen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PU01193	Uspes	Uspes	Substantiv	-	Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW00997	Wasser-hünkel	Wasserhünkel	Substantiv	3b	wer keinen Alkohol trinkt, Abstinenzler	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01125	Wasser-süffer	Wassersüffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01506	weich	weich	Adjektiv	3c	mild, säure- und schwefelarm; trüb (vom Wein)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01679	Wein-ausschank	Weinausschank	Substantiv	-	Weinausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01706	Wein-essig	Weinessig	Substantiv	-	aus Wein hergestellter Essig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01707	Wein-fahnen, Wein-fahne	Weinfahnen, Weinfahne	Substantiv	-	Atemgeruch nach Weingenuß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01712	Wein-flasche	Weinflasche	Substantiv	1	Weinflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01725	Wein-glocke	Weinglocke	Substantiv		Glocke, die nachts zum Schließen des Wirtshauses läutet	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01736	Wein-haus	Weinhaus	Substantiv	-	Weinwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01748	Wein-knorzen	Weinknorzen	Substantiv	-	ein Weinkenner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01775	Wein-probe	Weinprobe	Substantiv	-	das Versuchen verschiedener Weinsorten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01787	Wein-schank	Weinschank	Substantiv		Weinausschank, Ort und Recht des Weinausschankes	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01788	Wein-schankung	Weinschankung	Substantiv		Weinausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01789	Wein-schenke	Weinschenke	Substantiv	-	Gastwirtschaft mit Weinausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01790	wein-schenken	weinschenken	Verb		Wein ausschenken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01799	wein-selig	weinselig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01811	Wein-stube	Weinstube	Substantiv	-	einfache Weingaststätte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01813	Wein-süffer, -süffler	Weinsüffer, Weinsüffler	Substantiv	1	wer gerne Wein trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01825	Wein-wirt	Weinwirt	Substantiv	-	Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01826	Wein-wirtschaft	Weinwirtschaft	Substantiv	-	Weinschenke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
