xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PS03699	Schmal-weg	Schmalweg	Substantiv	+	Flurname	Trinken	0	-0.0050	0
PS03788	Schmeichlerei	Schmeichlerei	Substantiv	x	übertriebene Komplimente, oft nicht ganz aufrichtig	Trinken	0	-0.0196	0
PS03852	schmettern	schmettern	Verb	2	trinken, einen heben	Trinken	1	0.9420	1
PS03901	schmieren	schmieren	Verb	3	trinken, zu trinken geben	Trinken	1	0.9364	1
PS03951	Schmisser	Schmisser	Substantiv	3	trockener, harter Wein, der einen umwirft	Trinken	1	0.8442	1
PS03957	Schmitz	Schmitz	Substantiv	2	Schultadel in Form eines Striches wegen Unterrichtsversäumnis	Trinken	0	-0.0657	0
PS03981	Schmoll-kopf	Schmollkopf	Substantiv	-	dicker Kopf	Trinken	0	-0.0018	0
PS03987	Schmoras	Schmoras	Substantiv	-	Kaffee	Trinken	1	0.9676	1
PS03989	schmoren	schmoren	Verb	2	einen trinken, einen heben	Trinken	1	0.8820	1
PS03990	schmorig	schmorig	Adjektiv	1	betrunken	Trinken	0	-0.0318	0
PS04153	Schnaken-messer	Schnakenmesser	Substantiv	-	altes, rostiges, abgenutztes Messer	Trinken	0	-0.0307	0
PS04187	schnallen	schnallen	Verb	x5	sich betrinken	Trinken	1	0.9439	1
PS04193	Schnalzer	Schnalzer	Substantiv	3	schlechter Wein	Trinken	1	0.9688	1
PS04207	schnappen	schnappen	Verb	2b	(durch Kopfnicken) zustimmen, bejahen	Trinken	0	-0.0188	0
PS04211	Schnäpper	Schnäpper	Substantiv	8d	vorlautes Mädchen	Trinken	0	-0.0205	0
PS04243	Schnaps	Schnaps	Substantiv	1	Getränk mit hohem Alkoholanteil	Trinken	1	0.9270	1
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	Trinken	0	0.0332	0
PS04250	Schnaps-bude	Schnapsbude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	Trinken	0	0.3827	0
PS04251	Schnaps-butelle	Schnapsbutelle	Substantiv	-	Schnapsflasche	Trinken	0	0.6479	1
PS04252	Schnaps-butik	Schnapsbutik	Substantiv	-	Gastwirtschaft mit bescheidenen Ansprüchen, Branntweinschenke	Trinken	0	0.1641	0
PS04254	schnäpseln	schnäpseln	Verb	-	gerne und oft Schnaps trinken	Trinken	1	0.9009	1
PS04255	schnapsen	schnapsen	Verb	-	Schnaps trinken	Trinken	1	0.9635	1
PS04256	Schnapser	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	Trinken	0	0.6319	1
PS04258	Schnaps-fahne	Schnapsfahne	Substantiv	-	nach Schnaps riechender Atem	Trinken	0	0.0723	0
PS04260	Schnaps-flasche	Schnapsflasche	Substantiv	-	Glasflasche für Branntwein	Trinken	0	0.6657	1
PS04261	Schnaps-gepfetze	Schnapsgepfetze	Substantiv	-	Branntwein	Trinken	1	0.9531	1
PS04276	Schnaps-kneipe	Schnapskneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	Trinken	0	0.2928	0
PS04279	Schnaps-kram	Schnapskram	Substantiv	-	Schnapsausschank	Trinken	0	-0.0117	0
PS04281	Schnaps-laden	Schnapsladen	Substantiv	-	Branntweinausschank, meist mit Kramladen verbunden	Trinken	0	0.2898	0
PS04283	Schnaps-nase	Schnapsnase	Substantiv	1a	blaurot verfärbte, aufgedunsene Nase eines Gewohnheitstrinkers	Trinken	0	-0.0417	0
PS04286	Schnaps-rausch	Schnapsrausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	Trinken	0	0.1722	0
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	Trinken	0	0.8107	1
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	Trinken	0	-0.0294	0
PS04293	Schnaps-vergiftung	Schnapsvergiftung	Substantiv	-	schwere Vergiftung durch übermäßigen Genuß von Branntwein	Trinken	0	0.4475	0
PS04295	Schnaps-wirtschaft	Schnapswirtschaft	Substantiv	-	Gasthaus mit Schnapsausschank	Trinken	0	0.1659	0
PS04315	schnärren	schnärren	Verb	10	einen (Wein, Schnaps) trinken	Trinken	1	0.9224	1
PS04351	Schnaubian	Schnaubian	Substantiv	-	Schnaps	Trinken	1	0.9225	1
PS04357	Schnaufer	Schnaufer	Substantiv	-	Atemzug, vor allem der letzte Atemzug vor dem Tod	Trinken	0	0.0588	0
PS04470	Schnee-könig	Schneekönig	Substantiv	-	fiktive Gestalt	Trinken	0	-0.0337	0
PS04496	Schnee-wasser	Schneewasser	Substantiv	2	gleichzeitiger Niederschlag von Regen und Schnee	Trinken	0	0.0348	0
PS04573	Schneller-bogen	Schnellerbogen	Substantiv	-	Armbrust als Spielzeug der Jungen	Trinken	0	-0.0013	0
PS04576	schnellern	schnellern	Verb	5	einen (Schoppen, Schnaps usw.) trinken	Trinken	1	0.9049	1
PS04607	Schneppe	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	Trinken	0	-0.1192	0
PS04675	Schnips	Schnips	Substantiv	2	ein Gläschen Schnaps oder einfachen Kornbranntweins	Trinken	1	0.8439	1
PS04715	Schnitt-wein	Schnittwein	Substantiv	-	Wein aus der letzten Mostpressung	Trinken	1	0.9113	1
PS04720	Schnitz-brühe	Schnitzbrühe	Substantiv		Wasser, in dem Apfel- oder Birnenstücke gekocht wurden	Trinken	1	0.8083	1
PS04837	Schnuller	Schnuller	Substantiv	5	Necknameame für ein Kaiserslauterer Stadtoriginal	Trinken	0	-0.0755	0
PS04862	Schnur	Schnur	Substantiv	'1.2e	Sehne am Bogen zum Pfeilschießen	Trinken	0	-0.0749	0
PS04881	schnurren	schnurren	Verb	6	einen trinken	Trinken	1	0.9827	1
PS04896	Schnurr-gückel	Schnurrgückel	Substantiv	1	Tresterwein, Haustrunk, minderwertiger Wein	Trinken	1	0.9055	1
PS04953	Schockele-majem	Schockelemajem	Substantiv	-	Kaffee	Trinken	1	0.9676	1
PS04972	Schöffe	Schöffe	Substantiv	-	ehrenamtlicher Laienrichter	Trinken	0	-0.0072	0
PS04979	Schoker	Schoker	Substantiv	-	Kaffee	Trinken	1	0.9676	1
PS04986	Schokolade	Schokolade	Substantiv	-	Süßigkeit aus Kakao, Milch und Zucker	Trinken	1	0.7126	1
PS05036	Schon-zeit	Schonzeit	Substantiv	-	gesetzlich bestimmte Zeit, in der Wild nicht gejagt werden darf	Trinken	0	-0.0093	0
PS05045	schöpfen	schöpfen	Verb	3	ausgiebig trinken	Trinken	1	0.9488	1
PS05058	Schöppeler	Schöppeler	Substantiv	-	Säufer	Trinken	0	0.0197	0
PS05059	schöppeln	schöppeln	Verb	-	(gern und häufig) trinken	Trinken	1	0.9310	1
PS05069	Schoppen-pitscher	Schoppenpitscher	Substantiv	-	wer gerne einen Schoppen Wein trinkt	Trinken	0	0.5410	1
PS05070	Schoppen-schlücker	Schoppenschlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	Trinken	0	0.4752	0
PS05071	Schoppen-stecher	Schoppenstecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	Trinken	0	0.0120	0
PS05072	Schoppen-wein	Schoppenwein	Substantiv	-	in Schoppen (vom Faß) ausgeschenkter Wein	Trinken	1	0.8854	1
PS05075	Schöppler	Schöppler	Substantiv	-	Trinker	Trinken	0	0.0475	0
PS05085	schoren	schoren	Verb	'1.2	(mit dem Spaten) umgraben	Trinken	0	-0.0369	0
PS05097	Schorle	Schorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Trinken	1	0.8509	1
PS05098	Schorle-morle	Schorlemorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Trinken	1	0.8509	1
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	Trinken	0	-0.0318	0
PS05310	Schreib-lehrer	Schreiblehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	Trinken	0	-0.0784	0
PS05365	Schröpf-kopf	Schröpfkopf	Substantiv	3	kleines Fäßchen mit Wein oder Bier	Trinken	1	0.5375	1
PS05398	Schrott	Schrott	Substantiv	1	zerkleinerter, behauener Hartstein; Abfall beim Steinhauen	Trinken	0	-0.0397	0
PS05507	schucker	schucker	Substantiv	1	betrunken	Trinken	0	-0.0318	0
PS05533	Schuh	Schuh	Substantiv	2a	die Klaue des Schafs	Trinken	0	0.0026	0
PS05533	Schuh	Schuh	Substantiv	2c	das Hufeisen	Trinken	0	-0.0044	0
PS05803	Schurgelchens	Schurgelchens	Substantiv	-	ein Klickerspiel	Trinken	0	0.0153	0
PS05855	Schüssel-milch	Schüsselmilch	Substantiv	-	Milch, die in einer flachen Schüssel entrahmt wurde	Trinken	1	0.8821	1
PS05858	Schüssel-schaft	Schüsselschaft	Substantiv	-	Regal für Schüsseln und Teller	Trinken	0	0.0121	0
PS05893	Schüttel-riesling	Schüttelriesling	Substantiv	-	Apfelwein	Trinken	1	0.9699	1
PS05905	Schutt-halde	Schutthalde	Substantiv	-	Abraumhalde des Steinbruchs	Trinken	0	-0.0028	0
PS05951	Schutz-wald	Schutzwald	Substantiv	-	zur Vermeidung der Bodenerosion gepflanzter Wald	Trinken	0	-0.0336	0
PS05980	schwächen	schwächen	Verb	2	Alkohol trinken, einen trinken, zechen	Trinken	1	0.9052	1
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	Trinken	0	-0.0284	0
PS06097	Schwanen-wirt, -wirtin	Schwanenwirt, Schwanenwirtin	Substantiv	-	"Wirt, Wirtin eines Gasthauses ""Zum Schwanen"""	Trinken	0	-0.0496	0
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	Trinken	0	-0.0365	0
PS06119	Schwänzel-bübchen	Schwänzelbübchen	Substantiv	-	Kellner	Trinken	0	0.0223	0
PS06126	Schwanz-griebe	Schwanzgriebe	Substantiv	1	der obere, dicke Teil des Schwanzes, die Schwanzwurzel	Trinken	0	-0.0371	0
PS06156	Schwappel-licht	Schwappellicht	Substantiv	-	Öllicht	Trinken	0	0.0877	0
PS06158	schwappeln	schwappeln	Verb	2	viel Alkohol trinken	Trinken	1	0.9630	1
PS06159	schwappen	schwappen	Verb	3	Alkohol trinken, stark trinken	Trinken	1	0.9384	1
PS06175	Schwärmerei	Schwärmerei	Substantiv	1	schwärmerische Begeisterung	Trinken	0	-0.0239	0
PS06191	schwarz	schwarz	Adjektiv	2c'b	betrunken sein	Trinken	0	-0.0064	0
PS06206	Schwarz-brenner	Schwarzbrenner	Substantiv	-	wer unerlaubt Schnaps brennt	Trinken	0	0.0337	0
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	Trinken	0	0.0365	0
PS06297	Schwede	Schwede	Substantiv	2	Rausch	Trinken	0	-0.0286	0
PS06319	schwefeln	schwefeln	Verb	1.2	einen schwefeln = einen trinken	Trinken	1	0.9224	1
PS06404	Schwein-pelz	Schweinpelz	Substantiv	-	unsauberer, gemeiner Mensch	Trinken	0	-0.0675	0
PS06492	Schwengel	Schwengel	Substantiv	2b	Geschlechtsteil des Hengstes	Trinken	0	-0.0130	0
PS06499	Schwenken-horst	Schwenkenhorst	Substantiv	-	Flurname	Trinken	0	-0.0050	0
PS06623	Schwips	Schwips	Substantiv	-	leichter Alkoholrausch	Trinken	0	0.0096	0
PS06625	schwipsig	schwipsig	Adjektiv	-	angeheitert, leicht betrunken	Trinken	0	-0.0408	0
PS06628	Schwitte	Schwitte	Substantiv	3	kleines Glas Wein, Viertelchen	Trinken	0	0.8300	1
PS06659	Schwollen-kopf	Schwollenkopf	Substantiv	3	Necknameame für die Bewohner von SP-Berghs	Trinken	0	-0.0756	0
PS06699	Schwuppch	Schwuppch	Substantiv	-	Schwung, Stoß	Trinken	0	-0.0281	0
PS06719	Sechel	Sechel	Substantiv	2	ein Glas Bier	Trinken	1	0.5419	1
PS06748	Sechsprenkel-haft	Sechsprenkelhaft	Substantiv	-	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	Trinken	0	-0.0530	0
PS06825	Seelen-wärmer, Seel-	Seelenwärmer, Seelwärmer	Substantiv	2	Schnaps	Trinken	1	0.9225	1
PS06892	Seiber-gusche	Seibergusche	Substantiv	2b	wer viel und zugleich unüberlegt redet	Trinken	0	-0.0403	0
PS06969	Seifen-brühe	Seifenbrühe	Substantiv	2	schlechter Wein	Trinken	1	0.9688	1
PS06999	Seih-becken	Seihbecken	Substantiv	-	durchlöchertes Gefäß, Sieb zum Filtrieren von Flüssigkeiten	Trinken	0	0.0517	0
PS07103	Sekretär	Sekretär	Substantiv	2	Schreibtisch	Trinken	0	0.0892	0
PS07106	Sekt	Sekt	Substantiv	-	Schaumwein	Trinken	1	0.9677	1
PS07108	Sekunde	Sekunde	Substantiv	-	Sekunde	Trinken	0	0.0177	0
PS07146	selig	selig	Adjektiv	2b	angeheitert, betrunken	Trinken	0	-0.0479	0
PS07167	Selters-wasser, Selzer-	Selterswasser, Selzerwasser	Substantiv	-	Mineral-, Sprudelwasser	Trinken	1	0.7557	1
PS07297	servieren	servieren	Verb	1	Essen, Getränke auftragen, auftischen	Trinken	0	0.4196	0
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0242	0
PS07299	Servier-Mädchen	ServierMädchen	Substantiv	-	Mädchen, das serviert	Trinken	0	0.0337	0
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0242	0
PS07459	Sieben-schläfer	Siebenschläfer	Substantiv	2	zur Familie der Bilche gehörende Schlafmaus (Glis glis)	Trinken	0	-0.0544	0
PS07599	Silven-wein	Silvenwein	Substantiv		Wein aus Silvanertrauben	Trinken	1	0.9154	1
PS07671	sinken	sinken	Verb	2b	in moralischer Hinsicht sinken	Trinken	0	-0.0174	0
PS07695	Sirup	Sirup	Substantiv	-	Sirup	Trinken	1	0.8602	1
PS07736	Skelett	Skelett	Substantiv	-	Skelett	Trinken	0	0.0325	0
PS07765	Soda-wasser	Sodawasser	Substantiv	-	kohlensäurehaltiges Mineralwasser, Sprudel	Trinken	1	0.8797	1
PS07869	Sommer-gast	Sommergast	Substantiv	-	Sommergast	Trinken	0	0.0278	0
PS07903	sommern	sommern	Verb	1	Sommer werden	Trinken	0	0.0611	0
PS07972	Sonne	Sonne	Substantiv	4	Name von Gasthäusern	Trinken	0	-0.0284	0
PS08119	Soruf	Soruf	Substantiv	-	Schnaps	Trinken	1	0.9225	1
PS08128	Sottisen	Sottisen	Substantiv	2	unnötige Umstände	Trinken	0	0.0217	0
PS08176	spälteln	spälteln	Verb	-	Holz zum Feueranmachen in feine Späne spalten	Trinken	0	-0.0061	0
PS08214	Spanier-äcker	Spanieräcker	Substantiv	-	Flurname	Trinken	0	-0.0050	0
PS08372	Spät-lese	Spätlese	Substantiv	2	Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe	Trinken	1	0.8914	1
PS08416	Spatzen-narr	Spatzennarr	Substantiv	-	Vogelscheuche	Trinken	0	0.0346	0
PS08431	Spatzert, Spätzert	Spatzert, Spätzert	Substantiv	1a	Sperling	Trinken	0	0.0138	0
PS08436	Spauchets	Spauchets	Substantiv	-	Speichel	Trinken	0	0.0284	0
PS08445	spauzen	spauzen	Verb	1d	Glut, Asche, Hitze von sich geben (vom Feuer)	Trinken	0	-0.0230	0
PS08524	Speck-klotz	Speckklotz	Substantiv	-	dicker Mensch, Fettwanst	Trinken	0	-0.0397	0
PS08583	Speicher-kaffee	Speicherkaffee	Substantiv	-	Kaffee-Ersatz aus geröstetem Getreide	Trinken	1	0.8386	1
PS08600	Speierling	Speierling	Substantiv	-	der Baum Sorbus domestica und seine Frucht	Trinken	0	0.1057	0
PS08616	Speise-karte	Speisekarte	Substantiv	-	Speisekarte	Trinken	0	0.1213	0
PS08618	Speise-kellner	Speisekellner	Substantiv	-	Kellner, der Speisen aufträgt	Trinken	0	-0.0171	0
PS08638	Speis-sieb	Speissieb	Substantiv	-	Sieb für Mörtel	Trinken	0	0.0007	0
PS08659	Spelle	Spelle	Substantiv	-	Stecknadel	Trinken	0	-0.0146	0
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	Trinken	0	-0.0653	0
PS08699	Spende	Spende	Substantiv	2	Armenfonds, Sozialleistung für Arme	Trinken	0	0.0002	0
PS08731	Sperben-wein	Sperbenwein	Substantiv	-	Wein aus Früchten des Speierling oder mit Speierlingzusatz	Trinken	1	0.8884	1
PS08809	Spiegel	Spiegel	Substantiv	1a	Fläche mit Reflexionsschicht, in der man sich betrachten kann	Trinken	0	-0.0326	0
PS08852	spielig	spielig	Adjektiv	x2b	zum Geschlechtsverkehr geneigt	Trinken	0	-0.0389	0
PS08859	Spiel-mann	Spielmann	Substantiv	2	das dritte Kind, wenn die älterenBube und Mädchen waren	Trinken	0	-0.0193	0
PS08876	Spiel-zettel	Spielzettel	Substantiv	-	einen Spielzettel haben = betrunken sein	Trinken	0	-0.0415	0
PS09038	Spitz	Spitz	Substantiv	2a	Rausch	Trinken	0	-0.0286	0
PS09048	Spitz-bohnen	Spitzbohnen	Substantiv	-	Getreidekörner als Kaffee-Ersatz	Trinken	0	0.7746	1
PS09049	Spitzbohnen-kaffee	Spitzbohnenkaffee	Substantiv	-	Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä.	Trinken	1	0.8005	1
PS09101	Spitzen-hübel	Spitzenhübel	Substantiv	-	Flurname	Trinken	0	0.0102	0
PS09112	Spitzen-wein	Spitzenwein	Substantiv	-	besonders guter, hervorragender Wein	Trinken	1	0.9170	1
PS09411	Sprit	Sprit	Substantiv	2	schlechter Wein	Trinken	1	0.9688	1
PS09417	Spritzel-wasser	Spritzelwasser	Substantiv	-	Mineralwasser	Trinken	1	0.9678	1
PS09418	spritzen	spritzen	Verb	1b	ein Getränk mit Wasser verdünnen	Trinken	0	0.8752	1
PS09424	Spritzer	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	Trinken	0	0.1961	0
PS09424	Spritzer	Spritzer	Substantiv	x1b	mit Sodawasser gemischter Wein	Trinken	1	0.9152	1
PS09465	Sprudel	Sprudel	Substantiv	-	kohlensäurehaltiges Trinkwasser, Mineralwasser, Kurgetränk	Trinken	1	0.8658	1
PS09466	Sprudel-flasche	Sprudelflasche	Substantiv	-	Flasche für Mineralwasser	Trinken	0	0.9038	1
PS09496	Sprutzel-wasser	Sprutzelwasser	Substantiv	-	Mineralwasser mit Kohlensäure	Trinken	1	0.9144	1
PS09525	spulen	spulen	Verb	x2b	tüchtig trinken	Trinken	1	0.9659	1
PS09547	Spül-wasser	Spülwasser	Substantiv	2	dünnes, fades Getränk	Trinken	1	0.9273	1
PS09548	Spülwasser-brühe	Spülwasserbrühe	Substantiv	-	dünnes, fades Getränk	Trinken	1	0.9273	1
PS09628	Stab-aus	Stabaus	Substantiv	5	betrunken sein	Trinken	0	-0.0064	0
PS09631	Stabaus-stock	Stabausstock	Substantiv	-	der von Kindern am Sommertagsumzug getragene, geschmückte Stab	Trinken	0	-0.0419	0
PS09634	Stäbel	Stäbel	Substantiv	5	Alkoholrausch	Trinken	0	0.0226	0
PS09656	Stachel	Stachel	Substantiv	1b	Ährengranne (bes. von der Gerste)	Trinken	0	0.1087	0
PS09663	Stachelbeer-wein	Stachelbeerwein	Substantiv	-	Obstwein aus Stachelbeeren	Trinken	1	0.9145	1
PS09709	Städter-kind	Städterkind	Substantiv	-	Kind aus der Stadt im Gegensatz zum Dorfkind	Trinken	0	-0.0158	0
PS09911	Stamm-gast	Stammgast	Substantiv	-	wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt	Trinken	0	-0.0387	0
PS09912	Stamm-glas	Stammglas	Substantiv	-	persönliches Trinkglas des Stammgastes in der Wirtschaft	Trinken	0	0.3451	0
PS09918	Stamm-kneipe	Stammkneipe	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	-0.0282	0
PS09920	Stamm-lokal	Stammlokal	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	-0.0282	0
PS09923	Stamm-tisch	Stammtisch	Substantiv	2	regelmäßige Wirtshausbesuche von Stammgästen	Trinken	0	-0.0081	0
PS09924	Stammtisch-bruder	Stammtischbruder	Substantiv	-	wer zum Stammtisch geht	Trinken	0	0.0156	0
PS09927	Stamm-wirtschaft	Stammwirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	-0.0282	0
PS09941	stampferig	stampferig	Adjektiv	1	angetrunken, betrunken	Trinken	0	0.0294	0
PS09970	Ständer	Ständer	Substantiv	5b	Säufer, Trunkenbold	Trinken	0	-0.0369	0
PS10009	Stangen-rose	Stangenrose	Substantiv	1	Malve (Althea rosea Cav.)Gartenblume	Trinken	0	-0.0318	0
PS10051	Stark-bier	Starkbier	Substantiv	-	eine Biersorte mit besonders viel Stammwürze	Trinken	1	0.8092	1
PS10063	starren	starren	Verb	-	mit unbewegten Augen blicken, etwas mit den Augen fixieren	Trinken	0	-0.0451	0
PS10073	Staß-weiler	Staßweiler	Substantiv	+	Flurname und Name einer Wüstung bei KU-Altkch	Trinken	0	-0.0641	0
PS10098	stauben	stauben	Verb	5	einen trinken	Trinken	1	0.9827	1
PS10105	staubig	staubig	Adjektiv	2a	mehr oder weniger betrunken	Trinken	0	0.0166	0
PS10168	Stech-blume	Stechblume	Substantiv	-	eine nicht näher beschriebene Pflanze	Trinken	0	0.0756	0
PS10171	stechen	stechen	Verb	4a	jemanden überlisten, austricksen	Trinken	0	-0.0084	0
PS10171	stechen	stechen	Verb	5	einen (Schnaps) trinken	Trinken	1	0.9219	1
PS10171	stechen	stechen	Verb	6a	beim Kartenspiel gebräuchlicher Ausdruck	Trinken	0	-0.0075	0
PS10172	Stecher	Stecher	Substantiv	1d	der Stechheber, mit dem man Weinproben zieht	Trinken	0	0.0681	0
PS10177	stechgranaten-voll	stechgranatenvoll	Adjektiv	-	volltrunken, besoffen	Trinken	0	0.0260	0
PS10178	Stech-hahnen, Stech-hahn	Stechhahnen, Stechhahn	Substantiv	-	Vorrichtung am Faß zum Ablassen von Wein, Bier usw.	Trinken	0	0.2810	0
PS10179	Stech-heber	Stechheber	Substantiv	-	unten spitzes, offenes Gerät, um Weinproben aus dem Faß zu nehmen	Trinken	0	0.1366	0
PS10185	stechkanonen-voll	stechkanonenvoll	Adjektiv	-	volltrunken	Trinken	0	0.2752	0
PS10261	Stefze, Stefzen	Stefze, Stefzen	Substantiv	2c	Alkoholrausch	Trinken	0	0.0226	0
PS10292	Steh-schoppen	Stehschoppen	Substantiv	-	vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk	Trinken	1	0.0864	0
PS10295	Steier	Steier	Substantiv	-	eine weißbauchige Schwalbe	Trinken	0	-0.0253	0
PS10303	steif-holzig	steifholzig	Adjektiv	x	aufsässig, stur	Trinken	0	-0.0468	0
PS10310	steif-voll	steifvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10311	steifvoll-gesoffen	steifvollgesoffen	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10434	Stein-kar	Steinkar	Substantiv	-	mit Steinen gefüllte Bodensenke	Trinken	0	-0.0272	0
PS10548	Stelle	Stelle	Substantiv	1	Ort, Platz	Trinken	0	-0.0046	0
PS10586	stemmen	stemmen	Verb	3	einen trinken	Trinken	1	0.9827	1
PS10595	stemperig	stemperig	Adjektiv	-	betrunken	Trinken	0	-0.0318	0
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	2b	Stern als Wirtshauszeichen	Trinken	0	-0.0291	0
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	6b	Gasthausnamen	Trinken	0	0.0278	0
PS10650	Stern-buben	Sternbuben	Substantiv	-	durch das Dorf ziehende und Gaben heischende Sternsingerbuben	Trinken	0	-0.0371	0
PS10654	Sternen-bier, Stern-bier	Sternenbier, Sternbier	Substantiv	-	Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei	Trinken	1	0.8252	1
PS10661	sternenkanonen-voll, sternkanonen-voll	sternenkanonenvoll, sternkanonenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10669	Sternen-wirt, Stern-wirt	Sternenwirt, Sternwirt	Substantiv	-	Gastwirt eines Gasthauses mit Namen Stern	Trinken	0	-0.0308	0
PS10672	sterngranatenhagel-voll	sterngranatenhagelvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10674	sterngranatenkrotten-voll	sterngranatenkrottenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10675	sterngranaten-voll	sterngranatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10677	sternhagelgranaten-voll	sternhagelgranatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10680	sternhagel-voll	sternhagelvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10703	sterns-voll, stern-voll	sternsvoll, sternvoll	Adjektiv		stark betrunken	Trinken	0	-0.0132	0
PS10758	stichgranate-voll	stichgranatevoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0132	0
PS10768	Stich-wein	Stichwein	Substantiv	1	der Wein eines vorzüglichen Jahrganges	Trinken	1	0.8986	1
PS10768	Stich-wein	Stichwein	Substantiv	2	Wein mit einem Essigstich	Trinken	1	0.9075	1
PS10803	Stieben	Stieben	Substantiv	3	Alkoholrausch	Trinken	0	0.0226	0
PS10810	Stieben-süffer, Stieber-	Stiebensüffer, Stiebersüffer	Substantiv	-	Quartalssäufer	Trinken	0	-0.0085	0
PS10811	Stieber	Stieber	Substantiv	3b'a	Rausch durch Alkohol, bes. vom Quartalsrausch	Trinken	0	-0.0112	0
PS10811	Stieber	Stieber	Substantiv	3b'b	betrunkener Mensch	Trinken	0	-0.0090	0
PS10811	Stieber	Stieber	Substantiv	3b'g	der große Durst nach einem Rausch, Brand	Trinken	1	0.2626	0
PS10815	Stiebes	Stiebes	Substantiv	2	Alkoholrausch	Trinken	0	0.0226	0
PS10820	Stiefel	Stiefel	Substantiv	1.2b	Alkoholrausch	Trinken	0	0.0226	0
PS10820	Stiefel	Stiefel	Substantiv	1.2c	Wirtshausname	Trinken	0	-0.0221	0
PS10842	stiefel-steif	stiefelsteif	Adjektiv	2	betrunken	Trinken	0	-0.0318	0
PS10879	stiel-faul	stielfaul	Adjektiv	-	mit Fäulnisstellen am Stiel	Trinken	0	-0.0803	0
PS10923	stillen	stillen	Verb	2c	trinken	Trinken	1	0.9976	1
PS10956	Stink-bude	Stinkbude	Substantiv	-	ein schlechtes Gasthaus	Trinken	0	-0.0165	0
PS10963	Stinker	Stinker	Substantiv	4	der Pilz Eierbovist	Trinken	0	0.0339	0
PS11053	stöbern	stöbern	Verb	2	verscheuchen, fortjagen	Trinken	0	-0.0380	0
PS11088	stock-fremd	stockfremd	Adjektiv	x	unbekannt	Trinken	0	0.0759	0
PS11136	Stoff, Stuft	Stoff, Stuft	Substantiv	3	alkoholisches Getränk	Trinken	1	0.9133	1
PS11258	Stopsel, Stöpsel	Stopsel, Stöpsel	Substantiv	2	kleingewachsener Mensch	Trinken	0	-0.0230	0
PS11264	Storax	Storax	Substantiv	2	Rausch	Trinken	0	-0.0286	0
