"xml:id"	"Lemma"	"Lemma_bereinigt"	"Wortart"	"Level"	"Definition"	"Konzept"	"Begriff"
"PW00931"	"Wasser"	"Wasser"	"Substantiv"	"3a"	"Alkohol, Branntwein, Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Schnaps"
"PW01720"	"Wein-geist"	"Weingeist"	"Substantiv"	"-"	"hochprozentiger Alkohol"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Hochprozentiges; Spirituose"
"PW02221"	"Wermut"	"Wermut"	"Substantiv"	2	"mit Wermut 1b hergestelltes bitteres alkoholisches Getränk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Wermutbranntwein "
"PW02762"	"Wilhelm"	"Wilhelm"	"Substantiv"	3	"Schnaps aus Williams Christbirnen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Obstbrand; Obstler; Obstwasser; Obstschnaps"
"PW03707"	"Wupp-dich"	"Wuppdich"	"Substantiv"	"2b"	"Branntwein, Schnaps allgemein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Schnaps"
"PW03707"	"Wupp-dich"	"Wuppdich"	"Substantiv"	"2a"	"ein Schluck oder ein Gläschen Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LA00253"	"Änes"	"Änes"	"Substantiv"	"2."	"Anisbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Anisbranntwein; Anislikör; Anisschnaps; Arrak"
"LB00004"	"Babbel-wasser"	"Babbelwasser"	"Substantiv"		"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LB01350"	"Brannte-win"	"Branntewin"	"Substantiv"		"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LD00818"	"Trep(s)"	"Treps, Trep"	"Substantiv"	"3."	"Gläschen Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LD01008"	"Drusenbrantwin"	"Drusenbrantwin"	"Substantiv"		"fast allg. Branntwein aus Weinhefe gewonnen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LF00916"	"Vir-schotz"	"Virschotz"	"Substantiv"		"der erste Branntwein, der beim Brennen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LF01160"	"Vor-laf"	"Vorlaf"	"Substantiv"		"Vorlauf d. i. der erste Branntwein, der beim Brennen ausfließt. Er ist zu alkoholreich, um getrunken zu werden, u. dient zu Einreibungen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LF01369"	"Fusel"	"Fusel"	"Substantiv"		"geringer, schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Fusel; Branntwein"
"LG00339"	"Geischt"	"Geischt"	"Substantiv"		"Weingeist, Alkohol"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Hochprozentiges; Spirituose"
"LG00782"	"Giges I"	"Giges"	"Substantiv"		"schlechter Branntwein, Fusel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Fusel"
"LG01050"	"Gräwel-wasser"	"Gräwelwasser"	"Substantiv"		"schlechter Branntwein, Fusel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Fusel"
"LG01193"	"Grumberebrantwein"	"Grumberebrantwein"	"Substantiv"		"Kartoffelsprit"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LH00199"	"Häns-chen"	"Hänschen"	"Substantiv"		"ein Achtel Liter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LH00357"	"Heffen"	"Heffen"	"Substantiv"	"2."	"ein Gläschen Hefenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LK00259"	"Kassis"	"Kassis"	"Substantiv"	"2."	"Likör, der aus der Frucht derselben zubereitet wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Cassis; Johannisbeerlikör"
"LK00547"	"Kirsch"	"Kirsch"	"Substantiv"	"2."	"Kirschenschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kirsch; Kirschwasser; Kirschgeist"
"LK01060"	"Kowen-bretchen"	"Kowenbretchen"	"Substantiv"		"Gläschen Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LK01499"	"Kwetsch I"	"Kwetsch"	"Substantiv"	"2."	"Zwetschenschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenschnaps; Zwetschgenbrand; Zwetschgenwasser"
"LK01505"	"Kwetschwasser"	"Kwetschwasser"	"Substantiv"		"Zwetschenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenschnaps; Zwetschgenbrand; Zwetschgenwasser"
"LM00027"	"Mawebitter"	"Mawebitter"	"Substantiv"		"Magenbitter"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Magenbitter; Verdauungsschnaps; Digestif"
"LM00470"	"Mirabell"	"Mirabell"	"Substantiv"	"2."	"Mirabellenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LM00677"	"Mupp"	"Mupp"	"Substantiv"		"schlechter, minderwertiger Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LR00162"	"Rattegift"	"Rattegift"	"Substantiv"		"schlechter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS00327"	"Scharlacher"	"Scharlacher"	"Substantiv"		"Schnaps, sog. nach der Farbe"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS00787"	"Schlupp I"	"Schlupp"	"Substantiv"	"2."	"Gläschen Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS00907"	"Schnaps"	"Schnaps"	"Substantiv"		"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS01000"	"Schnik"	"Schnik"	"Substantiv"		"Fusel, schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Fusel"
"LS01029"	"Schnorres"	"Schnorres"	"Substantiv"	"2."	"Gläschen Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS01115"	"Schorbacher"	"Schorbacher"	"Substantiv"		"gewöhnlicher Kartoffelschnaps, der in Schorbach (n. w. Bitsch) vorzugsweise getrunken wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS01837"	"Spret"	"Spret"	"Substantiv"	"1."	"Sprit, Spiritus, schlechter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LW00150"	"Wasser"	"Wasser"	"Substantiv"	"2."	"in aller Frühe getrunkener Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"LW00386"	"Wih-wasser"	"Wihwasser"	"Substantiv"	"2."	"Schnaps, der in der Frühe getrunken wird"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LZ00261"	"Zwelfer"	"Zwelfer"	"Substantiv"		"ein Schnaps zu 12"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"LS00708"	"Schlewe-schnabbs"	"Schleweschnabbs"	"Substantiv"		"Schlehenschnapps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Obstbrand; Obstler; Obstwasser; Obstschnaps"
"EA00652"	"Amors"	"Amors"	"Substantiv"	"3."	"schlechter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EF00900"	"Fusel"	"Fusel"	"Substantiv"		"geringer, schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EF01024"	"Vitriol"	"Vitriol"	"Substantiv"	"2."	"schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EG00225"	"Rattengift"	"Rattengift"	"Substantiv"	"1."	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EG00272"	"Giger"	"Giger"	"Substantiv"	"4."	"schlechte Sorte Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EG01048"	"Geist"	"Geist"	"Substantiv"	"2."	"Weingeist, Alkohol"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Spirituose; Hochprozentiges"
"EK01109"	"Kirs(e), Kirsch"	"Kirse, Kirs, Kirsch"	"Substantiv"	"2."	"Kirschbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kirsch; Kirschwasser; Kirschgeist"
"EK02026"	"Kräbel"	"Kräbel"	"Substantiv"		"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EK02032"	"Krëbser "	"Krëbser"	"Substantiv"	"1."	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EL00463"	"Vorlauf"	"Vorlauf"	"Substantiv"	"2."	"der erste Branntwein, der beim Branntweinbrennen herauskommt; er wird nicht getrunken, sondern zur Herstellung einer geringeren Güte Schnaps oder zu Einreibungen verwandt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EL01179"	"Lur(e), Lür"	"Lure, Lur, Lür"	"Substantiv"	"3."	"schlechter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EL01546"	"Lüterung"	"Lüterung"	"Substantiv"	"1."	"Vorbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EP00701"	"Totenbaümpolitur"	"Totenbaümpolitur"	"Substantiv"	"2."	"schlechter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EP01789"	"Bërliner "	"Bërliner"	"Substantiv"	"2."	"schlechter Schnaps, auch Bërliner Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EP02080"	"Position"	"Position"	"Substantiv"	"2."	"ein gewöhnliches Trinkglas voll Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EP02310"	"Petrol"	"Petrol"	"Substantiv"	"2."	"Fusel, gemeiner Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps; Fusel"
"EP03930"	"Brenz"	"Brenz"	"Substantiv"	"1."	"Schnaps, Fusel"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps; Fusel"
"ER00626"	"Rum I"	"Rum"	"Substantiv"		"Rum"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Rum; Zuckerrohrschnaps"
"ER01113"	"Rissmichum"	"Rissmichum"	"Substantiv"		"gemeiner Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"ES00572"	"Katzenseckel"	"Katzenseckel"	"Substantiv"	"1."	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"ES03500"	"Schnaps, Schnips"	"Schnaps, Schnips"	"Substantiv"	"1."	"Schnaps, Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Schnaps"
"ES03505"	"Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps"	"Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps"	"Substantiv"		"Branntwein aus Zwetschen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Zwetschgenbrand; Zwetschgenschnaps; Zwetschgenwasser; Pflaumenbranntwein"
"ES04513"	"Sprit"	"Sprit"	"Substantiv"	"2."	"schlechter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"ES04532"	"Spritzer, Spretzer"	"Spritzer, Spretzer"	"Substantiv"	"5."	"kleine Menge Branntwein, die man in den schwarzen Kaffee giesst"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"ET01713"	"Traberen, Träberen"	"Traberen, Träberen"	"Substantiv"	"2."	"Treberbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Tresterschnaps; Tresterbrand; Grappa"
"ET01926"	"Teüfelsdrëck "	"Teüfelsdrëck"	"Substantiv"	"2."	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"ET02252"	"Druesen, Drusen"	"Druesen, Drusen"	"Substantiv"	"2."	"Branntwein aus Weinhefe gewonnen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein"
"EW00679"	"Branntenwi(n), Brënntewi(n)"	"Branntenwin, Branntenwi, Brënntewin, Brënntewi"	"Substantiv"		"Branntwein, Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Branntwein; Schnaps"
"EW00690"	"Grumbirenbrënntewin"	"Grumbirenbrënntewin"	"Substantiv"		"Branntwein aus gegorenen Kartoffeln"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EW01009"	"Wermuet"	"Wermuet"	"Substantiv"	"2."	"Wermutbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Wermutbranntwein "
"EW01154"	"Bappelwasser"	"Bappelwasser"	"Substantiv"	"1."	"geistige Getränke"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Spirituose"
"EW01168"	"Kirsenwasser, Kirschenwasser"	"Kirsenwasser, Kirschenwasser"	"Substantiv"		"Branntwein aus Kirschen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Kirsch; Kirschwasser; Kirschgeist"
"EW01189"	"Wichtwasser, Gewichtwasser, Wihwasser"	"Wichtwasser, Gewichtwasser, Wihwasser"	"Substantiv"	"2."	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EZ00219"	"Zucker II"	"Zucker"	"Substantiv"	"2."	"Gläschen Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	"Schnaps "
"EG00282"	"Giges, Gigs"	"Giges, Gigs"	"Substantiv"		"schlechter Branntwein, Fusel; schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Branntwein; Schnaps; Wein"
"ER00670"	"Rämpes"	"Rämpes"	"Substantiv"	"1."	"geringer Schnaps; schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein "	"Schnaps; Wein"
"PA02488"	"Apfel-, Äpfel-bumpes"	"Apfelbumpes, Äpfelbumpes"	"Substantiv"	"-"	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PA02492"	"Apfel-fiez"	"Apfelfiez"	"Substantiv"	"-"	"Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PA02502"	"Apfel-gückes"	"Apfelgückes"	"Substantiv"	"-"	"Apfelwein minderer Sorte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PA02521"	"Apfel-mops"	"Apfelmops"	"Substantiv"	"-"	"nachgemachter Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PA02561"	"Apfel-, Äpfel-wein"	"Apfelwein, Äpfelwein"	"Substantiv"	"-"	"Apfelwein, Äpfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Apfelwein "
"PA02886"	"Ast-heimer"	"Astheimer"	"Substantiv"	"-"	"Birnwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PA03060"	"Auffüll-wein"	"Auffüllwein"	"Substantiv"	"-"	"Wein zum Auffüllen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PA04088"	"Aus-stich"	"Ausstich"	"Substantiv"	2	"Beerenauslese, edelster Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PA04089"	"Ausstich-wein"	"Ausstichwein"	"Substantiv"	"-"	"edelster Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB00757"	"Pappel-wasser"	"Pappelwasser"	"Substantiv"	2	"geringwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB01168"	"Batzen-wein"	"Batzenwein"	"Substantiv"	"-"	"minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB01184"	"Bauch-bläser"	"Bauchbläser"	"Substantiv"		"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB01317"	"Bauern-wein"	"Bauernwein"	"Substantiv"	"-"	"Wein, den die Bauern für den eigenen Gebrauch herstellen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB02644"	"Pfand-wein"	"Pfandwein"	"Substantiv"		"verpfändeter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PB03008"	"Pflaster"	"Pflaster"	"Substantiv"	"4b"	"Erdbeerwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB03661"	"Bippel-henker"	"Bippelhenker"	"Substantiv"	"E2"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PB03715"	"Birnen-bumpes"	"Birnenbumpes"	"Substantiv"	"-"	"Wein, den man aus Birnenselbst hergestellt hat"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PB03731"	"Birnen-puff"	"Birnenpuff"	"Substantiv"	"-"	"Wein, den man aus Birnen (und Äpfeln) selbst hergestellt hat"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PB03735"	"Birnen-schnackel"	"Birnenschnackel"	"Substantiv"	"-"	"verächtlich für schlechten Birnenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PB03741"	"Birnen-wein"	"Birnenwein"	"Substantiv"	"-"	"Birnenwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB03868"	"Bitzler"	"Bitzler"	"Substantiv"	1	"junger, noch gärender Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB03946"	"Plämpel"	"Plämpel"	"Substantiv"	2	"schlechter Wein, minderwertiger Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB03947"	"Plämpel-brühe"	"Plämpelbrühe"	"Substantiv"	"-"	"schlechter Wein, minderwertiger Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB04279"	"Bleff"	"Bleff"	"Substantiv"	"-"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB04481"	"Blume"	"Blume"	"Substantiv"	"2g"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB04647"	"Blut-wein"	"Blutwein"	"Substantiv"	"-"	"Rotwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Rotwein; Roter"
"PB04748"	"Böckser"	"Böckser"	"Substantiv"	"1b"	"Most, der in der Gärung das Süße verloren hat"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB04748"	"Böckser"	"Böckser"	"Substantiv"	"1c"	"Wein mit Bodengeschmack"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB04755"	"Böcksler"	"Böcksler"	"Substantiv"	1	"Wein mit Bodengeschmack"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB06562"	"Brühe"	"Brühe"	"Substantiv"	"3a"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB07038"	"Buckskin"	"Buckskin"	"Substantiv"	2	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB07085"	"Puff"	"Puff"	"Substantiv"	"1.2"	"Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB07282"	"Bumpes"	"Bumpes"	"Substantiv"	"1.4"	"schlechter Wein, Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PB07380"	"Buppes"	"Buppes"	"Substantiv"	1	"minderwertiger Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD00309"	"Taglöhners-wein, Taglöhner-wein"	"Taglöhnerswein, Taglöhnerwein"	"Substantiv"	"-"	"Wein, den die im Taglohn Arbeitenden von den Weinbauern erhalten"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD00533"	"Tal-wein"	"Talwein"	"Substantiv"	"-"	"Wein aus niedrigen Lagen"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD02573"	"Tisch-wein"	"Tischwein"	"Substantiv"	"-"	"Wein, der zum Essen getrunken wird, Wein von geringerer Qualität"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD03425"	"Drachen-töter"	"Drachentöter"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD03753"	"Trauben-puff"	"Traubenpuff"	"Substantiv"	"-"	"Wein minderer Güte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD03764"	"Trauben-wein"	"Traubenwein"	"Substantiv"	"-"	"Wein aus Traubenbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD03870"	"Treber-most"	"Trebermost"	"Substantiv"		"Nachwein aus Traubentrestern"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD03871"	"Treber-wein"	"Treberwein"	"Substantiv"		"aus Traubenrückständen unter Zusatz von Zucker und Wasser hergestellter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04171"	"Drei-männer"	"Dreimänner"	"Substantiv"	"-"	"schlechter, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04173"	"Dreimänner-wein"	"Dreimännerwein"	"Substantiv"	"-"	"schlechter, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04291"	"Trester-most"	"Trestermost"	"Substantiv"	"-"	"Nachwein aus Traubentrestern"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04296"	"Trester-wasser"	"Tresterwasser"	"Substantiv"	"-"	"aus TraubenrückständenZucker und Wasser hergestellter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04446"	"Trink-wein"	"Trinkwein"	"Substantiv"	"-"	"minderer Wein, der als Haustrunk dient"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04669"	"Trub, Trube"	"Trub, Trube"	"Substantiv"	1	"trüber Rückstand von Flüssigkeiten, bes. dergetrübte letzte Wein im Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04688"	"Trub-wein"	"Trubwein"	"Substantiv"	"-"	"der durch die Hefe getrübte letzte Wein im Faß"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04718"	"Drücker-wein"	"Drückerwein"	"Substantiv"	"-"	"Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04809"	"Trunk-wein"	"Trunkwein"	"Substantiv"	"x"	"minderer Wein, der als Haustrunk dient"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
"PD04832"	"Druschelbeeren-wein"	"Druschelbeerenwein"	"Substantiv"	"-"	"Wein aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PD04846"	"Druschel-wein"	"Druschelwein"	"Substantiv"	"-"	"Wein aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Obstwein; Fruchtwein"
"PD05026"	"Dullianer"	"Dullianer"	"Substantiv"	"-"	"Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"	"Wein"
