xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Konzeptübereinstimmung
PS05045	schöpfen	schöpfen	Verb	3	ausgiebig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Alkohol_trinken; Trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Alkohol_trinken; Trinken; Trinken.Austrinken; Trinken.Langsam_kleine_Mengen_trinken	perfekt
PS06719	Sechel	Sechel	Substantiv	2	ein Glas Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	perfekt
PS07695	Sirup	Sirup	Substantiv	-	Sirup	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	perfekt
PS11336	Storzen	Storzen	Substantiv	5	ein Bier- oder Weinrest	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	kein_Trinken	kein_Trinken	kein_Trinken	kein
PS12743	Süß-milch	Süßmilch	Substantiv	-	nicht angesäuerte Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	perfekt
PS12745	Süß-most	Süßmost	Substantiv	-	frischer, unvergorener Traubensaft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	perfekt
PU00941	Unter-länder	Unterländer	Substantiv	-	Wein aus dem Unterland	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	perfekt
PW01418	Weh-milch	Wehmilch	Substantiv	-	die erste dicke Milch der Kuh unmittelbar nach dem Kalben	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
PW03280	Witwen-macher	Witwenmacher	Substantiv	-	aus Traubenrückständen hergestellter Wein, Haustrunk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	perfekt
PZ00225	zaubeln, zäubeln	zaubeln, zäubeln	Verb	2	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken; Trinken	Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken; Trinken; Trinken.Austrinken; Getränk	voll
LD01116	Tur II	Tur	Substantiv	2.	Runde	Getränk	Getränk	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Trinken; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	voll
LM00713	Musikante-brih	Musikantebrih	Substantiv		(eigentl. Musikantenbrühe) verächtl. für schlechten Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	perfekt
LE00056	Eichelkaffee	Eichelkaffee	Substantiv		Eichelkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao	perfekt
LM00416	Milch	Milch	Substantiv		Milch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	perfekt
LF00916	Vir-schotz	Virschotz	Substantiv		der erste Branntwein, der beim Brennen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	perfekt
LF01160	Vor-laf	Vorlaf	Substantiv		Vorlauf d. i. der erste Branntwein, der beim Brennen ausfließt. Er ist zu alkoholreich, um getrunken zu werden, u. dient zu Einreibungen	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	perfekt
LG00782	Giges I	Giges	Substantiv		schlechter Branntwein, Fusel	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	perfekt
LK00547	Kirsch	Kirsch	Substantiv	2.	Kirschenschnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	voll
LS00787	Schlupp I	Schlupp	Substantiv	2.	Gläschen Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	voll
LW00386	Wih-wasser	Wihwasser	Substantiv	2.	Schnaps, der in der Frühe getrunken wird	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	voll
LA00352	Äbbel-win	Äbbelwin	Substantiv		Apfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk	perfekt
LG00987	Grächen	Grächen	Substantiv		neuer Wein; Wein, der gerade trinkbar geworden. G. genannt wegen seiner grauen Farbe	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk	perfekt
LL00401	Lier	Lier	Substantiv		Holzapfelwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	perfekt
LD00701	dranken	dranken	Verb		trinken	Trinken	Trinken	Trinken; Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken	Trinken; Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken; Trinken.Austrinken; Getränk	voll
LU00253	us-suffen	ussuffen	Verb		leer saufen	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken; Trinken.Alkohol_trinken; Trinken	Trinken.Austrinken; Trinken.Alkohol_trinken; Trinken; Trinken.Schnell_große_Mengen_trinken; Trinken.Langsam_kleine_Mengen_trinken	perfekt
LD00590	tompen	tompen	Verb	2.	schlummern, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Geräuschvoll_trinken; Trinken	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Geräuschvoll_trinken; Trinken; Trinken.Alkohol_trinken; Trinken.Austrinken	perfekt
LS01524	sifflen	sifflen	Verb		anhaltend u. viel trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Alkohol_trinken; Trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Alkohol_trinken; Trinken; Trinken.Austrinken; Trinken.Langsam_kleine_Mengen_trinken	perfekt
ET01334	durstig	durstig	Adjektiv		durstig	Durst	Durst	Durst; Trinken; Trinken.Austrinken	Durst; Trinken; Trinken.Austrinken; Getränk; Trinken.Alkohol_trinken	voll
ET02160	Trinken	Trinken	Substantiv		Getränk	Getränk	Getränk	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	perfekt
ET01557	Düttle, Düttel	Düttle, Düttel	Substantiv	4.	Muttermilch	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk; Getränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
EW01152	Wasser	Wasser	Substantiv	1.	Wasser, Trinkwasser, Quellwasser, Regenwasser, Fluss, Teich, See, Meer. Von einem Arbeitsscheuen	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink; Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	perfekt
EM01217	Elfermëss	Elfermëss	Substantiv		übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	kein_Trinken	kein_Trinken	kein_Trinken	kein
EP01789	Bërliner 	Bërliner	Substantiv	2.	schlechter Schnaps, auch Bërliner Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Trinken.Alkohol_trinken	voll
EW00679	Branntenwi(n), Brënntewi(n)	Branntenwin, Branntenwi, Brënntewin, Brënntewi	Substantiv		Branntwein, Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	perfekt
EW01009	Wermuet	Wermuet	Substantiv	2.	Wermutbranntwein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	perfekt
EZ00219	Zucker II	Zucker	Substantiv	2.	Gläschen Schnaps	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	voll
EG00282	Giges, Gigs	Giges, Gigs	Substantiv		schlechter Branntwein, Fusel; schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk	perfekt
ER00670	Rämpes	Rämpes	Substantiv	1.	geringer Schnaps; schlechter Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein; Getränk.Heißgetränk.Alkoholhaltiges_Heißgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt	perfekt
EG01330	glucklen	glucklen	Verb	2.	trinken	Trinken	Trinken	Trinken; Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken	Trinken; Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken; Trinken.Austrinken; Getränk	voll
EL01080	lipplen	lipplen	Verb	2.	saufen (von der Katze)	Trinken	Trinken	Trinken; Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken	Trinken; Trinken.Alkohol_trinken; Trinken.Schnell_große_Mengen_trinken; Trinken.Austrinken; Trinken.Langsam_kleine_Mengen_trinken	perfekt
EK01653	klepfen	klepfen	Verb	4.	wegschnappen, verzehren (Obst; eine Flasche Wein)	Trinken.Alkohol_trinken	kein_Trinken	kein_Trinken	kein_Trinken	kein
EP00812	us belzen	us belzen	Substantiv	3.	leer trinken	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken; Trinken.Alkohol_trinken; Trinken	Trinken.Austrinken; Trinken.Alkohol_trinken; Trinken; Trinken.Schnell_große_Mengen_trinken; Trinken.Langsam_kleine_Mengen_trinken	perfekt
