xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Distanz_minimal	Distanz_Durchschnitt	Kante_min
EM00633	mëmm(e)len	Verb	behaglich und in kleinen Zügen wiederholt trinken, von älteren Leuten und von Gewohnheitstrinkern	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The dictionary entry describes a specific manner of drinking: slowly and in small sips. This matches the concept ""Trinken.Langsam_kleine_Mengen_trinken.""

**Step-by-step Explanation:**

1. **Identify Key Elements:** The definition emphasizes slow, repeated sipping in small quantities.
2. **Map to Concepts:** Among the options, ""Langsam_kleine_Mengen_trinken"" directly corresponds to this description.
3. **Exclude Others:** Other concepts like alcohol consumption or speed don't apply here.

**Answer:**

Trinken.Langsam_kleine_Mengen_trinken"	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
EP00137	bëcheren	Verb	zechen, pokulieren, tüchtig trinken	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
EP00228	büchsen	Verb	trinken	Trinken	Trinken	"The most appropriate concept for ""büchsen"" defined as ""trinken"" is:

Trinken"	0	0.0	trinken → trinken
EP00295	bafen, bäfen	Verb	trinken	Trinken	Trinken	"The most appropriate concept for ""bafen, bäfen"" with the definition ""trinken"" is:

**Trinken**

Answer:  
Trinken"	0	0.0	trinken → trinken
EP00297	baferen, bäferen	Verb	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The dictionary entry defines ""baferen"" or ""bäferen"" as ""tüchtig trinken,"" which translates to drinking thoroughly or heavily. The appropriate concept from the list that best fits this definition, indicating drinking in large amounts quickly, is:

Trinken.Schnell_große_Mengen_trinken

Answer: Trinken.Schnell_große_Mengen_trinken"	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
EP00429	packen	Verb	trinken	Trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier	8	8.0	
EP01277	panschen, banschen	Verb	viel, tüchtig essen oder trinken	Trinken.Schnell_große_Mengen_trinken	kein_Trinken		9	9.0	
EP01858	bürsten	Verb	viel trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The most appropriate concept is:

Trinken.Schnell_große_Mengen_trinken"	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
EP01859	us bursten	Verb	austrinken	Trinken.Austrinken	Trinken.Austrinken	"The most appropriate concept for the dictionary entry with headword ""us bursten"" and definition ""austrinken"" is:

**Trinken.Austrinken**

This directly relates to finishing a drink, aligning perfectly with the given definition. 

Step-by-step explanation:
1. Understanding ""us bursten"" as an expression meaning to finish drinking.
2. The definition ""austrinken"" translates to drinking up or finishing a drink.
3. Reviewing the concept list, ""Trinken.Austrinken"" matches exactly.

Answer: Trinken.Austrinken"	0	0.0	austrinken → austrinken
EP02088	busen	Verb	trinken, den Durst löschen	Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser	"The most appropriate concept for ""busen"" is:

**Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser**

Wait, no. Upon reflection, I realize that's incorrect because the headword relates to the act of drinking rather than a specific beverage.

The correct answer should be based on the act described: ""trinken"" (to drink). Therefore, the most appropriate concept is:

Trinken

But considering the context of quenching thirst, it might align more with ""Durst."" However, since the action is central, I'll stick with ""Trinken.""

**Answer:** Trinken"	8	8.0	
EP02832	pfëtzen	Verb	trinken	Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1	1.0	trinken → geräuschvoll trinken
EP03365	blasen	Verb	trinken, gern und viel	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The dictionary entry ""blasen"" with the definition ""trinken, gern und viel"" best fits the concept of drinking large quantities quickly.

**Step-by-Step Explanation:**

1. **Understanding the Headword and Definition:** The headword seems to be a typo or dialect term, likely meaning ""saufen,"" which refers to heavy drinking.
2. **Analyzing the Definition:** It emphasizes enjoying drinking (""gern"") and doing so in large amounts (""viel"").
3. **Matching with Concepts:** The concept hierarchy under ""Trinken"" includes ""Schnell_große_Mengen_trinken,"" which aligns perfectly with the definition.
4. **Selecting the Concept:** Since no specific type of drink is mentioned, a general but specific drinking pattern concept is chosen.

**Answer:**

```
Trinken.Schnell_große_Mengen_trinken
```"	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
EP03369	us blasen	Verb	austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	"The most appropriate concept based on the dictionary entry is:

Trinken.Austrinken"	0	1.0	austrinken → austrinken
ES00272	seiflen	Verb	geräuschvoll und anhaltend trinken	Trinken.Geräuschvoll_trinken; Trinken.Häufig_lange_trinken	Trinken.Geräuschvoll_trinken	"The definition specifies both noisy and prolonged drinking, so the best fit is:

Trinken.Geräuschvoll_trinken

Answer:  
Trinken.Geräuschvoll_trinken"	0	0.0	geräuschvoll trinken → geräuschvoll trinken
ES00280	sufen	Verb	saufen, vom Vieh	Trinken	Trinken	"The headword ""sufen"" relates to drinking, specifically by animals. Among the concepts provided, ""Trinken"" is the most suitable as it broadly covers drinking without specifying the manner or the subject in detail.

**Answer:**  
Trinken"	0	0.0	trinken → trinken
ES00280	sufen	Verb	grob von Menschen gesagt, trinken	Trinken	Trinken	"The concept that best fits ""sufen"" is ""Trinken."" 

Answer: Trinken"	0	0.0	trinken → trinken
ES00286	us sufen	Verb	leer saufen, leer trinken	Trinken.Austrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	2	2.0	austrinken → Alkohol trinken
ES00306	süfflen, säufflen	Verb	trinken, mehr scherzhaft gesagt	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
ES00306	süfflen, säufflen	Verb	kleine Schlücke nehmen, aber anhaltend dabei bleiben	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The definition specifies taking small sips steadily, aligning with the concept of slow and small portions.

Step-by-step explanation:

1. The headword ""süfflen"" refers to the act of sipping.
2. The definition indicates taking small sips (""kleine Schlücke nehmen"") and continuing steadily (""anhaltend dabei bleiben"").
3. Among the concepts, ""Trinken.Langsam_kleine_Mengen_trinken"" directly corresponds to drinking slowly in small amounts.

Answer: Trinken.Langsam_kleine_Mengen_trinken

**Answer**
Trinken.Langsam_kleine_Mengen_trinken"	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
ES00608	suckelen	Verb	langsam saugen	Trinken.Langsam_kleine_Mengen_trinken	kein_Trinken		9	9.0	
ES01152	surpfen	Verb	mit Geräusch trinken oder vom Löffel schmatzen	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	"The most appropriate concept for the dictionary entry ""surpfen"" with its definition is:

**Trinken.Geräuschvoll_trinken**

This concept directly relates to drinking noisily, which aligns with the first part of the definition. The second part about smacking from a spoon doesn't have a corresponding concept in the provided list.

Answer: Trinken.Geräuschvoll_trinken"	0	0.0	geräuschvoll trinken → geräuschvoll trinken
ES02175	schuren II	Verb	nach einer Hochzeit bei den Eingeladenen von Haus zu Haus gehen und zechen: die Männer trinken Wein, die Frauen Kaffee Andolsh. u. Umg	Trinken; Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
ES02377	schaskenen	Verb	trinken	Trinken	Trinken	Trinken	0	0.0	trinken → trinken
ES02451	dran schütten	Verb	trinken	Trinken	Trinken	"The most appropriate concept for ""dran schütten"" with the definition ""trinken"" is:

Trinken

This choice fits because it directly relates to the act of drinking without specifying any particular manner or type, aligning perfectly with the given definition."	0	0.0	trinken → trinken
ES02583	schleifen, schleipfen	Verb	trinken	Trinken	Trinken	"The dictionary entry for ""schleifen"" or ""schleipfen"" is defined as ""trinken,"" which translates to drinking. Among the provided concepts, ""Trinken"" is the most appropriate because it directly corresponds to the act of drinking without specifying unnecessary details.

Trinken"	0	0.0	trinken → trinken
ES02767	schlamperen	Verb	die Tränke saufen, vom Vieh; verächtlich auch vom Menschen	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
ES03013	schletzen	Verb	gierig, essen oder trinken	Trinken.Schnell_große_Mengen_trinken	kein_Trinken		9	9.0	
ES03030	schlutzen, schlotzen	Verb	schlürfen, mit Wohlbehagen trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	"The most appropriate concept for ""schlutzen, schlotzen"" with the definition provided is:

**Trinken.Geräuschvoll_trinken**

Answer: Trinken.Geräuschvoll_trinken"	0	0.0	geräuschvoll trinken → geräuschvoll trinken
ES03507	schnapsen	Verb	Schnaps trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	"The headword ""schnapsen"" refers to the act of drinking schnapps, which is a type of alcoholic beverage. The definition provided, ""Schnaps trinken,"" translates to ""drinking schnapps."" 

Analyzing the hierarchy of concepts:
- **Trinken.Alkohol_trinken**: This category is for actions involving drinking alcohol.
- **Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose**: This refers specifically to cold alcoholic beverages, particularly spirits like schnapps.

Since ""schnapsen"" emphasizes the action of drinking rather than the type of drink itself, it aligns more closely with 'Trinken.Alkohol_trinken'. However, considering that ""Spirituose"" is a specific category for spirits and ""schnapsen"" involves drinking schnapps, there's ambiguity between these two concepts.

Given the instruction to choose the most appropriate concept, both could fit. Therefore, both 'Trinken.Alkohol_trinken' and 'Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose' are relevant.

**Answer: Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose**

Trinken.Alkohol_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	8	8.0	
ES03508	schnäpslen	Verb	Schnäpschen trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	"The headword ""schnäpslen"" refers to the act of drinking schnaps, which is a type of spirit. The most appropriate concept from the list is:

**Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose**

Answer: Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"	8	8.0	
ES03812	schwächen	Verb	trinken, zechen, saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	- Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
ES03991	schwerzen	Verb	trinken	Trinken	Trinken	trinken	0	0.0	trinken → trinken
ES04525	spritzen, spretzen	Verb	trinken	Trinken	Trinken	"The dictionary entry links to the general concept of drinking without specifying further details.

Trinken"	0	0.0	trinken → trinken
ES04592	stäüben	Verb	derb für trinken	Trinken	Trinken	"The dictionary entry for ""stäüben"" translates to a coarse term for drinking. The most fitting concept from the provided list is:

Trinken"	0	0.0	trinken → trinken
ET00171	düchlen	Verb	scherzh. trinken	Trinken	Trinken	"The dictionary entry describes ""düchlen"" as a humorous way of drinking. The closest match in the provided concepts is:

Trinken"	0	0.0	trinken → trinken
ET00270	dudlen, düdlen	Verb	zechen, trinken	Trinken; Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""dudlen, düdlen"" defined as ""zecheln, trinken"" is:

**Trinken.Alkohol_trinken**"	0	0.5	Alkohol trinken → Alkohol trinken
ET01807	trudlen, truttlen	Verb	trinken	Trinken	Trinken	"The dictionary entry defines ""trudlen, trutteln"" as ""trinken,"" which translates to drinking. The most appropriate concept from the list is the higher-level category for the act of drinking without specifying the type of beverage or additional details.

Trinken"	0	0.0	trinken → trinken
ET02159	trinken	Verb	trinken	Trinken	Trinken	"The dictionary entry for ""trinken"" with the same headword and definition refers to the general act of drinking without specifying any particular type or manner.

**Step-by-Step Explanation:**

1. **Identify the Headword and Definition:** The headword is ""trinken,"" which translates to ""to drink."" The definition provided is also ""trinken.""
   
2. **Understand the Ambiguity:** Since both the headword and definition are simply ""trinken"" without additional context, it's ambiguous as it could refer to any type of drinking.

3. **Apply the Rules:**
   - The definition does not provide an explicit enumeration (e.g., ""wine or beer"") that would require listing multiple concepts.
   - The ambiguity here is uncertain, as we don't know if it refers to alcoholic, non-alcoholic, fast, slow, etc.

4. **Select the Appropriate Concept:** According to rule b), when ambiguity is uncertain, select the higher-level generic concept.

5. **Conclusion:** ""Trinken"" is the highest level and most general concept that fits without over-specifying.

**Answer:**

Trinken"	0	0.0	trinken → trinken
ET02161	nach trinken	Verb	einem andern nachtrinken, nach einem andern aus demselben Glas trinken	Trinken	Trinken	"The dictionary entry describes the act of following someone else's drink from the same glass. Since none of the specific concepts match exactly and there's no ambiguity requiring multiple entries, the highest-level relevant concept is chosen.

Trinken"	0	0.0	trinken → trinken
EZ00046	zëchen	Verb	trinken	Trinken	Trinken	"The most appropriate concept for the dictionary entry with headword ""zëchen"" and definition ""trinken"" is:

Trinken"	0	0.0	trinken → trinken
EZ00154	ziehe(n), ziegen	Verb	gierig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LB00626	be-schipsen	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
LB00676	be-trinken	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
LB01560	bruddelen	Verb	mit Geräusch Wasser schlürfen (vom Vieh)	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	"The concept that best matches ""bruddeln"" is Trinken.Geräuschvoll_trinken.

Trinken.Geräuschvoll_trinken"	0	0.0	geräuschvoll trinken → geräuschvoll trinken
LD00392	dieschten	Verb	dursten	Durst	Durst	Durst	0	0.0	Durst → Durst
LD00590	tompen	Verb	schlummern, nippen	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	0	0.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
LD00701	dranken	Verb	trinken	Trinken	Trinken	"The most appropriate concept for ""dranken"" (to drink) is:

trinken"	0	0.0	trinken → trinken
LD00816	drenken	Verb	trinken	Trinken	Trinken	"The headword ""drenken"" is defined as ""trinken,"" which translates to ""to drink."" Since there's no specific context or subcategory provided in the definition, the most appropriate concept from the list is the general category for drinking.

Trinken"	0	0.0	trinken → trinken
LD00870	trinken	Verb	trinken	Trinken	Trinken	trinken	0	0.0	trinken → trinken
LD01185	tuten II	Verb	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken; Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Trinken.Schnell_große_Mengen_trinken;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	0	4.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LD01188	duttlen	Verb	trinken, saugen	Trinken	Trinken	"The most appropriate concept for the dictionary entry ""duttlen"" with the definition ""trinken, saugen"" is:

Trinken"	0	0.0	trinken → trinken
LF00496	ver-lechen	Verb	austrocknen, verschmachten vor Durst	Durst	Durst	"The dictionary entry refers to extreme thirst leading to drying out or perishing, which fits under ""Durst.""

**Answer:** Durst"	0	0.0	Durst → Durst
LL00146	läppsen	Verb	nippen; essen od. trinken wie einer, dem es nicht recht schmeckt	Trinken.Langsam_kleine_Mengen_trinken	kein_Trinken		9	9.0	
LL00196	lebbern	Verb	nippen' schlürfen	Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken	0	1.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
LL00467	literen	Verb	tüchtig trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	"The concept that best fits ""literen"" with the definition ""tüchtig trinken"" is:

Trinken.Schnell_große_Mengen_trinken

This represents drinking quickly in large amounts, which aligns with the idea of drinking thoroughly."	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LR00037	rädelen	Verb	zuviel essen od. trinken	Trinken.Schnell_große_Mengen_trinken	kein_Trinken		9	9.0	
LS00441	schepplen	Verb	trinken, mit dem Nebenbegriff des Gewohnheitsmäßigen	Trinken	Trinken	"The definition refers to drinking with a habitual aspect. Among the concepts provided, the most appropriate and highest-level generic one under ""Trinken"" is:

trinken"	0	0.0	trinken → trinken
LS00742	schlirpsen	Verb	schlürfen beim Trinken	Trinken.Geräuschvoll_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose	8	8.0	
LS00772	schlotzen	Verb	schlürfen, mit Wohlbehagen trinken, schmatzen	Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken; Trinken.Geräuschvoll_trinken	Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken	0	1.0	geräuschvoll trinken → geräuschvoll trinken
LS00789	schluppen	Verb	einen Schluck tun, zechen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept is **Trinken.Alkohol_trinken**.

Answer: Trinken.Alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
LS00790	schlurben	Verb	schlürfen, geräuschvoll trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	0	0.0	geräuschvoll trinken → geräuschvoll trinken
LS00824	schmatzen	Verb	mit Wohlbehagen trinken	Trinken	Trinken	"The most appropriate concept is Trinken, as the definition focuses on the act of drinking with pleasure without specifying type or manner beyond general enjoyment.

trinken"	0	0.0	trinken → trinken
LS01070	schocken	Verb	anstoßen mit den Gläsern, um auf das Wohl jds. zu trinken	Trinken	kein_Trinken		9	9.0	
LS01524	sifflen	Verb	anhaltend u. viel trinken	Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken	Trinken.Schnell_große_Mengen_trinken	"The appropriate concept is **Trinken.Schnell_große_Mengen_trinken**.

Trinken.Schnell_große_Mengen_trinken"	0	0.0	schnell, große Mengen trinken → schnell, große Mengen trinken
LS02448	suffen	Verb	saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""suffen"" with the definition ""saufen"" is:

Trinken.Alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
LU00253	us-suffen	Verb	leer saufen	Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	0.0	austrinken → austrinken
PA00305	ab-heben	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The most appropriate concept for ""ab-heben"" with the definition ""einen trinken"" is:

Trinken.Alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
PA00579	ab-saufen	Verb	oben heruntersaufen	Trinken	Trinken.Geräuschvoll_trinken	Trinken.Geräuschvoll_trinken	1	1.0	trinken → geräuschvoll trinken
PA00610	ab-schießen	Verb	einen (Wein) trinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein	8	8.0	
PA00825	ab-trinken	Verb	von oben wegtrinken	Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	1	1.0	trinken → schnell, große Mengen trinken
PA00825	ab-trinken	Verb	ein Glas Bier oder Wein leeren	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	Trinken.Austrinken	0	1.0	austrinken → austrinken
PA01737	an-dudeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The headword ""an-dudeln"" means getting drunk, which falls under drinking alcohol.

Step-by-step explanation:
1. The definition ""sich betrinken"" refers to consuming enough alcohol to become intoxicated.
2. In the hierarchy, ""Trinken.Alkohol_trinken"" is specifically about drinking alcohol.
3. No further subcategories fit better than this.

Answer: Trinken.Alkohol_trinken

Trinken.Alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
PA01739	an-duseln	Verb	sich einen Dusel antrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA01829	an-feuchten	Verb	einen trinken	Trinken.Alkohol_trinken	Trinken	Trinken	1	1.0	Alkohol trinken → trinken
PA02138	an-rauchen	Verb	sich einen kleinen Rausch antrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The definition focuses on consuming alcohol to get a small intoxication, so the concept ""Trinken.Alkohol_trinken"" is appropriate.

trinken.alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
PA02174	an-säufeln	Verb	sich einen kleinen Rausch antrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA02175	an-saufen	Verb	mit dem Saufen (Trinken) beginnen	Trinken	Trinken	"The dictionary entry defines ""an-saufen"" as starting to drink. Among the provided concepts, ""Trinken"" directly relates to drinking without specifying further details.

**Answer:** Trinken"	0	0.0	trinken → trinken
PA02175	an-saufen	Verb	sich volltrinken	Trinken.Alkohol_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken.Schnell_große_Mengen_trinken	2	2.0	Alkohol trinken → schnell, große Mengen trinken
PA02176	an-säuseln	Verb	sich leicht betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA02250	an-schwipsen	Verb	sich einen Rausch antrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA02391	an-trudeln	Verb	sich betrinken	Trinken.Alkohol_trinken	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk	8	8.0	
PA03164	auf-laden	Verb	sich betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PA03607	aus-bürsten	Verb	austrinken, leer trinken	Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry for ""aus-bürsten"" refers to finishing a drink completely, which aligns with the concept of ""Austrinken.""

**Step-by-step explanation:**

1. **Analyze Definitions**: The definitions provided are ""austrinken"" (to drink up) and ""leer trinken"" (drink empty), both indicating the action of fully consuming a beverage.
2. **Identify Relevant Category**: Since the focus is on the act of drinking, the root category ""Trinken"" is more appropriate than ""Getränk,"" which pertains to types of beverages.
3. **Select Specific Concept**: Within ""Trinken,"" the subcategory ""Austrinken"" directly corresponds to finishing a drink, matching both definitions without ambiguity.

**Answer:**

Trinken.Austrinken"	0	0.0	austrinken → austrinken
PA03624	aus-dudeln	Verb	saugend austrinken	Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry describes the action of drinking by sucking and finishing, which matches ""Trinken.Austrinken.""

**Step-by-step explanation:**

1. The headword is a verb describing an action related to drinking.
2. The definition specifies the manner (sucking) and result (finishing), pointing directly to ""Austrinken.""
3. No other concepts fit better, as they relate to noise or speed rather than the completion of drinking.

**Answer:**
Trinken.Austrinken"	0	0.0	austrinken → austrinken
PA03730	aus-gluckern	Verb	austrinken	Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry for ""aus-gluckern"" defines it as ""austrinken"", which directly corresponds to the concept 'Trinken.Austrinken'.

**Step-by-Step Explanation:**

1. **Headword and Definition:** The headword is ""aus-gluckern"" with the definition ""austrinken"".
2. **Concept Matching:** The term ""austrinken"" matches exactly with one of the listed concepts under 'Trinken', which is 'Austrinken'.
3. **Ambiguity Check:** There's no ambiguity since the definition clearly points to a single concept without any alternatives.
4. **Conclusion:** Therefore, the appropriate concept is 'Trinken.Austrinken'.

**Answer:**

Trinken.Austrinken"	0	0.0	austrinken → austrinken
PA03809	aus-läppern	Verb	in kleinen Schlucken austrinken	Trinken.Austrinken;Trinken.Langsam_kleine_Mengen_trinken	Trinken.Langsam_kleine_Mengen_trinken	"The dictionary entry describes drinking in small sips, which matches **Trinken.Langsam_kleine_Mengen_trinken**.

Trinken.Langsam_kleine_Mengen_trinken"	0	1.0	langsam, kleine Mengen trinken → langsam, kleine Mengen trinken
PA03882	aus-pitschen	Verb	austrinken	Trinken.Alkohol_trinken;Trinken.Austrinken	Trinken.Austrinken	trinken.austrinken	0	1.0	austrinken → austrinken
PA03957	aus-saufen	Verb	leer saufen	Trinken.Austrinken	Trinken.Austrinken	"The concept that best fits ""aus-saufen"" is:

Trinken.Austrinken"	0	0.0	austrinken → austrinken
PA04011	aus-schöppeln	Verb	zu Ende schöppeln, trinken	Trinken.Alkohol_trinken;Trinken.Austrinken	kein_Trinken		9	9.0	
PA04077	aus-stauben	Verb	austrinken	Trinken.Austrinken	Trinken.Austrinken	"The most appropriate concept for ""aus-stauben"" with the definition ""austrinken"" is:

Trinken.Austrinken"	0	0.0	austrinken → austrinken
PA04127	aus-trinken	Verb	durch Trinken leer machen	Trinken.Austrinken	Trinken.Austrinken	"The dictionary entry for ""aus-trinken"" refers to the action of thoroughly drinking until something is emptied. The correct concept that matches this definition is:

**Trinken.Austrinken**

This concept precisely captures the idea of completing the act of drinking, making it the most appropriate choice.

The answer is exactly one concept name as per instructions.

trinken.austrinken"	0	0.0	austrinken → austrinken
PB00514	bambuschieren	Verb	zechen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	- Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB00550	bamscheln	Verb	trinken	Trinken	Trinken	"The headword ""bamscheln"" is defined as ""trinken,"" which translates to ""to drink."" The most appropriate and highest-level concept from the list that matches this definition is:

**Trinken**

This concept broadly covers the act of drinking without specifying particular types or manners, making it the best fit for the given definition.

The answer is:

`Trinken`"	0	0.0	trinken → trinken
PB00551	bamschen	Verb	viel trinken, saufen	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Alkohol_trinken	"The concept that best fits ""bamschen"" is about drinking alcohol, particularly in a heavy or social context.

Trinken.Alkohol_trinken"	0	1.0	Alkohol trinken → Alkohol trinken
PB00669	panschen	Verb	zechen, saufen	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0	0.0	Alkohol trinken → Alkohol trinken
PB01491	bechern	Verb	viel trinken, zechen	Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0	1.0	schnell, große Mengen trinken → schnell, große Mengen trinken
PB01537	be-diaduseln	Verb	betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
PB01548	be-dudeln	Verb	betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The dictionary entry for ""be-dudeln"" with the definition ""betranken"" relates to drinking alcohol. The appropriate concept from the list is:

**Trinken.Alkohol_trinken**

The answer is **only this single concept** because it clearly fits best.

trinken.alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
PB01633	be-hauen	Verb	sich betrinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	"The headword ""be-hauen"" translates to getting drunk, which falls under drinking alcohol. The most appropriate concept is:

Trinken.Alkohol_trinken"	0	0.0	Alkohol trinken → Alkohol trinken
PB01838	be-ledern	Verb	betrinken	Trinken.Alkohol_trinken	kein_Trinken		9	9.0	
