xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
PK00975	Kasten	Kasten	Substantiv	2a'b	Kasten des Kippkarrens zur Aufnahme der Ladung	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK00549	kapores, kapore	kapores, kapore	Adjektiv	2a	tot	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR02427	Rotz-pritsche	Rotzpritsche	Substantiv	-	Nase mit triefendem Schleim, auch der Ausfluß selbst	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ00488	Zerr-himmel	Zerrhimmel	Substantiv	+	ehemaliger Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM02181	Mist-haufen	Misthaufen	Substantiv	2	Flecken, Pickel, Ausschlag im Gesicht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD03493	Trag-schelle	Tragschelle	Substantiv	-	Ring am Geschirr der Zugtiere, durch den der Strang oder die Lanne geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF05587	Fuchteler	Fuchteler	Substantiv	1b	wer oft schimpft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS03392	Schlittschuh-arm	Schlittschuharm	Substantiv	-	Spannbacken zum Anschrauben des Schlittschuhs am Schuh	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS05533	Schuh	Schuh	Substantiv	2a	die Klaue des Schafs	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH05474	hinunter-wuppen	hinunterwuppen	Verb	-	hinunterwerfen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB07157	Pulle, Pülle	Pulle, Pülle	Substantiv	1	junges Huhn, vor der Legereife	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ01811	zu-zwinkern	zuzwinkern	Verb	-	durch Augenblinzeln ein Zeichen geben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00779	fehl-gehen	fehlgehen	Verb	2b	mißlingen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS04607	Schneppe	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN01393	Nudel	Nudel	Substantiv	3b	(Verb) geizige Nudel = geizige Frau (Schimpfw)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS08416	Spatzen-narr	Spatzennarr	Substantiv	-	Vogelscheuche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK01294	Kaute	Kaute	Substantiv	1g'b	Grube für das Hußsauspiel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH02281	Heilig-kreuz	Heiligkreuz	Substantiv	-	in Flüchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG02296	Ge-scheitigkeit	Gescheitigkeit	Substantiv	-	Gescheitheit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR02844	Rüpel, Rupel	Rüpel, Rupel	Substantiv	2	ein von den Burschen aufgeführter Tanz	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM01426	Mehl-stube	Mehlstube	Substantiv	-	Vorratsraum für Mehl im Bauernhaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF02311	ver-schwinden	verschwinden	Verb	3b	entwenden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM00091	Madd(e)rich	Madderich, Maddrich	Substantiv	2	Eisenleiste entlang der Futterkrippezum Anbinden des Viehes	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH01155	Hanne-wackel	Hannewackel	Substantiv	2	Pantoffelheld	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW03514	Wonne-berg	Wonneberg	Substantiv	-	Flurname (Bergname)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN00520	nängern, nangern	nängern, nangern	Verb	-	weinerlich bitten, nörgeln; wehleidig tun	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00863	Feld	Feld	Substantiv	1a'a	nur Ackerland	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW03915	Wustheit	Wustheit	Substantiv	-	Rüpelhaftigkeit, Unfreundlichkeit, Unverschämtheit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB07113	Bügeleisen-stahl	Bügeleisenstahl	Substantiv	-	Nase	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF04644	Vor-sänger	Vorsänger	Substantiv	-	guter Sänger, der den Chor stimmlich führt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB05426	Bottrasch	Bottrasch	Substantiv	-	ein Spiel, ähnlich dem Hussauspiel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA02186	an-schicken	anschicken	Verb	1	sich zu etwas fertig machen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK03149	Kneip	Kneip	Substantiv	1a'b	das schwach sichelartig gebogene Messer zum Hauen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM00177	Magnet	Magnet	Substantiv	-	Magnet	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM00373	Mako-strumpf	Makostrumpf	Substantiv	-	Strumpf aus Mako, einem Gewebe aus der gleichnamigen Baumwollsorte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PJ00104	Jakobine	Jakobine	Substantiv	-	weiblicher Vorname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG00613	Gätsel	Gätsel	Substantiv	-	beim Jäten ausgerufpftes Unkraut	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK05270	Krülle	Krülle	Substantiv	-	Hahnenkamm	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN00932	Nest-hocker	Nesthocker	Substantiv	2	Langschläfer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD02305	Tiefen-graben	Tiefengraben	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB06208	pritschen	pritschen	Verb	6a	sich putzen, flott kleiden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH01240	Harfe	Harfe	Substantiv	-	Harfe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03172	glasig	glasig	Adjektiv	2	starr (bes. von den Augen des Betrunkenen)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN01423	Nundidjee	Nundidjee	Substantiv	2	lebhaftes, unartiges Kind	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS06748	Sechsprenkel-haft	Sechsprenkelhaft	Substantiv	-	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH06165	Holper, Hulper(er)	Holper, Hulperer, Hulper	Substantiv	x'2.2	Unebenheit im Boden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA02387	an-treten	antreten	Verb	1	durch Treten festdrücken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00802	Feier-tag	Feiertag	Substantiv	2	Weihnachtsfest	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK00541	kapitel-fest	kapitelfest	Adjektiv	2a	(vom Menschen) gesund	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11732	Streit-sack	Streitsack	Substantiv	-	streitsüchtiger Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH00856	Han-apfel	Hanapfel	Substantiv	2	Frucht vom Weißdorn	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR01320	Reiste	Reiste	Substantiv	+	zusammengedrehtes Bund gehechelten Flachsesgrobes Tuch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00748	Feder-tute	Federtute	Substantiv	-	Kästchen für das Schreibzeug des Schülers	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS10295	Steier	Steier	Substantiv	-	eine weißbauchige Schwalbe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB00786	Papp-michel	Pappmichel	Substantiv	-	schmutziger Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA02377	Antoinette	Antoinette	Substantiv	-	weibl. Vorname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM01494	Meisen-nuß	Meisennuß	Substantiv	-	Nuß mit dünnen Stellen in der Schale, die von Meisen aufgepickt werden kann	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB02510	Betzen-loch	Betzenloch	Substantiv	2	Nische in der inneren Kellerwand, in der man etwas aufbewahrt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ00564	zickelig	zickelig	Adjektiv	1	närrisch, verrückt, sonderbar	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS05310	Schreib-lehrer	Schreiblehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS02634	schlachten	schlachten	Verb	2b	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK03111	knausern	knausern	Verb	-	geizen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR01480	Rettich	Rettich	Substantiv	2	kleiner Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PL01126	legen	legen	Verb	I1a'g	ausbreiten, bereitstellen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03307	Glinde	Glinde	Substantiv	-	Gleitbahn auf dem Eis	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS08214	Spanier-äcker	Spanieräcker	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG02721	Ge-weber(s)	Gewebers, Geweber	Substantiv	1b	leichtfertiges, unüberlegtes Gerede	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB05510	Brache	Brache	Substantiv	1	das Brachliegen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02352	Ewigkeit	Ewigkeit	Substantiv	2	sehr lange Zeit, unerträglich lange Zeit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK00339	kalt-schnauzig	kaltschnauzig	Adjektiv	-	rücksichtslos, egoistisch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS08852	spielig	spielig	Adjektiv	x2b	zum Geschlechtsverkehr geneigt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03899	Gras-bollen	Grasbollen	Substantiv	-	Rasenstück zum Auffüllen nasser Stellen der Wiese	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PM00907	Mase	Mase	Substantiv	+	Wundmal, Fleck, Narbe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA00746	ab-spulen	abspulen	Verb	-	abspulen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02380	Expeller	Expeller	Substantiv	-	schmerzstillende Flüssigkeit	kein_Trinken	Getränk	Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink	Getränk ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser ; Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink ; Trinken ; Getränk.Kaltgetränk	0/1	5	False	kein_Trinken
PH01047	Hanf	Hanf	Substantiv	1	die Pflanze Cannabis sativa	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PR01298	Reiß-haken	Reißhaken	Substantiv	1a	lange Stange mit Schneide zum Astabschneiden von Waldbäumen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PO00129	Obern-dorf	Oberndorf	Substantiv	-	Ort im . RO	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG01417	geistes-abwesend	geistesabwesend	Adjektiv	-	verrückt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN00333	Nacht-wandler	Nachtwandler	Substantiv	-	Schlafwandler	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH01494	Hasen-lager	Hasenlager	Substantiv	-	Erdvertiefung, in der der Feldhase schläft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN00494	Namen	Namen	Substantiv	+2b	Rechtstitel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS12022	strunken	strunken	Verb	1	Äste, Baumstämme kürzen, abhauen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PL02064	Loch	Loch	Substantiv	'1.4	Schadstelle, Lücke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW00510	wälgerisch	wälgerisch	Adjektiv	-	zusammengeknautscht, wellig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW00734	Wanzen-orchis	Wanzenorchis	Substantiv	-	Knabenkraut	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB02399	Bettel-krämer	Bettelkrämer	Substantiv	-	kleiner Kaufmann	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS10168	Stech-blume	Stechblume	Substantiv	-	eine nicht näher beschriebene Pflanze	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD04404	Driller-loch	Drillerloch	Substantiv	-	tiefe Stelle im Bach, über der das Wasser drehende Bewegungen zeigt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA03476	Augbrau-deckel	Augbraudeckel	Substantiv	-	Augendeckel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH05241	hinter-lassen	hinterlassen	Verb	-	hinterlassen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00219	fällig	fällig	Adjektiv	1	fällig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD02320	Diel, Diele, Dielen	Diel, Diele, Dielen	Substantiv	1b'a	Einzelbrett als Belag des Fußbodens	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS01384	Schaff-bucksen	Schaffbucksen	Substantiv	-	Anzug, den man bei gewerblicher Arbeit trägt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW01630	Weihnachts-krippe	Weihnachtskrippe	Substantiv	-	figürliche Darstellung des Weihnachtsgeschehens	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS02509	Schinder	Schinder	Substantiv	2b	altes, mageres, abgetriebenes Pferd	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB00564	Bandel	Bandel	Substantiv	-	unreinlicher Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS08436	Spauchets	Spauchets	Substantiv	-	Speichel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH00119	Haber-geiß	Habergeiß	Substantiv	2b'a	überaus große weibliche Person; Mädchen mit langen Beinen;	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS09101	Spitzen-hübel	Spitzenhübel	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK04001	köpfen	köpfen	Verb	1b'a	den blühenden Gipfeltrieb beim Tabak entfernen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS11053	stöbern	stöbern	Verb	2	verscheuchen, fortjagen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW02042	welschen	welschen	Verb	1	undeutlich, unverständlich sprechen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB01511	Beck	Beck	Substantiv	-	Bäcker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PA00563	ab-rüffeln	abrüffeln	Verb	-	derb ausschelten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG02471	Ge-sicht	Gesicht	Substantiv	2d	Aussehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK05940	kuranzen	kuranzen	Verb	1	peinigen, plagen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB00930	Barro	Barro	Substantiv	-	Gericht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH04468	Himmel-bett	Himmelbett	Substantiv	2	Kinderbett mit Gardinen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PI00220	Institut	Institut	Substantiv	-	Bildungsanstalt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF00097	Fahl-schecke	Fahlschecke	Substantiv	-	fahlscheckige Kuh	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH02906	heraus-steigen	heraussteigen	Verb	-	heraussteigen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS03981	Schmoll-kopf	Schmollkopf	Substantiv	-	dicker Kopf	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PU01162	Urin	Urin	Substantiv	-	Urin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD05200	Tüpfchens-kor	Tüpfchenskor	Substantiv	-	Gesindel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF04366	Vor-bühne	Vorbühne	Substantiv	-	Kirchenempore	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS10073	Staß-weiler	Staßweiler	Substantiv	+	Flurname und Name einer Wüstung bei KU-Altkch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW00572	wälzen	wälzen	Verb	2	etwas vor sich her rollen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ02126	Zwitter	Zwitter	Substantiv	-	zweigeschlechtiges oder geschlechtlich unentwickeltes Lebewesen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB01348	Baum	Baum	Substantiv	4a	Teil des Schubkarrens	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PN01193	Niesel-priem	Nieselpriem	Substantiv	-	alberner, mürrischer Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG03411	glücklich	glücklich	Adjektiv	1b	beglückt, voll Freude	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02359	Examen-weck	Examenweck	Substantiv	-	Weck, den der Schüler nach der Schlußprüfung erhielt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS06499	Schwenken-horst	Schwenkenhorst	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PZ00266	Zaupe	Zaupe	Substantiv	1a	Hündin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD02508	tippen	tippen	Verb	2b	vom Tippen im Toto	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK05946	Kuratel	Kuratel	Substantiv	-	Pflegschaft, Vormundschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF05206	freuen	freuen	Verb	2	erfreuen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS00293	sälen	sälen	Adjektiv	+	aus Weidenholz	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE01486	Engels-brünnchen	Engelsbrünnchen	Substantiv	-	Flurname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD01293	taub-stumm	taubstumm	Adjektiv	-	taubstumm	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB01814	be-kohlen	bekohlen	Verb	-	betrügen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH04349	Hexen-fett	Hexenfett	Substantiv	1a	Mittel in der Volksmedizin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE02349	ewig	ewig	Adjektiv	+1a'e	die ewige Messe	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PF01469	ver-größern	vergrößern	Verb	-	vergrößern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE00995	ein-verstanden	einverstanden	Adjektiv	-	einverstanden	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PE01195	Eis-stück	Eisstück	Substantiv	-	Eisstück (von unterschiedlicher Größe)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD03075	Dorf-spieß	Dorfspieß	Substantiv	+	Spieß des Dorfwächters	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS05533	Schuh	Schuh	Substantiv	2c	das Hufeisen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD00766	Tapen-schlenkerer	Tapenschlenkerer	Substantiv	-	wer mit den Händen heftig hin und her schlenkert	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PW01005	Wasser-jungfer	Wasserjungfer	Substantiv	1	Libelle	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD00310	Dagobert	Dagobert	Substantiv	-	Frankenkönig aus dem Geschlecht der Merowinger	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH02832	heraus-machen	herausmachen	Verb	2a'a	ins Freie gehen (vom Menschen)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PO00307	Ochsen-stern	Ochsenstern	Substantiv	-	Umdeutung des Namens des schwedischen Feldherrn Oxenstierna in dem	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG02696	ge-waltig	gewaltig	Adjektiv	2	mit Machtbefugnis ausgestattet	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PD03553	Tram	Tram	Substantiv	+x	Längsbalken im Dachstuhl	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS01636	Scham, Schämde	Scham, Schämde	Substantiv	1	Schamgefühl	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB03711	Birne	Birne	Substantiv	1b	andere Früchte in Zusammensetzungen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PH02845	heraus-platschen	herausplatschen	Verb	-	unüberlegt aussprechen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PG00638	Gaub-loch	Gaubloch	Substantiv	x2	Lichtloch im Dachgiebel	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PK03329	Knopf	Knopf	Substantiv	1i'b	englisches Pfund	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PS08859	Spiel-mann	Spielmann	Substantiv	2	das dritte Kind, wenn die älterenBube und Mädchen waren	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
PB05083	Bonem, Ponem	Bonem, Ponem	Substantiv	x2a	Aussehen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	1/1	0	True	kein_Trinken
