"xml:id"	"Lemma"	"Wortart"	"Level"	"Definition"	"Konzept"
"PN00346"	"Nach-wein"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PN00483"	"Nähts"	"Substantiv"	"2b"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PN00746"	"Nebel-zerstörer"	"Substantiv"	"-"	"(sch) geringer Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PN00843"	"nehmen"	"Verb"	"4b"	"trinken"	"Trinken"
"PN00899"	"Nerven-schwächer"	"Substantiv"	"-"	"(sch) sehr starker Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PN01230"	"nippeln"	"Verb"	"-"	"langsam, in kleinen Schlücken, mit Genuß trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PN01231"	"nippen"	"Verb"	1	"langsam, in kleinen Schlücken, mit Genuß trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PN01389"	"nuckeln"	"Verb"	"1b"	"trinken"	"Trinken"
"PN01414"	"Nulpes"	"Substantiv"	"-"	"Kaffee (Musikantenspr)"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PN01451"	"nussen"	"Verb"	2	"trinken"	"Trinken"
"PN01475"	"Nuß-schnaps"	"Substantiv"	"-"	"aus grünen Walnüssen bereiteter Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PO00109"	"Ober-länder"	"Substantiv"	"-"	"Wein aus der oberen Haardt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PO00234"	"Obst-saft"	"Substantiv"	"-"	"wie schd Obstsaft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PO00242"	"Obst-wein"	"Substantiv"	"-"	"wie schd Obstwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PO00541"	"Oktober-tee"	"Substantiv"	"-"	"(sch) Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PO00573"	"Olig"	"Substantiv"	2	"(sch) Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PQ00264"	"Quetsch"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PQ00274"	"Quetschen-branntwein"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PQ00303"	"Quetschen-schnaps"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PQ00312"	"Quetschen-wasser"	"Substantiv"	"-"	"Zwetschgenbranntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PR00049"	"Rachen-putzer"	"Substantiv"	"1b"	"scharfer Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PR00049"	"Rachen-putzer"	"Substantiv"	"1a"	"minderwertiger, schlechter Wein; Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00059"	"Rackel-gackel"	"Substantiv"	"-"	"schlechter, gepanschter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00102"	"Radetzky"	"Substantiv"	"-"	"(sch) minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00122"	"Radler-maß"	"Substantiv"	"-"	"Mischgetränk aus Bier und Limonade"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PR00253"	"Rampaß"	"Substantiv"	"1.1"	"saurer Wein, Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00263"	"Rampfer"	"Substantiv"	"-"	"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00334"	"Ranzen-risser"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00383"	"Rappis"	"Substantiv"	"-"	"saurer, schlechter Wein; Tresterwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00399"	"Räppsel"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00401"	"Rappser, Räppser"	"Substantiv"	"-"	"Tresterwein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00454"	"Raspel"	"Substantiv"	3	"scharfer Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PR00480"	"Rassi-bulli"	"Substantiv"	"-"	"schlechter, saurer Wein; Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00571"	"Ratzen-butz"	"Substantiv"	"-"	"starker Zwetschenschnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PR00727"	"Rauscher"	"Substantiv"	"-"	"gärender Most"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00763"	"Reben-blut, Reb-"	"Substantiv"	2	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR00780"	"Reben-saft, Reb-"	"Substantiv"	2	"Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR01305"	"Reiß-mich-um"	"Substantiv"	"-"	"(sch) für Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PR01306"	"Reiß-mischung"	"Substantiv"	"-"	"sehr saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR01532"	"Rhabarber-wein"	"Substantiv"	"-"	"Wein aus Rhabarber"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR01551"	"Rhein-wasser"	"Substantiv"	2	"(sch) scherzhafte Bezeichnung des Ludwigshafener Biers"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PR01664"	"Riesen-brand"	"Substantiv"	"-"	"sehr großer Durst"	"Durst"
"PR01691"	"Riesling-wein"	"Substantiv"	"-"	"Wein aus Riesling"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR01866"	"Rippes"	"Substantiv"	"-"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR01901"	"Risser"	"Substantiv"	"2e"	"neuer, noch gärender Wein mit prickelndem Geschmack"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR02262"	"rösten, rosten"	"Verb"	"2b"	"(W) einen trinken"	"Trinken.Alkohol_trinken"
"PR02375"	"Rot-wein"	"Substantiv"	"-"	"wie schd»Rot-wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PR02699"	"Rülps-wasser"	"Substantiv"	"-"	"(sch) Sprudelwasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PR02704"	"Rum"	"Substantiv"	"-"	"wie schd Rum"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PR02776"	"Runde"	"Substantiv"	1	"von einem Teilnehmer einer Gesellschaft gestiftetes Getränk"	"Getränk"
"PR02804"	"Rundung"	"Substantiv"	"x2"	"von einem Teilnehmer einer Gesellschaft gestiftetes Getränk"	"Getränk"
"PR02848"	"rupfen"	"Verb"	"2g"	"trinken"	"Trinken"
"PS00092"	"Säckels-brühe"	"Substantiv"	"-"	"schlechter, saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS00099"	"Säcker, Säckert"	"Substantiv"	2	"geringwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS00125"	"Säcker-wein"	"Substantiv"	"-"	"aus Trestern gewonnener Wein, Haustrunk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS00181"	"Saft"	"Substantiv"	"2b"	"als Getränk, Heilmittel zubereiteter Saft"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Saft"
"PS00576"	"Sand-wein"	"Substantiv"	"-"	"Wein, der auf Sandboden wächst"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS00823"	"Sauer-ampfel, -ampfer, -ämpferich"	"Substantiv"	2	"saurer, minderwertiger, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS00824"	"Sauerampfel-brühe"	"Substantiv"	"-"	"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS00860"	"Sauer-milch"	"Substantiv"	"-"	"geronnene (ungekochte) Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS00895"	"säufeln"	"Verb"	"-"	"trinken"	"Trinken"
"PS00897"	"saufen"	"Verb"	"2a"	"im Übermaß Alkohol trinken, sich betrinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PS00897"	"saufen"	"Verb"	"2b"	"(derb) trinken, bes. gierig, ungesittet trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PS00902"	"Saufens"	"Substantiv"	1	"Getränk, Trinkvorrat"	"Getränk"
"PS00907"	"Sauferei"	"Substantiv"	"-"	"Zechgelage, das fortwährende, unmäßige Trinken von Alkohol"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken; Trinken.Häufig_lange_trinken"
"PS00946"	"Sauf-zeug"	"Substantiv"	"-"	"Getränke"	"Getränk"
"PS00963"	"Sau-gesüff"	"Substantiv"	"-"	"minderwertiger, schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS01118"	"Saurach"	"Substantiv"	2	"saurer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS01303"	"Schächer"	"Substantiv"	"2b"	"Bier (Händlerspr)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS01466"	"Schafs-milch, Schaf-milch"	"Substantiv"	"-"	"wie schd»Schaf(s)-milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS01637"	"Schamas"	"Substantiv"	"2b"	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS01660"	"Schampanjer Champagner, Schampanjer"	"Substantiv"	1	"Schaumwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"
"PS01666"	"Schampus"	"Substantiv"	"-"	"Schaumwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"
"PS01844"	"schaskeln"	"Verb"	"-"	"(alkoholische Getränke) trinken, sich dem Trinken ergeben"	"Trinken.Alkohol_trinken"
"PS01845"	"schaskenen"	"Verb"	"-"	"(alkoholische Getränke) trinken, sich dem Trinken ergeben"	"Trinken.Alkohol_trinken"
"PS01847"	"schaskern"	"Verb"	"-"	"(alkoholische Getränke) trinken, sich dem Trinken ergeben"	"Trinken.Alkohol_trinken"
"PS02326"	"Schiefer"	"Substantiv"	"2b"	"guter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS02339"	"Schiefer-wein"	"Substantiv"	"-"	"minderwertiger Wein aus schieferigem Boden"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS02374"	"schießen"	"Verb"	"2d"	"Schnaps trinken"	"Trinken.Alkohol_trinken"
"PS02433"	"Schilcher"	"Substantiv"	2	"blaßroter, geringer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS02455"	"Schilkser"	"Substantiv"	"-"	"geringer Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS02610"	"Schlabber-brühe"	"Substantiv"	"-"	"schlechtes, fades Getränk"	"Getränk"
"PS02621"	"Schlabber-milch"	"Substantiv"	"-"	"geronnene Milch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS02634"	"schlachten"	"Verb"	3	"(RA) einen schlachten = einen trinken"	"Trinken.Alkohol_trinken"
"PS02742"	"Schlaf-trunk"	"Substantiv"	"-"	"Trunk vor dem Schlafengehen"	"Getränk"
"PS02826"	"Schlamper, Schlämper"	"Substantiv"	2	"(BR) schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS02992"	"schlauchen, schläuchen"	"Verb"	"1b"	"einen trinken"	"Trinken.Alkohol_trinken"
"PS03076"	"Schleh-branntwein"	"Substantiv"	"-"	"aus Schlehen hergestellter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS03089"	"Schleh-schnaps"	"Substantiv"	"-"	"aus Schlehen hergestellter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS03107"	"Schleich-wein"	"Substantiv"		"mit Hefe durchsetzter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS03228"	"schlenkern"	"Verb"	"3a"	"trinken, einen trinken"	"Trinken.Alkohol_trinken"
"PS03336"	"Schlingel"	"Substantiv"	3	"schlechter, minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS03349"	"Schlinken-putzer"	"Substantiv"	"1b"	"schlechter Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS03438"	"Schloriampels-brühe"	"Substantiv"	"-"	"schales, fades Getränk, dünner Kaffee"	"Getränk; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS03439"	"Schlorum"	"Substantiv"	"1a"	"Kaffee; schaler, dünner Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS03440"	"Schlorum-bier"	"Substantiv"	"-"	"eine Biersorte"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS03523"	"schluckern"	"Verb"	1	"häufig, wiederholt trinken"	"Trinken.Hohe_Frequenz_Dauer"
"PS03591"	"schluppchen"	"Verb"	"x2"	"schluckweise trinken"	"Trinken.Langsam_kleine_Mengen_trinken"
"PS03596"	"schlürfeln"	"Verb"	"-"	"in kleinen Schlucken trinken, nippen"	"Trinken.Langsam_kleine_Mengen_trinken"
"PS03608"	"Schlurpser"	"Substantiv"	1	"Schluck, Trunk"	"Getränk"
"PS03619"	"Schlüsselblumen-tee"	"Substantiv"	"-"	"Tee aus den Blüten der Schlüsselblume"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Tee"
"PS03646"	"schlutzern"	"Verb"	2	"(in kleinen Schlucken, schlürfend) trinken"	"Trinken.Langsam_kleine_Mengen_trinken;Trinken.Geräuschvoll_trinken"
"PS03852"	"schmettern"	"Verb"	2	"trinken, einen heben"	"Trinken.Alkohol_trinken"
"PS03901"	"schmieren"	"Verb"	3	"trinken, zu trinken geben"	"Trinken"
"PS03951"	"Schmisser"	"Substantiv"	3	"trockener, harter Wein, der einen umwirft"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS03987"	"Schmoras"	"Substantiv"	"-"	"Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS03989"	"schmoren"	"Verb"	2	"einen trinken, einen heben"	"Trinken.Alkohol_trinken"
"PS04187"	"schnallen"	"Verb"	"x5"	"(RA) sich betrinken"	"Trinken.Alkohol_trinken"
"PS04193"	"Schnalzer"	"Substantiv"	3	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS04243"	"Schnaps"	"Substantiv"	1	"Getränk mit hohem Alkoholanteil"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS04254"	"schnäpseln"	"Verb"	"-"	"gerne und oft Schnaps trinken"	"Trinken.Alkohol_trinken; Trinken.Häufig_lange_trinken"
"PS04255"	"schnapsen"	"Verb"	"-"	"Schnaps trinken"	"Trinken.Alkohol_trinken"
"PS04261"	"Schnaps-gepfetze"	"Substantiv"	"-"	"Branntwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS04315"	"schnärren"	"Verb"	10	"einen (Wein, Schnaps) trinken"	"Trinken.Alkohol_trinken"
"PS04351"	"Schnaubian"	"Substantiv"	"-"	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS04576"	"schnellern"	"Verb"	5	"einen (Schoppen, Schnaps usw.) trinken"	"Trinken.Alkohol_trinken"
"PS04675"	"Schnips"	"Substantiv"	2	"ein Gläschen Schnaps oder einfachen Kornbranntweins"	"Trinken.Alkohol_trinken"
"PS04715"	"Schnitt-wein"	"Substantiv"	"-"	"Wein aus der letzten Mostpressung"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS04720"	"Schnitz-brühe"	"Substantiv"		"Wasser, in dem Apfel- oder Birnenstücke gekocht wurden"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PS04881"	"schnurren"	"Verb"	6	"einen trinken"	"Trinken.Alkohol_trinken"
"PS04896"	"Schnurr-gückel"	"Substantiv"	1	"Tresterwein, Haustrunk, minderwertiger Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS04953"	"Schockele-majem"	"Substantiv"	"-"	"Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS04979"	"Schoker"	"Substantiv"	"-"	"Kaffee (pfälz. Musikantenspr.)"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
"PS04986"	"Schokolade"	"Substantiv"	"-"	"Süßigkeit aus Kakao, Milch und Zucker"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kakao"
"PS05045"	"schöpfen"	"Verb"	3	"ausgiebig trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PS05059"	"schöppeln"	"Verb"	"-"	"(gern und häufig) trinken"	"Trinken.Hohe_Frequenz_Dauer"
"PS05072"	"Schoppen-wein"	"Substantiv"	"-"	"in Schoppen (vom Faß) ausgeschenkter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS05097"	"Schorle"	"Substantiv"	"-"	"Wein und Mineralwasser (meist) je zur Hälfte vermischt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PS05098"	"Schorle-morle"	"Substantiv"	"-"	"Wein und Mineralwasser (meist) je zur Hälfte vermischt"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PS05365"	"Schröpf-kopf"	"Substantiv"	3	"(sch) kleines Fäßchen mit Wein oder Bier"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PS05855"	"Schüssel-milch"	"Substantiv"	"-"	"Milch, die in einer flachen Schüssel entrahmt wurde"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS05893"	"Schüttel-riesling"	"Substantiv"	"-"	"(sch) Apfelwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS05980"	"schwächen"	"Verb"	2	"Alkohol trinken, einen trinken, zechen"	"Trinken.Alkohol_trinken"
"PS06158"	"schwappeln"	"Verb"	2	"viel Alkohol trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PS06159"	"schwappen"	"Verb"	3	"Alkohol trinken, stark trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PS06319"	"schwefeln"	"Verb"	"1.2"	"einen schwefeln = einen trinken"	"Trinken.Alkohol_trinken"
"PS06719"	"Sechel"	"Substantiv"	2	"ein Glas Bier (westpfälz. Musikantenspr)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS06825"	"Seelen-wärmer, Seel-"	"Substantiv"	2	"Schnaps"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS06969"	"Seifen-brühe"	"Substantiv"	2	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS07106"	"Sekt"	"Substantiv"	"-"	"Schaumwein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein.Sekt"
"PS07167"	"Selters-wasser, Selzer-"	"Substantiv"	"-"	"Mineral-, Sprudelwasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PS07599"	"Silven-wein"	"Substantiv"		"Wein aus Silvanertrauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS07695"	"Sirup"	"Substantiv"	"-"	"wie schd Sirup"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Softdrink"
"PS07765"	"Soda-wasser"	"Substantiv"	"-"	"kohlensäurehaltiges Mineralwasser, Sprudel"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PS08119"	"Soruf"	"Substantiv"	"-"	"Schnaps (pfälz. Händlerspr.)"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Spirituose"
"PS08372"	"Spät-lese"	"Substantiv"	2	"/Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe/"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS08583"	"Speicher-kaffee"	"Substantiv"	"-"	"Kaffee-Ersatz aus geröstetem Getreide"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PS08731"	"Sperben-wein"	"Substantiv"	"-"	"Wein aus Früchten des Speierling oder mit Speierlingzusatz"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS09049"	"Spitzbohnen-kaffee"	"Substantiv"	"-"	"Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä."	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffeeersatz"
"PS09112"	"Spitzen-wein"	"Substantiv"	"-"	"besonders guter, hervorragender Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS09411"	"Sprit"	"Substantiv"	2	"schlechter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS09417"	"Spritzel-wasser"	"Substantiv"	"-"	"Mineralwasser"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PS09424"	"Spritzer"	"Substantiv"	"x1b"	"mit Sodawasser gemischter Wein"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PS09465"	"Sprudel"	"Substantiv"	"-"	"kohlensäurehaltiges Trinkwasser, Mineralwasser, Kurgetränk"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PS09496"	"Sprutzel-wasser"	"Substantiv"	"-"	"Mineralwasser mit Kohlensäure"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Wasser"
"PS09525"	"spulen"	"Verb"	"x2b"	"tüchtig trinken"	"Trinken.Schnell_große_Mengen_trinken"
"PS09547"	"Spül-wasser"	"Substantiv"	2	"dünnes, fades Getränk"	"Getränk"
"PS09548"	"Spülwasser-brühe"	"Substantiv"	"-"	"dünnes, fades Getränk"	"Getränk"
"PS09663"	"Stachelbeer-wein"	"Substantiv"	"-"	"Obstwein aus Stachelbeeren"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS10051"	"Stark-bier"	"Substantiv"	"-"	"eine Biersorte mit besonders viel Stammwürze"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS10098"	"stauben"	"Verb"	5	"einen trinken"	"Trinken.Alkohol_trinken"
"PS10171"	"stechen"	"Verb"	5	"einen (Schnaps) trinken"	"Trinken.Alkohol_trinken"
"PS10292"	"Steh-schoppen"	"Substantiv"	"-"	"/vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk/"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PS10586"	"stemmen"	"Verb"	3	"einen trinken"	"Trinken.Alkohol_trinken"
"PS10654"	"Sternen-bier, Stern-bier"	"Substantiv"	"-"	"Bier aus einem Gasthaus Zum Stern...mit früherer eigener Brauerei"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS10768"	"Stich-wein"	"Substantiv"	2	"Wein mit einem Essigstich"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS10768"	"Stich-wein"	"Substantiv"	1	"der Wein eines vorzüglichen Jahrganges"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS10811"	"Stieber"	"Substantiv"	"3b'g"	"der große Durst nach einem Rausch, Brand"	"Durst"
"PS10923"	"stillen"	"Verb"	"2c"	"(RA) trinken"	"Trinken"
"PS11136"	"Stoff, Stuft"	"Substantiv"	3	"alkoholisches Getränk"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk"
"PS11275"	"Storchen-bier"	"Substantiv"	"-"	"Bier der Storchenbrauerei in Speyer"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier"
"PS11336"	"Storzen"	"Substantiv"	5	"ein Bier- oder Weinrest"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Bier;Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS11348"	"Stößel-wein"	"Substantiv"		"Wein aus unreifen, zerstampften Trauben"	"Getränk.Kaltgetränk.Alkoholhaltiges_Kaltgetränk.Wein"
"PS11349"	"stoßen"	"Verb"	"5d"	"tüchtig einen trinken"	"Trinken.Alkohol_trinken;Trinken.Schnell_große_Mengen_trinken"
"PS11375"	"Stoß-milch"	"Substantiv"	"-"	"Buttermilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS12215"	"stülpen"	"Verb"	2	"Alkohol trinken"	"Trinken.Alkohol_trinken"
"PS12380"	"stürzen"	"Verb"	"3b"	"ein Glas umdrehen, einen trinken"	"Trinken.Alkohol_trinken"
"PS12401"	"Stuten-milch"	"Substantiv"	"-"	"Pferdemilch"	"Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk.Kaltes_Milchgetränk"
"PS12465"	"Suckel"	"Substantiv"	4	"schwacher Kaffee"	"Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee"
