xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Top_1	Top_3	Top_5	Konzeptübereinstimmung
PS10105	staubig	staubig	Adjektiv	2a	mehr oder weniger betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10172	Stecher	Stecher	Substantiv	1d	der Stechheber, mit dem man Weinproben zieht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10177	stechgranaten-voll	stechgranatenvoll	Adjektiv	-	volltrunken, besoffen	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken	Trinken.Alkohol_trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken ; Trinken.Austrinken ; Durst	kein
PS10178	Stech-hahnen, Stech-hahn	Stechhahnen, Stechhahn	Substantiv	-	Vorrichtung am Faß zum Ablassen von Wein, Bier usw.	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10179	Stech-heber	Stechheber	Substantiv	-	unten spitzes, offenes Gerät, um Weinproben aus dem Faß zu nehmen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10185	stechkanonen-voll	stechkanonenvoll	Adjektiv	-	volltrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10261	Stefze, Stefzen	Stefze, Stefzen	Substantiv	2c	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10310	steif-voll	steifvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10311	steifvoll-gesoffen	steifvollgesoffen	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10595	stemperig	stemperig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	2b	Stern als Wirtshauszeichen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	6b	Gasthausnamen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10661	sternenkanonen-voll, sternkanonen-voll	sternenkanonenvoll, sternkanonenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10669	Sternen-wirt, Stern-wirt	Sternenwirt, Sternwirt	Substantiv	-	Gastwirt eines Gasthauses mit Namen Stern	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10672	sterngranatenhagel-voll	sterngranatenhagelvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10674	sterngranatenkrotten-voll	sterngranatenkrottenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10675	sterngranaten-voll	sterngranatenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10677	sternhagelgranaten-voll	sternhagelgranatenvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10680	sternhagel-voll	sternhagelvoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10703	sterns-voll, stern-voll	sternsvoll, sternvoll	Adjektiv		stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10758	stichgranate-voll	stichgranatevoll	Adjektiv	-	stark betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10803	Stieben	Stieben	Substantiv	3	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10810	Stieben-süffer, Stieber-	Stiebensüffer, Stiebersüffer	Substantiv	-	Quartalssäufer	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10811	Stieber	Stieber	Substantiv	3b'a	Rausch durch Alkohol, bes. vom Quartalsrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10811	Stieber	Stieber	Substantiv	3b'b	betrunkener Mensch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10815	Stiebes	Stiebes	Substantiv	2	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10820	Stiefel	Stiefel	Substantiv	1.2c	Wirtshausname	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10820	Stiefel	Stiefel	Substantiv	1.2b	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10842	stiefel-steif	stiefelsteif	Adjektiv	2	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS10956	Stink-bude	Stinkbude	Substantiv	-	ein schlechtes Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11264	Storax	Storax	Substantiv	2	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11270	Storch	Storch	Substantiv	3	"Name eines Gasthauses ""Zum Storchen"""	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11316	Storren	Storren	Substantiv	8	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11339	Stoß	Stoß	Substantiv	9	ein kleiner Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11418	strack	strack	Adjektiv	1d	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11432	strack-voll	strackvoll	Adjektiv	-	schwer betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11474	stramig	stramig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11504	Strand-kanone	Strandkanone	Substantiv	-	vom Zustand des Betrunkenen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11616	Strauß	Strauß	Substantiv	2.1k	Strauß als Zeichen des Ausschanks an Straußwirtschaften	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11631	Strauß-wirt	Straußwirt	Substantiv	-	Wirt einer Straußwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11632	Strauß-wirtschaft	Straußwirtschaft	Substantiv	-	zeitlich begrenzter Gastwirtschaftsbetrieb	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11667	Streiche	Streiche	Substantiv	1a	flaches Holz zum Abstreichen des Bierschaums	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11694	Streifer	Streifer	Substantiv	2	leichter Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11780	Strich	Strich	Substantiv	1b'b	Vermerk des Wirts über konsumierte Getränke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS11977	strubbelig	strubbelig	Adjektiv	2a	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12192	Stuff	Stuff	Substantiv	2	Weinglas für 18 Liter	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12341	Sturm, Sturmen	Sturm, Sturmen	Substantiv	2b	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12346	Stürmer	Stürmer	Substantiv	2	Rausch durch Alkohol	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12353	stürmisch	stürmisch	Adjektiv	2b	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12382	Stürzen-becher	Stürzenbecher	Substantiv		ein Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12385	Stürzer	Stürzer	Substantiv	-	ein herumtorkelnder Betrunkener	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12520	Suff	Suff	Substantiv	1b	Zustand des Betrunkenseins, Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12521	Süff-chen	Süffchen	Substantiv	-	versoffener Kerl	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12523	Süffel	Süffel	Substantiv	-	Mensch, der gerne einen über den Durst trinkt, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12525	Süffer	Süffer	Substantiv	2a	wer etwas trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12525	Süffer	Süffer	Substantiv	1	Säufer, Alkoholiker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12527	Suff-hafen	Suffhafen	Substantiv	2	wer oft zuviel Alkohol trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12528	süffig	süffig	Adjektiv	1	gut zu trinken, wohlschmeckend	kein_Trinken	Trinken	Trinken ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Trinken ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Ersatzkaffee ; Durst	kein
PS12528	süffig	süffig	Adjektiv	2	dem Alkohol zusprechend	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12529	Suff-kopf	Suffkopf	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12530	Suff-kuh	Suffkuh	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12531	Suff-lappen	Sufflappen	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12532	Süffling	Süffling	Substantiv	-	Trinker, Alkoholiker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12533	Suff-loch	Suffloch	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12534	Suff-nase	Suffnase	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12535	Suff-sack	Suffsack	Substantiv	-	Säufer, Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PS12688	Surrer	Surrer	Substantiv	-	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PU00214	Über-sitz	Übersitz	Substantiv	-	das Sitzen im Wirtshaus nach der Sperrstunde	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PU00215	über-sitzen	übersitzen	Verb		über den Sperrstundentermin im Wirtshaus sitzen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PU01193	Uspes	Uspes	Substantiv	-	Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW00997	Wasser-hünkel	Wasserhünkel	Substantiv	3b	wer keinen Alkohol trinkt, Abstinenzler	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01125	Wasser-süffer	Wassersüffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01506	weich	weich	Adjektiv	3c	mild, säure- und schwefelarm; trüb (vom Wein)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01679	Wein-ausschank	Weinausschank	Substantiv	-	Weinausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01706	Wein-essig	Weinessig	Substantiv	-	aus Wein hergestellter Essig	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01707	Wein-fahnen, Wein-fahne	Weinfahnen, Weinfahne	Substantiv	-	Atemgeruch nach Weingenuß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01712	Wein-flasche	Weinflasche	Substantiv	1	Weinflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01725	Wein-glocke	Weinglocke	Substantiv		Glocke, die nachts zum Schließen des Wirtshauses läutet	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01736	Wein-haus	Weinhaus	Substantiv	-	Weinwirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01748	Wein-knorzen	Weinknorzen	Substantiv	-	ein Weinkenner	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01775	Wein-probe	Weinprobe	Substantiv	-	das Versuchen verschiedener Weinsorten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01787	Wein-schank	Weinschank	Substantiv		Weinausschank, Ort und Recht des Weinausschankes	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01788	Wein-schankung	Weinschankung	Substantiv		Weinausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01789	Wein-schenke	Weinschenke	Substantiv	-	Gastwirtschaft mit Weinausschank	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01790	wein-schenken	weinschenken	Verb		Wein ausschenken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01799	wein-selig	weinselig	Adjektiv	-	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01811	Wein-stube	Weinstube	Substantiv	-	einfache Weingaststätte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01813	Wein-süffer, -süffler	Weinsüffer, Weinsüffler	Substantiv	1	wer gerne Wein trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01825	Wein-wirt	Weinwirt	Substantiv	-	Gastwirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01826	Wein-wirtschaft	Weinwirtschaft	Substantiv	-	Weinschenke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01828	Wein-zapf	Weinzapf	Substantiv		Weintrinker, Zechbruder	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW01853	weisen	weisen	Verb		durch amtliche Weinprüfer zum Ausschank bestimmen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW02223	Wermut-bruder	Wermutbruder	Substantiv	-	Alkoholiker, der billigen Fusel trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW02673	wild	wild	Adjektiv		im Wirtshausnamen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW02789	Wind	Wind	Substantiv	1.4	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03120	Winzer-keller	Winzerkeller	Substantiv	-	Weinausschank des örtlichen Winzervereines	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03183	Wirt	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03187	Wirtin	Wirtin	Substantiv	1	Wirtsfrau, Ehefrau des Gastwirtes	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03189	Wirtschaft	Wirtschaft	Substantiv	1	Gasthaus, Lokal	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03190	wirtschaften	wirtschaften	Verb	4	eine Gastwirtschaft betreiben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03193	Wirts-frau	Wirtsfrau	Substantiv	-	Frau des Gastwirtes, Wirtin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03195	Wirts-haus	Wirtshaus	Substantiv	-	Gastwirtschaft, Gaststätte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03197	Wirtshaus-bruder	Wirtshausbruder	Substantiv	-	Wirtshausgänger	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03199	Wirtshaus-gänger	Wirtshausgänger	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03200	Wirtshaus-gast	Wirtshausgast	Substantiv	-	wer im Gasthaus einkehrt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03201	Wirtshaus-geher	Wirtshausgeher	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03202	Wirtshaus-geherei	Wirtshausgeherei	Substantiv	-	häufiger Besuch im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03204	Wirtshaus-hocker	Wirtshaushocker	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03206	Wirtshaus-läufer	Wirtshausläufer	Substantiv	-	wer oft ins Gasthaus geht	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03208	Wirtshaus-schild	Wirtshausschild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03211	Wirts-leute	Wirtsleute	Substantiv	-	wer eine Gastwirtschaft betreibt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03212	Wirts-lokal	Wirtslokal	Substantiv	-	Wirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03213	Wirts-Mädchen	WirtsMädchen	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03214	Wirts-saal	Wirtssaal	Substantiv	-	größter Raum in einer Wirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03215	Wirts-schulden	Wirtsschulden	Substantiv	-	nicht bezahlte Zeche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03216	Wirts-stube	Wirtsstube	Substantiv	-	Raum in der Wirtschaft, in der der Ausschank ist	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03218	Wirts-tochter	Wirtstochter	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PW03219	Wirts-zimmer	Wirtszimmer	Substantiv	-	Wirtsstube	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00031	Zahl-kellner	Zahlkellner	Substantiv	-	für das Kassieren zuständige Bedienung in Lokalen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00151	zäpfeln	zäpfeln	Verb	-	beständig, immer ein bißchen Getränke zapfen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00153	Zapfen	Zapfen	Substantiv	5a	Trunkenbold	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00154	zapfen, zäpfen	zapfen, zäpfen	Verb	1	Wein etc. vom Zapfhahn in Trink-, AusschenkGefäße laufen lassen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00167	Zapfer	Zapfer	Substantiv	-	wer Getränke zapft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00168	Zapf-hahn	Zapfhahn	Substantiv	-	Hahn am Faß, am Schanktresen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00169	Zapf-kranen	Zapfkranen	Substantiv	-	Zapfhahn am Faß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00170	Zäpfler	Zäpfler	Substantiv	1a	Schankwirt, der das Wirtslokal nur gepachtet hat	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00197	zart, zärt	zart, zärt	Adjektiv	1b	angenehm zu trinken, süffig	kein_Trinken	Trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken	Trinken ; Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken ; Getränk ; Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	kein
PZ00201	Zassel	Zassel	Substantiv	5	Wirt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00215	Zassel-wirt	Zasselwirt	Substantiv	-	Straußwirt, Wirt einer bescheidenen Schenke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00216	Zassel-wirtschaft	Zasselwirtschaft	Substantiv	-	bescheidene, wenig attraktive Wirtschaft	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00279	Zech-bruder	Zechbruder	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00282	Zecher	Zecher	Substantiv	-	Trinker	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00286	Zech-genosse	Zechgenosse	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00287	Zech-kollege	Zechkollege	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00288	Zech-kumpan	Zechkumpan	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PZ00961	Zopf	Zopf	Substantiv	4	Alkoholrausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
PYYY	Thermos-geld	Thermosgeld	Substantiv	-	Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LA00262	Angläs	Angläs	Substantiv	1.	weiße Wein-Flasche, drei Viertel Liter enthaltend	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LA00303	an-setzen	ansetzen	Verb	3.	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB00146	Pans-bruder	Pansbruder	Substantiv		einer, der nur für seinen Bauch sorgt, der immer essen u. trinken möchte	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB00394	be-duselt	beduselt	Adjektiv		angetrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB00527	be-newelt	benewelt	Adjektiv		leicht betrunken, benebelt	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB00615	be-sawelt	besawelt	Adjektiv		betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB00829	Kaffis-binz	Kaffisbinz	Substantiv		Kaffeekanne	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB00894	Bitsch I	Bitsch	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB01409	Bremm	Bremm	Substantiv		Landgut u. Wirtshaus bei Forbach	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB01550	prowieren	prowieren	Verb	1.	probieren, kosten, versuchen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB01611	brutlich	brutlich	Adjektiv	2.	abgebrüht (vom mehrfach aufgekochten Kaffee)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LB01764	Buschong	Buschong	Substantiv		Korkstöpsel, Propfen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00053	däfen	däfen	Verb	2.	Wein mit Wasser durchsetzen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00093	Damp	Damp	Substantiv	3.	Rausch, Betäubung durch geistige Getränke	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00098	Dämpert	Dämpert	Substantiv	1.	starker Raucher	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00111	Danne-strauss	Dannestrauss	Substantiv		Tannenzweig als Aushängeschild eines Wirtshauses	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00361	Tibi	Tibi	Substantiv		Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00678	Traht	Traht	Substantiv	5.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00698	Drank-fâs	Drankfâs	Substantiv		Obstweinfaß	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00700	tränken	tränken	Verb		fast allg. das Vieh auf die Tränke führen, ihm zu trinken geben	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00710	Trappert	Trappert	Substantiv		Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD00928	dronken	dronken	Adjektiv	1.	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LD01174	Dusel	Dusel	Substantiv	2.	Rausch	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LE00259	er-dischteren	erdischteren	Verb		verdursten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF00327	ver-durschten	verdurschten	Verb		verdursten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF00426	ver-juppen	verjuppen	Verb	2.	sich vertun, von etwas zuviel essen od. trinken	kein_Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken ; Trinken	Trinken.Schnell_große_Mengen_trinken ; Trinken.Alkohol_trinken ; Trinken ; Trinken.Austrinken ; Durst	kein
LF00703	ver-suchen	versuchen	Verb		versuchen, kosten	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF00706	ver-suffen	versuffen	Verb	2.	durch Trinken verprassen	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF00823	Viertel	Viertel	Substantiv	1.	der 4. Teil eines Maßes	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF01050	Flesch	Flesch	Substantiv	1.	Flasche, Feldflasche	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF01121	voll	voll	Adjektiv	2.	betrunken	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LF01125	Vollchit	Vollchit	Substantiv		Betrunkenheit	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
LG00073	ganglen	ganglen	Verb		hin- u. herschwanken (vom Trunkenbold)	kein_Trinken	kein_Trinken	kein_Trinken	kein_Trinken	perfekt
