xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PW00962	Wasser-fall	Wasserfall	Substantiv	1	Stelle, an der das Wasser herabstürzt	Trinken	0	0.0859	0.0000
PL02092	Locken	Locken	Substantiv	'2.1a	Bündel, Traglast	Trinken	0	-0.0980	0.0000
PS11412	Strabeler	Strabeler	Substantiv	x3	Necknameame für Mitglieder einer evangelikalen Sekte	Trinken	0	-0.1227	0.0000
PA03175	auf-leben	aufleben	Verb	x2	durch Kränkung aufreiben	Trinken	0	0.0404	0.0000
PH00135	habig	habig	Adjektiv	-	habgierig	Trinken	0	-0.0881	0.0000
PH01792	Haus-herr	Hausherr	Substantiv	-	wer Wohnungen in seinem Haus vermietet	Trinken	0	0.0080	0.0000
PH01837	Haus-platz	Hausplatz	Substantiv	-	Bauplatz	Trinken	0	-0.0471	0.0000
PS06175	Schwärmerei	Schwärmerei	Substantiv	1	schwärmerische Begeisterung	Trinken	0	-0.0355	0.0000
PB00416	balgen	balgen	Verb	1	sich raufen	Trinken	0	-0.0956	0.0000
PG02264	Gesang-stunde	Gesangstunde	Substantiv	-	Gesangstunde	Trinken	0	-0.0789	0.0000
PS00783	Sau-blatt	Saublatt	Substantiv	-	Wegerich (Plantago maior)	Trinken	0	-0.0740	0.0000
PW01896	Weiß-haar	Weißhaar	Substantiv	-	Neckname	Trinken	0	-0.0471	0.0000
PA03996	Aus-schnaffler, -schnafflerin	Ausschnaffler, Ausschnafflerin	Substantiv	-	Aushorcher, -horcherin	Trinken	0	-0.1474	0.0000
PG03891	Gras	Gras	Substantiv	1b	Grasschnitt	Trinken	0	-0.0073	0.0000
PS03373	Schlittel	Schlittel	Substantiv	'2	Eisbahn, auf der Kinder zum Vergnügen hingleiten	Trinken	0	0.1343	0.0000
PF01025	Fenster-angel	Fensterangel	Substantiv	-	Haken, in die der Fensterflügel eingehängt wird	Trinken	0	-0.0691	0.0000
PS03486	Schlot-barone	Schlotbarone	Substantiv	-	Bez. für die Deutsche Volkspartei	Trinken	0	0.2438	0.0000
PK01305	Kautsch (Couch)	Kautsch Couch, Kautsch 	Substantiv	-	Liegesofa	Trinken	0	-0.0561	0.0000
PG02724	Ge-weed	Geweed	Substantiv	-	Flurname	Trinken	0	-0.0570	0.0000
PH04892	hinein-regnen	hineinregnen	Verb	2	ununterbrochen regnen	Trinken	0	-0.0872	0.0000
PB03684	Birken-wald	Birkenwald	Substantiv	-	Birkenwald	Trinken	0	-0.0443	0.0000
PE01319	Elias	Elias	Substantiv	-	volkstümliche Bez. für die Schmalspurbahnzwischen NW-Meckh und Lu'haf	Trinken	0	0.1551	0.0000
PA01770	ane-machen	anemachen	Verb	1	irgendwo hingehen, -reisen	Trinken	0	-0.1446	0.0000
PE00006	ebbe	ebbe	Adjektiv	1	Mangel haben, kein Geld mehr haben	Trinken	0	-0.1215	0.0000
PF02253	ver-schneiden	verschneiden	Verb	2	kastrieren	Trinken	0	-0.0242	0.0000
PA03760	aus-hülchen, -(ge)hüllichen	aushülchen, ausgehüllichen, aushüllichen	Verb	-	aushöhlen	Trinken	0	-0.0323	0.0000
PR02543	rück-fällig	rückfällig	Adjektiv	-	rückfällig	Trinken	0	0.0028	0.0000
PS07869	Sommer-gast	Sommergast	Substantiv	-	Sommergast	Trinken	0	-0.0530	0.0000
PE00666	ein-kochen	einkochen	Verb	2	infolge Verdampfung beim Kochen weniger werden	Trinken	0	0.4277	0.0000
PH04938	hinein-stechen	hineinstechen	Verb	-	hineinstechen	Trinken	0	-0.1051	0.0000
PK01601	Kessel	Kessel	Substantiv	2d	Mulde im Gelände, abgeschlossenes Waldtal	Trinken	0	0.0881	0.0000
PO00322	Ochsen-zunge	Ochsenzunge	Substantiv	x2b	Acker-Ochsenzunge (Lycopsis arvensis)	Trinken	0	-0.1096	0.0000
PH04730	hinaus-leiern	hinausleiern	Verb	1	auf einen späteren Zeitpunkt verschieben	Trinken	0	-0.0062	0.0000
PA02122	an-plotzen	anplotzen	Verb	-	durch Fallen, Schlagen ein wenig beschädigen (bes. Obst)	Trinken	0	-0.0043	0.0000
PR02373	Rott-stück	Rottstück	Substantiv	-	Flurname	Trinken	0	-0.0570	0.0000
PS04357	Schnaufer	Schnaufer	Substantiv	-	Atemzug, vor allem der letzte Atemzug vor dem Tod	Trinken	0	0.0762	0.0000
PS09631	Stabaus-stock	Stabausstock	Substantiv	-	der von Kindern am Sommertagsumzug getragene, geschmückte Stab	Trinken	0	-0.1132	0.0000
PS01766	Schar-hebel	Scharhebel	Substantiv	-	Vorrichtung am Grubber	Trinken	0	-0.1115	0.0000
PH06052	höhnisch	höhnisch	Adjektiv	-	höhnisch	Trinken	0	-0.0299	0.0000
PU00863	Unter	Unter	Substantiv	'2	Bauer im Kartenspiel Schafkopf	Trinken	0	-0.1335	0.0000
PS06126	Schwanz-griebe	Schwanzgriebe	Substantiv	1	der obere, dicke Teil des Schwanzes, die Schwanzwurzel	Trinken	0	-0.1523	0.0000
PH00474	hain-buchen, -büchen	hainbuchen, hainbüchen	Adjektiv	2b'b	urwüchsig, ungeschlacht, grob (vom Menschen)	Trinken	0	-0.0023	0.0000
PK00975	Kasten	Kasten	Substantiv	2a'b	Kasten des Kippkarrens zur Aufnahme der Ladung	Trinken	0	-0.0492	0.0000
PK00549	kapores, kapore	kapores, kapore	Adjektiv	2a	tot	Trinken	0	0.0917	0.0000
PR02427	Rotz-pritsche	Rotzpritsche	Substantiv	-	Nase mit triefendem Schleim, auch der Ausfluß selbst	Trinken	0	-0.1448	0.0000
PZ00488	Zerr-himmel	Zerrhimmel	Substantiv	+	ehemaliger Flurname	Trinken	0	-0.0791	0.0000
PM02181	Mist-haufen	Misthaufen	Substantiv	2	Flecken, Pickel, Ausschlag im Gesicht	Trinken	0	-0.1250	0.0000
PD03493	Trag-schelle	Tragschelle	Substantiv	-	Ring am Geschirr der Zugtiere, durch den der Strang oder die Lanne geht	Trinken	0	-0.1439	0.0000
PF05587	Fuchteler	Fuchteler	Substantiv	1b	wer oft schimpft	Trinken	0	-0.1283	0.0000
PS03392	Schlittschuh-arm	Schlittschuharm	Substantiv	-	Spannbacken zum Anschrauben des Schlittschuhs am Schuh	Trinken	0	-0.1488	0.0000
PS05533	Schuh	Schuh	Substantiv	2a	die Klaue des Schafs	Trinken	0	-0.0698	0.0000
PH05474	hinunter-wuppen	hinunterwuppen	Verb	-	hinunterwerfen	Trinken	0	0.0286	0.0000
PB07157	Pulle, Pülle	Pulle, Pülle	Substantiv	1	junges Huhn, vor der Legereife	Trinken	0	-0.0575	0.0000
PZ01811	zu-zwinkern	zuzwinkern	Verb	-	durch Augenblinzeln ein Zeichen geben	Trinken	0	-0.1773	0.0000
PF00779	fehl-gehen	fehlgehen	Verb	2b	mißlingen	Trinken	0	-0.0661	0.0000
PS04607	Schneppe	Schneppe	Substantiv	'1.1b	Kante eines Stuhlsitzes, Ende einer Sitzbank	Trinken	0	-0.0777	0.0000
PN01393	Nudel	Nudel	Substantiv	3b	(Verb) geizige Nudel = geizige Frau (Schimpfw)	Trinken	0	-0.1195	0.0000
PS08416	Spatzen-narr	Spatzennarr	Substantiv	-	Vogelscheuche	Trinken	0	-0.0491	0.0000
PK01294	Kaute	Kaute	Substantiv	1g'b	Grube für das Hußsauspiel	Trinken	0	-0.1282	0.0000
PH02281	Heilig-kreuz	Heiligkreuz	Substantiv	-	in Flüchen	Trinken	0	-0.0184	0.0000
PG02296	Ge-scheitigkeit	Gescheitigkeit	Substantiv	-	Gescheitheit	Trinken	0	-0.0238	0.0000
PR02844	Rüpel, Rupel	Rüpel, Rupel	Substantiv	2	ein von den Burschen aufgeführter Tanz	Trinken	0	-0.0372	0.0000
PM01426	Mehl-stube	Mehlstube	Substantiv	-	Vorratsraum für Mehl im Bauernhaus	Trinken	0	0.0655	0.0000
PF02311	ver-schwinden	verschwinden	Verb	3b	entwenden	Trinken	0	0.0688	0.0000
PM00091	Madd(e)rich	Madderich, Maddrich	Substantiv	2	Eisenleiste entlang der Futterkrippezum Anbinden des Viehes	Trinken	0	-0.0817	0.0000
PH01155	Hanne-wackel	Hannewackel	Substantiv	2	Pantoffelheld	Trinken	0	-0.1174	0.0000
PW03514	Wonne-berg	Wonneberg	Substantiv	-	Flurname (Bergname)	Trinken	0	-0.0694	0.0000
PF00863	Feld	Feld	Substantiv	1a'a	nur Ackerland	Trinken	0	0.2689	0.0000
PW03915	Wustheit	Wustheit	Substantiv	-	Rüpelhaftigkeit, Unfreundlichkeit, Unverschämtheit	Trinken	0	-0.1713	0.0000
PB07113	Bügeleisen-stahl	Bügeleisenstahl	Substantiv	-	Nase	Trinken	0	0.0701	0.0000
PF04644	Vor-sänger	Vorsänger	Substantiv	-	guter Sänger, der den Chor stimmlich führt	Trinken	0	0.1952	0.0000
PK03149	Kneip	Kneip	Substantiv	1a'b	das schwach sichelartig gebogene Messer zum Hauen	Trinken	0	-0.1163	0.0000
PM00177	Magnet	Magnet	Substantiv	-	Magnet	Trinken	0	0.0812	0.0000
PJ00104	Jakobine	Jakobine	Substantiv	-	weiblicher Vorname	Trinken	0	-0.0725	0.0000
PG00613	Gätsel	Gätsel	Substantiv	-	beim Jäten ausgerufpftes Unkraut	Trinken	0	-0.0354	0.0000
PK05270	Krülle	Krülle	Substantiv	-	Hahnenkamm	Trinken	0	-0.0238	0.0000
PN00932	Nest-hocker	Nesthocker	Substantiv	2	Langschläfer	Trinken	0	-0.0881	0.0000
PD02305	Tiefen-graben	Tiefengraben	Substantiv	-	Flurname	Trinken	0	-0.0570	0.0000
PB06208	pritschen	pritschen	Verb	6a	sich putzen, flott kleiden	Trinken	0	-0.1556	0.0000
PH01240	Harfe	Harfe	Substantiv	-	Harfe	Trinken	0	0.0356	0.0000
PG03172	glasig	glasig	Adjektiv	2	starr (bes. von den Augen des Betrunkenen)	Trinken	0	0.0174	0.0000
PS06748	Sechsprenkel-haft	Sechsprenkelhaft	Substantiv	-	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	Trinken	0	-0.0410	0.0000
PH06165	Holper, Hulper(er)	Holper, Hulperer, Hulper	Substantiv	x'2.2	Unebenheit im Boden	Trinken	0	-0.1077	0.0000
PA02387	an-treten	antreten	Verb	1	durch Treten festdrücken	Trinken	0	-0.0259	0.0000
PF00802	Feier-tag	Feiertag	Substantiv	2	Weihnachtsfest	Trinken	0	-0.0497	0.0000
PK00541	kapitel-fest	kapitelfest	Adjektiv	2a	(vom Menschen) gesund	Trinken	0	0.0346	0.0000
PS11732	Streit-sack	Streitsack	Substantiv	-	streitsüchtiger Mensch	Trinken	0	-0.1879	0.0000
PH00856	Han-apfel	Hanapfel	Substantiv	2	Frucht vom Weißdorn	Trinken	0	0.1366	0.0000
PR01320	Reiste	Reiste	Substantiv	+	zusammengedrehtes Bund gehechelten Flachsesgrobes Tuch	Trinken	0	-0.1414	0.0000
PF00748	Feder-tute	Federtute	Substantiv	-	Kästchen für das Schreibzeug des Schülers	Trinken	0	-0.0559	0.0000
PB00786	Papp-michel	Pappmichel	Substantiv	-	schmutziger Mensch	Trinken	0	-0.1310	0.0000
PA02377	Antoinette	Antoinette	Substantiv	-	weibl. Vorname	Trinken	0	-0.1051	0.0000
PM01494	Meisen-nuß	Meisennuß	Substantiv	-	Nuß mit dünnen Stellen in der Schale, die von Meisen aufgepickt werden kann	Trinken	0	-0.0845	0.0000
PB02510	Betzen-loch	Betzenloch	Substantiv	2	Nische in der inneren Kellerwand, in der man etwas aufbewahrt	Trinken	0	-0.0120	0.0000
PZ00564	zickelig	zickelig	Adjektiv	1	närrisch, verrückt, sonderbar	Trinken	0	-0.1340	0.0000
PS05310	Schreib-lehrer	Schreiblehrer	Substantiv	-	Lehrer, der Schreibunterricht erteilt	Trinken	0	-0.0620	0.0000
PS02634	schlachten	schlachten	Verb	2b	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	Trinken	0	0.0393	0.0000
PK03111	knausern	knausern	Verb	-	geizen	Trinken	0	0.5014	1.0000
PR01480	Rettich	Rettich	Substantiv	2	kleiner Mensch	Trinken	0	-0.0372	0.0000
PL01126	legen	legen	Verb	I1a'g	ausbreiten, bereitstellen	Trinken	0	-0.1086	0.0000
PG03307	Glinde	Glinde	Substantiv	-	Gleitbahn auf dem Eis	Trinken	0	0.0778	0.0000
PG02721	Ge-weber(s)	Gewebers, Geweber	Substantiv	1b	leichtfertiges, unüberlegtes Gerede	Trinken	0	-0.0822	0.0000
PB05510	Brache	Brache	Substantiv	1	das Brachliegen	Trinken	0	-0.0515	0.0000
PE02352	Ewigkeit	Ewigkeit	Substantiv	2	sehr lange Zeit, unerträglich lange Zeit	Trinken	0	0.0134	0.0000
PK00339	kalt-schnauzig	kaltschnauzig	Adjektiv	-	rücksichtslos, egoistisch	Trinken	0	-0.1548	0.0000
PS08852	spielig	spielig	Adjektiv	x2b	zum Geschlechtsverkehr geneigt	Trinken	0	-0.0903	0.0000
PG03899	Gras-bollen	Grasbollen	Substantiv	-	Rasenstück zum Auffüllen nasser Stellen der Wiese	Trinken	0	0.0927	0.0000
PM00907	Mase	Mase	Substantiv	+	Wundmal, Fleck, Narbe	Trinken	0	-0.1304	0.0000
PA00746	ab-spulen	abspulen	Verb	-	abspulen	Trinken	0	-0.0306	0.0000
PE02380	Expeller	Expeller	Substantiv	-	schmerzstillende Flüssigkeit	Trinken	0	0.4819	0.0000
PH01047	Hanf	Hanf	Substantiv	1	die Pflanze Cannabis sativa	Trinken	0	0.0839	0.0000
PR01298	Reiß-haken	Reißhaken	Substantiv	1a	lange Stange mit Schneide zum Astabschneiden von Waldbäumen	Trinken	0	-0.1025	0.0000
PO00129	Obern-dorf	Oberndorf	Substantiv	-	Ort im . RO	Trinken	0	0.0074	0.0000
PN00333	Nacht-wandler	Nachtwandler	Substantiv	-	Schlafwandler	Trinken	0	-0.0617	0.0000
PH01494	Hasen-lager	Hasenlager	Substantiv	-	Erdvertiefung, in der der Feldhase schläft	Trinken	0	-0.1316	0.0000
PN00494	Namen	Namen	Substantiv	+2b	Rechtstitel	Trinken	0	0.0483	0.0000
PS12022	strunken	strunken	Verb	1	Äste, Baumstämme kürzen, abhauen	Trinken	0	-0.1297	0.0000
PL02064	Loch	Loch	Substantiv	'1.4	Schadstelle, Lücke	Trinken	0	-0.0926	0.0000
PW00510	wälgerisch	wälgerisch	Adjektiv	-	zusammengeknautscht, wellig	Trinken	0	-0.0943	0.0000
PW00734	Wanzen-orchis	Wanzenorchis	Substantiv	-	Knabenkraut	Trinken	0	0.0143	0.0000
PB02399	Bettel-krämer	Bettelkrämer	Substantiv	-	kleiner Kaufmann	Trinken	0	0.0071	0.0000
PS10168	Stech-blume	Stechblume	Substantiv	-	eine nicht näher beschriebene Pflanze	Trinken	0	-0.0745	0.0000
PD04404	Driller-loch	Drillerloch	Substantiv	-	tiefe Stelle im Bach, über der das Wasser drehende Bewegungen zeigt	Trinken	0	0.0206	0.0000
PA03476	Augbrau-deckel	Augbraudeckel	Substantiv	-	Augendeckel	Trinken	0	-0.0401	0.0000
PH05241	hinter-lassen	hinterlassen	Verb	-	hinterlassen	Trinken	0	0.0707	0.0000
PF00219	fällig	fällig	Adjektiv	1	fällig	Trinken	0	0.1061	0.0000
PD02320	Diel, Diele, Dielen	Diel, Diele, Dielen	Substantiv	1b'a	Einzelbrett als Belag des Fußbodens	Trinken	0	0.0466	0.0000
PS01384	Schaff-bucksen	Schaffbucksen	Substantiv	-	Anzug, den man bei gewerblicher Arbeit trägt	Trinken	0	-0.0730	0.0000
PW01630	Weihnachts-krippe	Weihnachtskrippe	Substantiv	-	figürliche Darstellung des Weihnachtsgeschehens	Trinken	0	0.0855	0.0000
PS02509	Schinder	Schinder	Substantiv	2b	altes, mageres, abgetriebenes Pferd	Trinken	0	0.1449	0.0000
PB00564	Bandel	Bandel	Substantiv	-	unreinlicher Mensch	Trinken	0	-0.1576	0.0000
PS08436	Spauchets	Spauchets	Substantiv	-	Speichel	Trinken	0	-0.0392	0.0000
PH00119	Haber-geiß	Habergeiß	Substantiv	2b'a	überaus große weibliche Person; Mädchen mit langen Beinen;	Trinken	0	-0.2578	0.0000
PS09101	Spitzen-hübel	Spitzenhübel	Substantiv	-	Flurname	Trinken	0	-0.0570	0.0000
PK04001	köpfen	köpfen	Verb	1b'a	den blühenden Gipfeltrieb beim Tabak entfernen	Trinken	0	-0.0327	0.0000
PS11053	stöbern	stöbern	Verb	2	verscheuchen, fortjagen	Trinken	0	-0.1145	0.0000
PW02042	welschen	welschen	Verb	1	undeutlich, unverständlich sprechen	Trinken	0	-0.1584	0.0000
PB01511	Beck	Beck	Substantiv	-	Bäcker	Trinken	0	0.1598	0.0000
PA00563	ab-rüffeln	abrüffeln	Verb	-	derb ausschelten	Trinken	0	-0.0863	0.0000
PG02471	Ge-sicht	Gesicht	Substantiv	2d	Aussehen	Trinken	0	0.0746	0.0000
PK05940	kuranzen	kuranzen	Verb	1	peinigen, plagen	Trinken	0	-0.1097	0.0000
PB00930	Barro	Barro	Substantiv	-	Gericht	Trinken	0	0.0868	0.0000
PI00220	Institut	Institut	Substantiv	-	Bildungsanstalt	Trinken	0	0.0290	0.0000
PF00097	Fahl-schecke	Fahlschecke	Substantiv	-	fahlscheckige Kuh	Trinken	0	-0.0226	0.0000
PH02906	heraus-steigen	heraussteigen	Verb	-	heraussteigen	Trinken	0	-0.0333	0.0000
PS03981	Schmoll-kopf	Schmollkopf	Substantiv	-	dicker Kopf	Trinken	0	-0.0986	0.0000
PD05200	Tüpfchens-kor	Tüpfchenskor	Substantiv	-	Gesindel	Trinken	0	-0.0053	0.0000
PF04366	Vor-bühne	Vorbühne	Substantiv	-	Kirchenempore	Trinken	0	-0.0185	0.0000
PS10073	Staß-weiler	Staßweiler	Substantiv	+	Flurname und Name einer Wüstung bei KU-Altkch	Trinken	0	-0.1268	0.0000
PW00572	wälzen	wälzen	Verb	2	etwas vor sich her rollen	Trinken	0	-0.1025	0.0000
PZ02126	Zwitter	Zwitter	Substantiv	-	zweigeschlechtiges oder geschlechtlich unentwickeltes Lebewesen	Trinken	0	-0.1544	0.0000
PB01348	Baum	Baum	Substantiv	4a	Teil des Schubkarrens	Trinken	0	0.0260	0.0000
PN01193	Niesel-priem	Nieselpriem	Substantiv	-	alberner, mürrischer Mensch	Trinken	0	-0.1334	0.0000
PG03411	glücklich	glücklich	Adjektiv	1b	beglückt, voll Freude	Trinken	0	0.0618	0.0000
PE02359	Examen-weck	Examenweck	Substantiv	-	Weck, den der Schüler nach der Schlußprüfung erhielt	Trinken	0	0.2185	0.0000
PS06499	Schwenken-horst	Schwenkenhorst	Substantiv	-	Flurname	Trinken	0	-0.0570	0.0000
PZ00266	Zaupe	Zaupe	Substantiv	1a	Hündin	Trinken	0	-0.0469	0.0000
PD02508	tippen	tippen	Verb	2b	vom Tippen im Toto	Trinken	0	0.0000	0.0000
PK05946	Kuratel	Kuratel	Substantiv	-	Pflegschaft, Vormundschaft	Trinken	0	-0.0972	0.0000
PF05206	freuen	freuen	Verb	2	erfreuen	Trinken	0	-0.0214	0.0000
PS00293	sälen	sälen	Adjektiv	+	aus Weidenholz	Trinken	0	-0.0549	0.0000
PE01486	Engels-brünnchen	Engelsbrünnchen	Substantiv	-	Flurname	Trinken	0	-0.0570	0.0000
PD01293	taub-stumm	taubstumm	Adjektiv	-	taubstumm	Trinken	0	-0.0877	0.0000
PH04349	Hexen-fett	Hexenfett	Substantiv	1a	Mittel in der Volksmedizin	Trinken	0	0.1659	0.0000
PE02349	ewig	ewig	Adjektiv	+1a'e	die ewige Messe	Trinken	0	0.2214	0.0000
PE00995	ein-verstanden	einverstanden	Adjektiv	-	einverstanden	Trinken	0	0.0751	0.0000
PE01195	Eis-stück	Eisstück	Substantiv	-	Eisstück (von unterschiedlicher Größe)	Trinken	0	0.3544	0.0000
PD03075	Dorf-spieß	Dorfspieß	Substantiv	+	Spieß des Dorfwächters	Trinken	0	-0.1273	0.0000
PW01005	Wasser-jungfer	Wasserjungfer	Substantiv	1	Libelle	Trinken	0	0.0267	0.0000
PD00310	Dagobert	Dagobert	Substantiv	-	Frankenkönig aus dem Geschlecht der Merowinger	Trinken	0	-0.0796	0.0000
PH02832	heraus-machen	herausmachen	Verb	2a'a	ins Freie gehen (vom Menschen)	Trinken	0	-0.0097	0.0000
PO00307	Ochsen-stern	Ochsenstern	Substantiv	-	Umdeutung des Namens des schwedischen Feldherrn Oxenstierna in dem	Trinken	0	0.0098	0.0000
PG02696	ge-waltig	gewaltig	Adjektiv	2	mit Machtbefugnis ausgestattet	Trinken	0	-0.1476	0.0000
PD03553	Tram	Tram	Substantiv	+x	Längsbalken im Dachstuhl	Trinken	0	-0.1177	0.0000
PS01636	Scham, Schämde	Scham, Schämde	Substantiv	1	Schamgefühl	Trinken	0	-0.0594	0.0000
PB03711	Birne	Birne	Substantiv	1b	andere Früchte in Zusammensetzungen	Trinken	0	0.3780	0.0000
PH02845	heraus-platschen	herausplatschen	Verb	-	unüberlegt aussprechen	Trinken	0	-0.1033	0.0000
PG00638	Gaub-loch	Gaubloch	Substantiv	x2	Lichtloch im Dachgiebel	Trinken	0	-0.1325	0.0000
PK03329	Knopf	Knopf	Substantiv	1i'b	englisches Pfund	Trinken	0	0.1404	0.0000
PS08859	Spiel-mann	Spielmann	Substantiv	2	das dritte Kind, wenn die älterenBube und Mädchen waren	Trinken	0	0.0111	0.0000
PB05083	Bonem, Ponem	Bonem, Ponem	Substantiv	x2a	Aussehen	Trinken	0	0.0746	0.0000
PM01984	Militär-soldat	Militärsoldat	Substantiv	-	Soldat	Trinken	0	0.0969	0.0000
PK03371	Knorkser	Knorkser	Substantiv	-	ungeschickter Mensch	Trinken	0	-0.1525	0.0000
PS01104	Sau-pech	Saupech	Substantiv	-	großes Mißgeschick, Unglück	Trinken	0	-0.1366	0.0000
PH06694	Hosen-rappler	Hosenrappler	Substantiv	-	wer in die Hosen pißt	Trinken	0	-0.1539	0.0000
PW00834	Wäsche	Wäsche	Substantiv	3c	Bezeichnung für ein Kaiserslauterer Schwimmbad	Trinken	0	0.1728	0.0000
PF03095	vier-jährig	vierjährig	Adjektiv	-	vierjährig	Trinken	0	-0.0037	0.0000
PL00405	längden	längden	Verb	-	der Länge nach abmessen	Trinken	0	-0.1301	0.0000
PS05036	Schon-zeit	Schonzeit	Substantiv	-	gesetzlich bestimmte Zeit, in der Wild nicht gejagt werden darf	Trinken	0	0.1144	0.0000
PL00888	laustern	laustern	Verb	2	beim Kartenspiel zusehen	Trinken	0	-0.0693	0.0000
PG03902	grasen	grasen	Verb	2	Unkraut jäten	Trinken	0	-0.1071	0.0000
PB04628	blutt	blutt	Adjektiv	1b	ohne schützende Decke	Trinken	0	-0.0962	0.0000
PW01582	Wei-fuß	Weifuß	Substantiv	-	Beifuß (Artemisia vulgaris)	Trinken	0	-0.0972	0.0000
PS08809	Spiegel	Spiegel	Substantiv	1a	Fläche mit Reflexionsschicht, in der man sich betrachten kann	Trinken	0	0.1125	0.0000
PS11701	Streif-wolken	Streifwolken	Substantiv	-	Zirruswolke	Trinken	0	-0.0750	0.0000
PW01914	Weiß-kuchen	Weißkuchen	Substantiv	-	Hefekuchen	Trinken	0	0.5744	1.0000
PD02747	Dol, Dole	Dol, Dole	Substantiv	1b	mit Steingeröll gefüllter Abzugsgraben	Trinken	0	-0.1047	0.0000
PB07809	Butter-wurzel	Butterwurzel	Substantiv	-	Leinkraut (Linaria vulgaris)	Trinken	0	0.0254	0.0000
PS01983	Scheiden-katarrh	Scheidenkatarrh	Substantiv	-	eine Krankheit des Geschlechtsorgans der Kuh	Trinken	0	0.0494	0.0000
PA01474	altern	altern	Verb	-	alt werden	Trinken	0	-0.0578	0.0000
PS03788	Schmeichlerei	Schmeichlerei	Substantiv	x	übertriebene Komplimente, oft nicht ganz aufrichtig	Trinken	0	0.0756	0.0000
PS04837	Schnuller	Schnuller	Substantiv	5	Necknameame für ein Kaiserslauterer Stadtoriginal	Trinken	0	-0.0857	0.0000
PB00693	Panz-stich	Panzstich	Substantiv	-	Stich, der bei Blähsucht des Rindes vorgenommen wird	Trinken	0	-0.0686	0.0000
PS04470	Schnee-könig	Schneekönig	Substantiv	-	fiktive Gestalt	Trinken	0	-0.0863	0.0000
PO00638	Onkel	Onkel	Substantiv	1c	älterer entfernterer männlicher Verwandter	Trinken	0	-0.1825	0.0000
PH00851	Hamster-tasche	Hamstertasche	Substantiv	2	Schimpfwort auf den Geizhals	Trinken	0	-0.1600	0.0000
PW01278	wegeln	wegeln	Verb	3	etwas mit Anstrengung bugsieren	Trinken	0	-0.0877	0.0000
PD03653	trappen	trappen	Verb	'2.1	schwer und laut auftreten	Trinken	0	-0.0968	0.0000
PM00789	Markt-meister	Marktmeister	Substantiv	+	Aufseher über das Marktwesen einer Stadt	Trinken	0	-0.1142	0.0000
PB07595	Buß	Buß	Substantiv	'2	Kuß	Trinken	0	-0.0346	0.0000
PD00387	daher-taumeln	dahertaumeln	Verb	-	taumelnd gehen	Trinken	0	-0.1706	0.0000
PS09656	Stachel	Stachel	Substantiv	1b	Ährengranne (bes. von der Gerste)	Trinken	0	0.3485	0.0000
PG03318	glitschen	glitschen	Verb	1	gleiten, ausgleiten	Trinken	0	-0.1078	0.0000
PE00031	Eber-barg	Eberbarg	Substantiv	-	verschnittenes männliches Schwein	Trinken	0	0.1230	0.0000
PM02919	Mosel	Mosel	Substantiv	1	Flurname (Fluß zum Rhein)	Trinken	0	0.0908	0.0000
PH07127	Hunds-buckel	Hundsbuckel	Substantiv	2	Flurname	Trinken	0	-0.0570	0.0000
PM00746	Mark	Mark	Substantiv	+'3.2	Gewichtseinheit für Edelmetall	Trinken	0	0.1328	0.0000
PE01734	Erbsen-klicker	Erbsenklicker	Substantiv	-	Frucht der Erbse	Trinken	0	0.1759	0.0000
PW03912	Wüst-gesicht	Wüstgesicht	Substantiv	-	häßliches Gesicht	Trinken	0	-0.1438	0.0000
PE02414	Eze	Eze	Substantiv	-	Hinweis, Anregung	Trinken	0	-0.0326	0.0000
PZ00944	Zolches	Zolches	Substantiv	-	Herumstreicher, Vagabund	Trinken	0	-0.1392	0.0000
PK01043	Katechismus	Katechismus	Substantiv	-	Religionsbuch in Fragen und Antworten	Trinken	0	0.0652	0.0000
PS10303	steif-holzig	steifholzig	Adjektiv	x	aufsässig, stur	Trinken	0	-0.1028	0.0000
PW02804	Winde	Winde	Substantiv	1a	Gerät zum Heben schwerer Lasten	Trinken	0	0.0815	0.0000
PR01122	Reib-maschine	Reibmaschine	Substantiv	-	Küchengerät zum Zerkleinern (von Brot, Kartoffeln u.a)	Trinken	0	0.3650	0.0000
PK03599	Kochlöffel-schisser	Kochlöffelschisser	Substantiv	-	Junge, der am Pfingstmorgen verschläft	Trinken	0	-0.1425	0.0000
PA00769	ab-stellen	abstellen	Verb	2a	ein Gehwerk zum Stehen bringen	Trinken	0	-0.0955	0.0000
PB01062	Pate	Pate	Substantiv	2	Onkel	Trinken	0	0.0744	0.0000
PK00669	karcheln, kärcheln	karcheln, kärcheln	Verb	2	im Spazierwagen ausfahren	Trinken	0	0.0220	0.0000
PA00411	ab-lassen	ablassen	Verb	II	sich von einem, von etwas trennen	Trinken	0	-0.0296	0.0000
PW02366	wetzeln	wetzeln	Verb	-	necken	Trinken	0	0.0068	0.0000
PK05248	Krubbel-kopf	Krubbelkopf	Substantiv	2	Mensch mit krausem Haar	Trinken	0	-0.1460	0.0000
PD01563	Deck-stein	Deckstein	Substantiv	-	Stein über der Unruh in Uhren	Trinken	0	0.0655	0.0000
PB02665	Pfarrer	Pfarrer	Substantiv	2	Anführer des Kerwezuges	Trinken	0	-0.0836	0.0000
